588,Heuristic,10000000,7230.000000,1,0.005000,500000,40,10
Time,Value 
Final, 20164,7233

NrViolations,0
Round,H_team,A_team 
0,0,1
0,2,3
0,4,5
0,7,6
0,8,12
0,11,9
0,10,14
0,13,16
0,15,17
0,20,18
0,19,22
0,27,21
0,23,25
0,24,28
0,26,34
0,29,33
0,30,37
0,32,31
0,35,38
0,39,36
1,0,2
1,1,12
1,3,10
1,6,4
1,5,7
1,9,8
1,11,14
1,13,15
1,18,16
1,17,22
1,19,23
1,20,24
1,30,21
1,25,26
1,27,34
1,29,28
1,33,31
1,36,32
1,35,37
1,39,38
2,16,0
2,2,1
2,3,4
2,5,9
2,8,6
2,7,10
2,17,11
2,12,15
2,14,13
2,18,22
2,25,19
2,20,23
2,21,24
2,26,27
2,28,30
2,34,29
2,31,35
2,37,32
2,33,39
2,38,36
3,14,0
3,1,5
3,2,4
3,9,3
3,10,6
3,8,7
3,11,16
3,13,12
3,15,18
3,17,23
3,26,19
3,21,20
3,22,24
3,31,25
3,27,30
3,28,35
3,36,29
3,38,32
3,34,33
3,37,39
4,12,0
4,4,1
4,7,2
4,6,3
4,5,10
4,8,11
4,9,13
4,16,14
4,23,15
4,20,17
4,18,21
4,24,19
4,22,26
4,32,25
4,28,27
4,29,30
4,39,31
4,33,36
4,34,35
4,37,38
5,0,3
5,1,9
5,6,2
5,4,10
5,5,8
5,7,13
5,11,12
5,18,14
5,22,15
5,16,20
5,19,17
5,21,23
5,24,26
5,33,25
5,29,27
5,39,28
5,30,36
5,31,37
5,35,32
5,38,34
6,6,0
6,1,8
6,2,9
6,3,5
6,4,7
6,10,11
6,14,12
6,13,17
6,16,15
6,19,18
6,25,20
6,21,22
6,23,24
6,26,29
6,27,37
6,38,28
6,35,30
6,31,36
6,32,33
6,34,39
7,0,7
7,1,3
7,2,5
7,8,4
7,9,6
7,12,10
7,13,11
7,15,14
7,17,16
7,23,18
7,21,19
7,22,20
7,24,29
7,27,25
7,26,39
7,32,28
7,38,30
7,34,31
7,35,33
7,36,37
8,0,5
8,6,1
8,12,2
8,3,7
8,9,4
8,10,8
8,15,11
8,18,13
8,14,17
8,16,21
8,20,19
8,23,22
8,24,27
8,25,29
8,28,26
8,30,31
8,32,39
8,33,38
8,37,34
8,36,35
9,4,0
9,7,1
9,11,2
9,3,8
9,5,6
9,10,9
9,12,16
9,19,13
9,14,20
9,15,21
9,17,18
9,22,27
9,28,23
9,25,24
9,30,26
9,29,32
9,31,38
9,37,33
9,36,34
9,39,35
