2486,Heuristic,10000000,7230.000000,1,0.005000,500000,40,30
Time,Value 
Final, 5718,7231

NrViolations,0
Round,H_team,A_team 
0,0,38
0,13,1
0,2,7
0,26,3
0,4,8
0,5,9
0,6,39
0,10,15
0,11,17
0,19,12
0,16,14
0,24,18
0,29,20
0,21,31
0,22,23
0,28,25
0,37,27
0,36,30
0,32,34
0,33,35
1,0,15
1,9,1
1,2,33
1,3,4
1,7,5
1,8,6
1,10,13
1,11,39
1,16,12
1,14,17
1,28,18
1,24,19
1,32,20
1,26,21
1,29,22
1,23,31
1,30,25
1,34,27
1,35,37
1,38,36
2,28,0
2,1,38
2,2,15
2,12,3
2,4,39
2,5,33
2,6,13
2,35,7
2,37,8
2,9,14
2,18,10
2,19,11
2,16,17
2,30,20
2,32,21
2,34,22
2,23,26
2,24,27
2,25,31
2,36,29
3,27,0
3,31,1
3,3,2
3,4,14
3,6,5
3,37,7
3,38,8
3,9,33
3,26,10
3,20,11
3,15,12
3,13,24
3,18,16
3,17,28
3,23,19
3,36,21
3,35,22
3,25,34
3,39,29
3,30,32
4,0,29
4,27,1
4,2,4
4,3,38
4,5,14
4,6,9
4,39,7
4,8,35
4,19,10
4,32,11
4,21,12
4,13,25
4,15,24
4,16,28
4,17,23
4,20,18
4,22,36
4,26,34
4,31,30
4,33,37
5,2,0
5,29,1
5,5,3
5,4,6
5,7,8
5,9,35
5,10,17
5,11,25
5,12,20
5,13,36
5,14,24
5,15,30
5,27,16
5,18,33
5,19,26
5,21,28
5,32,22
5,23,39
5,38,31
5,34,37
6,4,0
6,1,2
6,3,31
6,34,5
6,6,11
6,7,15
6,8,32
6,9,17
6,10,36
6,12,25
6,18,13
6,14,20
6,26,16
6,19,30
6,21,27
6,22,33
6,37,23
6,24,39
6,28,29
6,38,35
7,0,39
7,1,7
7,2,34
7,3,32
7,30,4
7,38,5
7,6,37
7,8,12
7,9,10
7,18,11
7,13,22
7,15,14
7,16,21
7,17,26
7,28,19
7,20,27
7,36,23
7,31,24
7,25,33
7,35,29
8,0,32
8,1,34
8,28,2
8,30,3
8,31,4
8,39,5
8,6,38
8,7,9
8,8,20
8,10,37
8,11,26
8,12,17
8,13,14
8,15,27
8,24,16
8,29,18
8,25,19
8,21,22
8,33,23
8,36,35
9,36,0
9,5,1
9,30,2
9,29,3
9,32,4
9,17,6
9,7,38
9,14,8
9,9,39
9,10,20
9,11,37
9,12,26
9,27,13
9,25,15
9,34,16
9,22,18
9,19,35
9,23,21
9,24,28
9,31,33
10,37,0
10,1,36
10,2,25
10,27,3
10,4,5
10,6,20
10,7,32
10,17,8
10,38,9
10,10,24
10,16,11
10,12,39
10,34,13
10,14,19
10,15,22
10,18,21
10,23,35
10,26,31
10,28,30
10,33,29
11,0,13
11,1,32
11,6,2
11,3,7
11,4,9
11,35,5
11,8,22
11,11,10
11,28,12
11,14,38
11,16,15
11,21,17
11,18,27
11,19,31
11,20,23
11,24,26
11,36,25
11,34,29
11,30,33
11,39,37
12,0,5
12,1,8
12,13,2
12,3,36
12,20,4
12,10,6
12,30,7
12,9,37
12,11,38
12,29,12
12,23,14
12,15,31
12,22,16
12,17,24
12,25,18
12,21,19
12,27,26
12,35,28
12,39,32
12,33,34
13,0,3
13,6,1
13,16,2
13,18,4
13,5,36
13,26,7
13,39,8
13,23,9
13,35,10
13,12,11
13,13,38
13,14,37
13,15,20
13,34,17
13,19,22
13,21,24
13,27,25
13,31,28
13,29,30
13,32,33
14,7,0
14,1,18
14,2,39
14,3,6
14,4,21
14,5,19
14,8,15
14,22,9
14,38,10
14,11,14
14,37,12
14,16,13
14,33,17
14,20,35
14,28,23
14,24,34
14,26,25
14,30,27
14,32,29
14,36,31
15,34,0
15,1,10
15,2,11
15,3,8
15,7,4
15,5,21
15,30,6
15,9,19
15,38,12
15,13,15
15,14,39
15,20,16
15,29,17
15,36,18
15,22,26
15,24,23
15,25,35
15,32,27
15,28,33
15,31,37
16,0,1
16,38,2
16,23,3
16,10,4
16,37,5
16,33,6
16,7,11
16,8,21
16,9,13
16,12,14
16,15,29
16,16,19
16,17,39
16,18,26
16,20,22
16,24,36
16,25,32
16,27,31
16,34,28
16,35,30
17,0,35
17,1,30
17,2,14
17,21,3
17,4,24
17,5,11
17,6,34
17,10,7
17,8,13
17,12,9
17,18,15
17,16,29
17,17,22
17,19,32
17,31,20
17,23,25
17,26,33
17,27,36
17,37,28
17,39,38
18,0,24
18,33,1
18,2,8
18,16,3
18,4,35
18,27,5
18,18,6
18,7,34
18,11,9
18,10,12
18,13,19
18,14,22
18,21,15
18,31,17
18,26,20
18,32,23
18,25,29
18,38,28
18,39,30
18,36,37
19,8,0
19,1,24
19,31,2
19,3,35
19,36,4
19,29,5
19,14,6
19,12,7
19,9,16
19,22,10
19,15,11
19,13,26
19,17,18
19,19,20
19,30,21
19,23,27
19,37,25
19,28,32
19,33,38
19,39,34
20,11,0
20,1,25
20,35,2
20,3,14
