42,Heuristic,10000000,7230.000000,1,0.005000,500000,16,8
Time,Value 
Final, 74050,7231

NrViolations,0
Round,H_team,A_team 
0,0,10
0,1,3
0,6,2
0,14,4
0,12,5
0,9,7
0,13,8
0,11,15
1,0,2
1,9,1
1,3,7
1,12,4
1,8,5
1,6,10
1,11,14
1,15,13
2,0,11
2,6,1
2,2,5
2,3,9
2,15,4
2,7,10
2,8,14
2,13,12
3,3,0
3,1,13
3,2,9
3,4,11
3,5,6
3,7,8
3,10,14
3,12,15
4,12,0
4,1,7
4,2,13
4,5,3
4,6,4
4,9,8
4,10,11
4,14,15
5,15,0
5,1,2
5,4,3
5,5,7
5,9,6
5,11,8
5,10,13
5,14,12
6,0,5
6,8,1
6,2,3
6,4,10
6,7,6
6,15,9
6,11,12
6,13,14
7,4,0
7,5,1
7,7,2
7,3,6
7,8,12
7,14,9
7,10,15
7,13,11
