396,Heuristic,10000000,7230.000000,1,0.005000,500000,40,20
Time,Value 
Final, 63932,7231

NrViolations,0
Round,H_team,A_team 
0,0,4
0,1,14
0,2,12
0,3,11
0,36,5
0,24,6
0,7,23
0,25,8
0,13,9
0,10,39
0,33,15
0,21,16
0,38,17
0,22,18
0,20,19
0,26,27
0,32,28
0,30,29
0,35,31
0,37,34
1,18,0
1,1,12
1,30,2
1,13,3
1,4,27
1,37,5
1,29,6
1,7,9
1,24,8
1,10,21
1,11,39
1,25,14
1,16,15
1,32,17
1,22,19
1,33,20
1,31,23
1,26,38
1,35,28
1,36,34
2,12,0
2,1,27
2,29,2
2,3,9
2,6,4
2,30,5
2,22,7
2,8,34
2,11,10
2,32,13
2,24,14
2,15,26
2,16,37
2,35,17
2,18,19
2,20,39
2,23,21
2,36,25
2,28,33
2,31,38
3,9,0
3,3,1
3,4,2
3,5,32
3,6,35
3,20,7
3,8,37
3,10,26
3,19,11
3,17,12
3,31,13
3,14,29
3,15,23
3,16,24
3,18,30
3,33,21
3,34,22
3,39,25
3,27,38
3,28,36
4,0,16
4,7,1
4,2,10
4,39,3
4,9,4
4,6,5
4,8,35
4,11,36
4,14,12
4,27,13
4,15,18
4,17,29
4,19,37
4,34,20
4,21,24
4,32,22
4,23,26
4,33,25
4,38,28
4,30,31
5,7,0
5,26,1
5,2,16
5,37,3
5,14,4
5,5,35
5,11,6
5,17,8
5,12,9
5,10,33
5,13,15
5,21,18
5,19,36
5,38,20
5,27,22
5,39,23
5,30,24
5,25,32
5,34,28
5,29,31
6,0,17
6,1,2
6,28,3
6,4,38
6,5,10
6,15,6
6,7,11
6,9,8
6,12,16
6,13,19
6,21,14
6,18,26
6,35,20
6,22,30
6,36,23
6,24,32
6,25,34
6,31,27
6,37,29
6,33,39
7,0,21
7,1,10
7,2,22
7,3,15
7,4,17
7,5,8
7,13,6
7,16,7
7,9,18
7,31,11
7,12,26
7,20,14
7,27,19
7,28,23
7,24,38
7,25,35
7,39,29
7,33,30
7,34,32
7,37,36
8,0,14
8,1,21
8,2,24
8,3,10
8,8,4
8,16,5
8,6,25
8,28,7
8,9,15
8,27,11
8,18,12
8,23,13
8,17,26
8,31,19
8,22,20
8,36,29
8,39,30
8,32,33
8,34,35
8,38,37
9,10,0
9,6,1
9,5,2
9,27,3
9,4,25
9,19,7
9,8,39
9,17,9
9,11,13
9,12,24
9,14,15
9,16,28
9,18,20
9,29,21
9,22,31
9,23,37
9,26,32
9,30,36
9,35,33
9,34,38
10,15,0
10,4,1
10,7,2
10,31,3
10,5,28
10,6,34
10,8,16
10,30,9
10,10,13
10,22,11
10,12,20
10,18,14
10,17,24
10,19,39
10,21,36
10,35,23
10,26,25
10,29,27
10,32,37
10,38,33
11,0,34
11,1,8
11,2,17
11,7,3
11,4,5
11,9,6
11,20,10
11,14,11
11,33,12
11,13,35
11,15,28
11,19,16
11,32,18
11,21,39
11,36,22
11,38,23
11,24,27
11,25,30
11,26,29
11,37,31
12,0,8
12,1,34
12,2,11
12,3,26
12,28,4
12,24,5
12,14,6
12,7,13
12,29,9
12,10,16
12,39,12
12,15,35
12,20,17
12,38,18
12,21,19
12,37,22
12,23,33
12,25,27
12,32,30
12,36,31
13,3,0
13,37,1
13,2,15
13,16,4
13,29,5
13,6,7
13,8,19
13,24,9
13,27,10
13,11,33
13,36,12
13,13,26
13,17,14
13,34,18
13,20,31
13,28,21
13,39,22
13,23,32
13,25,38
13,35,30
14,0,2
14,39,1
14,6,3
14,11,4
14,5,7
14,8,38
14,26,9
14,31,10
14,12,15
14,22,13
14,14,27
14,23,16
14,17,25
14,18,29
14,19,28
14,21,20
14,34,24
14,30,37
14,35,32
14,33,36
15,0,25
15,33,1
15,2,14
15,3,5
15,4,24
15,32,6
15,7,10
15,8,28
15,9,31
15,11,23
15,12,27
15,18,13
15,22,15
15,35,16
15,30,17
15,19,38
15,20,29
15,21,37
15,34,26
15,36,39
16,5,0
16,1,25
16,2,13
16,3,23
16,4,34
16,38,6
16,7,35
16,21,8
16,9,27
16,10,19
16,15,11
16,30,12
16,14,31
16,32,16
16,18,17
16,20,36
16,22,29
16,24,26
16,28,39
16,33,37
17,11,0
17,5,1
17,37,2
17,3,17
17,4,18
17,28,6
17,25,7
17,20,8
17,9,21
17,23,10
17,13,12
17,14,22
17,15,36
17,16,39
17,19,33
17,29,24
17,26,31
17,27,35
17,34,30
17,38,32
18,13,0
18,1,9
18,39,2
18,14,3
18,10,4
18,5,33
18,6,18
18,24,7
18,11,8
18,12,21
18,15,20
18,16,36
18,17,22
18,23,19
18,29,25
18,26,35
18,27,34
18,37,28
18,38,30
18,31,32
19,0,1
19,36,2
19,29,3
19,23,4
19,19,5
19,6,33
19,26,7
19,8,18
19,9,14
19,10,15
19,16,11
19,12,22
19,13,20
19,17,21
19,25,24
19,27,32
19,28,30
19,31,34
19,35,38
19,39,37
