0,FO,40,30
Time,Value 
Final, 901,901

Round,H_team,A_team 
0,0,23
0,35,1
0,2,25
0,3,19
0,4,11
0,5,14
0,6,24
0,7,32
0,8,10
0,9,33
0,39,12
0,13,34
0,17,15
0,16,20
0,18,26
0,21,31
0,30,22
0,29,27
0,28,37
0,38,36
1,0,4
1,28,1
1,2,8
1,3,20
1,5,29
1,6,27
1,7,19
1,14,9
1,10,38
1,11,25
1,12,26
1,21,13
1,16,15
1,17,24
1,18,39
1,22,36
1,33,23
1,34,30
1,32,31
1,37,35
2,37,0
2,1,8
2,20,2
2,3,9
2,19,4
2,10,5
2,31,6
2,11,7
2,12,29
2,23,13
2,14,15
2,25,16
2,34,17
2,27,18
2,24,21
2,22,28
2,26,39
2,36,30
2,32,38
2,33,35
3,35,0
3,1,10
3,31,2
3,6,3
3,4,18
3,19,5
3,24,7
3,15,8
3,9,16
3,22,11
3,25,12
3,13,33
3,23,14
3,36,17
3,20,28
3,30,21
3,26,37
3,27,32
3,38,29
3,34,39
4,0,2
4,9,1
4,15,3
4,13,4
4,5,18
4,29,6
4,23,7
4,8,19
4,10,11
4,24,12
4,14,30
4,36,16
4,28,17
4,35,20
4,21,27
4,39,22
4,25,32
4,26,33
4,31,34
4,37,38
5,0,34
5,16,1
5,2,23
5,5,3
5,9,4
5,20,6
5,7,31
5,8,36
5,12,10
5,11,33
5,13,25
5,38,14
5,15,19
5,17,22
5,18,24
5,32,21
5,29,26
5,28,27
5,35,30
5,39,37
6,7,0
6,1,4
6,2,38
6,3,14
6,11,5
6,22,6
6,8,20
6,32,9
6,39,10
6,30,12
6,29,13
6,25,15
6,16,26
6,17,27
6,18,37
6,19,21
6,24,23
6,34,28
6,33,31
6,36,35
7,33,0
7,1,20
7,2,5
7,3,13
7,4,25
7,6,16
7,7,29
7,34,8
7,17,9
7,10,23
7,37,11
7,12,15
7,14,35
7,22,18
7,19,28
7,38,21
7,24,26
7,27,39
7,30,31
7,36,32
8,6,0
8,12,1
8,30,2
8,3,29
8,4,28
8,5,36
8,37,7
8,22,8
8,15,9
8,10,17
8,21,11
8,13,32
8,27,14
8,16,39
8,31,18
8,34,19
8,20,24
8,23,35
8,33,25
8,26,38
9,0,1
9,35,2
9,32,3
9,4,24
9,28,5
9,39,6
9,27,7
9,8,25
9,9,30
9,10,18
9,11,34
9,14,12
9,31,13
9,15,26
9,16,33
9,38,17
9,19,36
9,23,20
9,21,22
9,29,37
10,0,10
10,1,37
10,3,2
10,23,4
10,39,5
10,21,6
10,7,26
10,8,38
10,9,22
10,11,14
10,12,20
10,35,13
10,15,28
10,29,16
10,33,17
10,18,34
10,19,32
10,25,24
10,30,27
10,31,36
11,24,0
11,1,11
11,2,34
11,3,4
11,5,22
11,14,6
11,7,35
11,8,23
11,9,31
11,32,10
11,27,12
11,37,13
11,36,15
11,30,16
11,17,19
11,38,18
11,20,33
11,25,21
11,26,28
11,39,29
12,0,15
12,1,33
12,2,10
12,28,3
12,17,4
12,5,16
12,6,30
12,7,21
12,11,8
12,26,9
12,34,12
12,13,14
12,18,29
12,22,19
12,25,20
12,23,31
12,24,32
12,27,35
12,36,37
12,38,39
13,0,25
13,24,1
13,2,7
13,3,30
13,4,38
13,5,15
13,6,35
13,14,8
13,37,9
13,10,26
13,12,11
13,18,13
13,16,21
13,32,17
13,29,19
13,20,39
13,33,22
13,27,23
13,28,31
13,34,36
14,39,0
14,3,1
14,6,2
14,30,4
14,13,5
14,20,7
14,32,8
14,21,9
14,15,10
14,16,11
14,17,12
14,14,36
14,18,25
14,19,24
14,35,22
14,37,23
14,26,27
14,29,28
14,31,38
14,33,34
15,0,36
15,39,1
15,26,2
15,21,3
15,4,14
15,30,5
15,8,6
15,13,7
15,9,19
15,10,28
15,11,32
15,12,23
15,20,15
15,16,17
15,33,18
15,22,38
15,31,24
15,25,29
15,37,27
15,35,34
16,0,29
16,1,19
16,28,2
16,31,3
16,4,37
16,25,5
16,15,6
16,7,12
16,9,8
16,10,22
16,11,35
16,13,20
16,14,39
16,27,16
16,23,17
16,18,30
16,21,26
16,36,24
16,32,33
16,38,34
17,28,0
17,1,30
17,2,32
17,17,3
17,4,31
17,5,7
17,6,26
17,18,8
17,9,13
17,34,10
17,19,11
17,12,16
17,29,14
17,15,39
17,36,20
17,23,21
17,24,22
17,35,25
17,38,27
17,37,33
18,32,0
18,23,1
18,2,16
18,3,33
18,34,4
18,5,24
18,17,6
18,38,7
18,8,27
18,29,9
18,30,10
18,28,11
18,12,18
18,36,13
18,14,22
18,15,37
18,19,39
18,20,21
18,25,26
18,35,31
19,30,0
19,1,7
19,2,29
19,39,3
19,4,15
19,5,9
19,6,32
19,8,12
19,10,14
