0,FO,40,20
Time,Value 
Final, 606,586

Round,H_team,A_team 
0,0,30
0,1,6
0,2,33
0,3,14
0,31,4
0,5,18
0,16,7
0,8,13
0,9,10
0,26,11
0,24,12
0,15,17
0,38,19
0,35,20
0,34,21
0,22,32
0,23,36
0,39,25
0,28,27
0,29,37
1,0,35
1,17,1
1,2,29
1,13,3
1,27,4
1,5,7
1,6,22
1,8,19
1,34,9
1,39,10
1,11,33
1,15,12
1,14,37
1,26,16
1,18,30
1,36,20
1,32,21
1,23,28
1,31,24
1,38,25
2,2,0
2,13,1
2,20,3
2,37,4
2,5,31
2,6,38
2,7,35
2,34,8
2,21,9
2,10,22
2,11,29
2,12,16
2,14,17
2,19,15
2,25,18
2,26,23
2,27,24
2,30,28
2,32,39
2,36,33
3,37,0
3,33,1
3,25,2
3,27,3
3,4,32
3,35,5
3,6,31
3,7,34
3,28,8
3,36,9
3,10,17
3,22,11
3,12,39
3,13,15
3,19,14
3,16,38
3,20,18
3,21,23
3,24,26
3,30,29
4,28,0
4,1,38
4,21,2
4,3,39
4,4,16
4,5,34
4,10,6
4,7,26
4,29,8
4,9,19
4,20,11
4,33,12
4,22,13
4,14,27
4,15,32
4,35,17
4,18,36
4,24,23
4,25,31
4,37,30
5,0,5
5,1,4
5,3,2
5,23,6
5,31,7
5,8,26
5,9,22
5,38,10
5,11,14
5,12,37
5,16,13
5,15,35
5,17,20
5,18,34
5,19,24
5,39,21
5,28,25
5,32,27
5,29,36
5,30,33
6,26,0
6,1,28
6,2,35
6,3,37
6,4,20
6,36,5
6,6,21
6,25,7
6,8,11
6,9,15
6,32,10
6,23,12
6,13,24
6,16,14
6,19,17
6,18,39
6,33,22
6,34,27
6,29,31
6,30,38
7,0,20
7,27,1
7,2,10
7,17,3
7,8,4
7,12,5
7,16,6
7,38,7
7,23,9
7,11,24
7,31,13
7,14,15
7,22,18
7,39,19
7,21,36
7,25,34
7,33,26
7,37,28
7,35,29
7,30,32
8,0,16
8,1,30
8,2,13
8,3,18
8,24,4
8,5,38
8,20,6
8,7,8
8,39,9
8,10,34
8,11,19
8,12,32
8,28,14
8,27,15
8,17,21
8,22,26
8,31,23
8,37,25
8,33,29
8,35,36
9,0,25
9,1,16
9,27,2
9,22,3
9,17,4
9,5,19
9,37,6
9,7,18
9,21,8
9,20,9
9,10,29
9,39,11
9,38,12
9,13,30
9,14,33
9,15,36
9,35,23
9,24,34
9,31,26
9,32,28
10,13,0
10,10,1
10,9,2
10,3,24
10,4,14
10,5,8
10,6,27
10,7,28
10,18,11
10,12,22
10,15,37
10,29,16
10,23,17
10,19,31
10,20,39
10,21,30
10,25,33
10,26,35
10,34,32
10,36,38
11,38,0
11,34,1
11,2,28
11,3,10
11,4,13
11,14,5
11,6,17
11,11,7
11,8,39
11,9,31
11,18,12
11,25,15
11,16,20
11,19,27
11,21,22
11,33,23
11,24,36
11,29,26
11,30,35
11,32,37
12,24,0
12,8,1
12,37,2
12,3,19
12,4,36
12,28,5
12,7,6
12,27,9
12,16,10
12,11,13
12,30,12
12,29,14
12,26,15
12,17,32
12,33,18
12,20,21
12,39,22
12,34,23
12,25,35
12,31,38
13,0,12
13,1,11
13,8,2
13,26,3
13,22,4
13,5,6
13,7,29
13,16,9
13,33,10
13,32,13
13,14,18
13,24,15
13,17,36
13,28,19
13,20,25
13,37,21
13,38,23
13,35,27
13,30,31
13,39,34
14,0,7
14,12,1
14,2,11
14,32,3
14,35,4
14,5,16
14,6,8
14,9,30
14,10,31
14,13,33
14,14,20
14,15,28
14,29,17
14,18,37
14,19,34
14,21,24
14,22,38
14,23,27
14,36,25
14,26,39
15,0,32
15,19,1
15,2,26
15,3,5
15,4,25
15,15,6
15,13,7
15,38,8
15,9,24
15,10,14
15,11,34
15,12,17
15,36,16
15,18,28
15,33,20
15,21,31
15,35,22
15,23,30
15,27,37
15,29,39
16,14,0
16,1,26
16,2,19
16,11,3
16,15,4
16,21,5
16,6,35
16,7,39
16,8,30
16,9,33
16,13,10
16,29,12
16,31,16
16,25,17
16,27,18
16,20,28
16,34,22
16,32,23
16,38,24
16,36,37
17,31,0
17,7,1
17,30,2
17,25,3
17,4,29
17,5,11
17,6,33
17,16,8
17,17,9
17,27,10
17,12,35
17,34,13
17,23,14
17,20,15
17,26,18
17,19,21
17,28,22
17,24,32
17,39,36
17,37,38
18,22,0
18,1,25
18,17,2
18,12,3
18,4,33
18,10,5
18,6,13
18,23,7
18,35,8
18,32,9
18,37,11
18,14,26
18,15,29
18,34,16
18,18,24
18,36,19
18,38,20
18,28,21
18,31,27
18,39,30
19,0,15
19,1,29
19,24,2
19,3,6
19,4,34
19,26,5
19,10,7
19,8,23
19,9,12
19,11,32
19,13,21
19,22,14
19,16,39
19,17,37
19,18,35
19,19,20
19,30,25
19,36,27
19,28,31
19,33,38
