0,FO,40,30
Time,Value 
Final, 113268,113268

Round,H_team,A_team 
0,0,27
0,1,12
0,2,13
0,3,35
0,16,4
0,5,11
0,26,6
0,25,7
0,8,19
0,9,29
0,30,10
0,17,14
0,15,31
0,18,24
0,20,22
0,21,39
0,23,37
0,38,28
0,34,32
0,33,36
1,13,0
1,33,1
1,26,2
1,10,3
1,4,34
1,36,5
1,27,6
1,7,35
1,30,8
1,18,9
1,11,39
1,12,24
1,14,29
1,32,15
1,20,16
1,17,23
1,19,38
1,37,21
1,22,31
1,25,28
2,7,0
2,39,1
2,31,2
2,11,3
2,4,35
2,21,5
2,6,10
2,29,8
2,22,9
2,12,34
2,13,16
2,14,23
2,24,15
2,25,17
2,28,18
2,19,37
2,36,20
2,32,26
2,27,33
2,38,30
3,0,14
3,37,1
3,27,2
3,3,4
3,5,16
3,6,25
3,7,26
3,8,15
3,9,23
3,10,32
3,28,11
3,22,12
3,13,29
3,24,17
3,36,18
3,21,19
3,39,20
3,34,30
3,31,33
3,35,38
4,0,21
4,1,22
4,2,7
4,29,3
4,9,4
4,5,25
4,17,6
4,34,8
4,10,36
4,16,11
4,14,12
4,35,13
4,15,33
4,39,18
4,20,19
4,23,38
4,24,30
4,26,31
4,28,27
4,37,32
5,2,0
5,1,9
5,30,3
5,4,24
5,35,5
5,6,22
5,20,7
5,25,8
5,12,10
5,11,36
5,32,13
5,16,14
5,15,28
5,18,17
5,19,27
5,23,21
5,38,26
5,29,37
5,31,34
5,33,39
6,0,22
6,1,38
6,4,2
6,3,17
6,32,5
6,6,24
6,15,7
6,8,14
6,9,25
6,18,10
6,11,21
6,29,12
6,31,13
6,16,36
6,33,19
6,20,28
6,23,27
6,34,26
6,30,37
6,39,35
7,12,0
7,28,1
7,2,33
7,22,3
7,17,4
7,13,5
7,6,23
7,7,18
7,24,8
7,38,9
7,10,34
7,26,11
7,14,25
7,36,15
7,21,16
7,39,19
7,31,20
7,27,32
7,30,29
7,37,35
8,0,6
8,36,1
8,2,16
8,3,32
8,21,4
8,5,23
8,7,11
8,8,33
8,35,9
8,10,39
8,12,25
8,13,30
8,22,14
8,37,15
8,17,29
8,27,18
8,19,31
8,26,20
8,24,38
8,28,34
9,19,0
9,2,1
9,5,3
9,4,29
9,16,6
9,7,30
9,8,21
9,32,9
9,14,10
9,11,37
9,18,12
9,13,24
9,15,39
9,17,22
9,25,20
9,23,31
9,35,26
9,34,27
9,28,33
9,38,36
10,16,0
10,1,14
10,21,2
10,3,24
10,4,8
10,5,27
10,19,6
10,29,7
10,9,10
10,15,11
10,12,13
10,39,17
10,30,18
10,20,37
10,22,28
10,23,26
10,25,38
10,31,35
10,33,32
10,34,36
11,0,5
11,1,31
11,20,2
11,3,12
11,37,4
11,6,21
11,24,7
11,8,36
11,9,13
11,10,23
11,11,19
11,14,28
11,38,15
11,18,16
11,33,17
11,27,22
11,29,25
11,26,30
11,32,39
11,35,34
12,0,31
12,6,1
12,2,14
12,3,20
12,36,4
12,5,22
12,7,12
12,8,13
12,24,9
12,11,10
12,34,15
12,17,16
12,18,35
12,28,19
12,25,21
12,23,32
12,26,29
12,27,30
12,33,37
12,38,39
13,0,20
13,1,3
13,18,2
13,39,4
13,5,31
13,37,6
13,7,33
13,8,23
13,30,9
13,10,19
13,11,27
13,12,16
13,13,22
13,14,35
13,25,15
13,17,34
13,29,21
13,24,26
13,36,28
13,32,38
14,3,0
14,19,1
14,2,10
14,4,38
14,37,5
14,39,6
14,21,7
14,16,8
14,17,9
14,22,11
14,20,12
14,13,33
14,14,34
14,15,27
14,31,18
14,29,23
14,35,24
14,26,25
14,30,28
14,32,36
15,10,0
15,16,1
15,2,17
15,3,15
15,4,14
15,39,5
15,33,6
15,37,7
15,8,38
15,9,34
15,12,11
15,20,13
15,26,18
15,19,32
15,21,28
15,22,29
15,30,23
15,31,24
15,27,25
15,35,36
16,0,17
16,1,30
16,34,2
16,6,3
16,4,12
16,33,5
16,36,7
16,9,8
16,15,10
16,11,13
16,14,20
16,19,16
16,29,18
16,22,21
16,23,39
16,32,24
16,31,25
16,28,26
16,27,35
16,38,37
17,0,39
17,1,17
17,38,2
17,25,3
17,13,4
17,5,28
17,6,11
17,7,32
17,12,8
17,9,20
17,10,33
17,24,14
17,15,35
17,16,30
17,18,22
17,23,19
17,21,31
17,36,26
17,29,27
17,34,37
18,38,0
18,1,13
18,32,2
18,34,3
18,22,4
18,7,5
18,6,9
18,18,8
18,28,10
18,25,11
18,12,39
18,14,31
18,15,19
18,16,33
18,17,20
18,21,30
18,23,35
18,24,27
18,37,26
18,36,29
19,35,0
19,4,1
19,2,24
19,3,38
19,5,6
19,13,7
19,8,32
19,9,14
19,10,22
19,11,17
19,30,12
19,18,15
19,16,34
19,19,25
19,20,21
19,33,23
19,26,27
19,28,29
19,31,37
19,39,36
20,0,24
20,26,1
20,2,5
20,31,3
20,4,32
20,6,8
