0,FO,32,16
Time,Value 
Final, 243783,173689

Round,H_team,A_team 
0,0,6
0,1,3
0,2,19
0,4,26
0,22,5
0,7,8
0,9,25
0,12,10
0,11,24
0,13,15
0,23,14
0,16,18
0,27,17
0,20,29
0,21,31
0,28,30
1,8,0
1,1,17
1,2,5
1,3,20
1,18,4
1,6,9
1,7,19
1,13,10
1,26,11
1,12,24
1,14,22
1,15,28
1,25,16
1,29,21
1,31,23
1,30,27
2,10,0
2,1,11
2,6,2
2,3,9
2,5,4
2,7,18
2,8,12
2,21,13
2,14,24
2,15,27
2,26,16
2,25,17
2,19,20
2,29,22
2,28,23
2,31,30
3,0,19
3,10,1
3,18,2
3,16,3
3,4,12
3,5,20
3,6,25
3,24,7
3,22,8
3,9,11
3,30,13
3,26,14
3,29,15
3,17,31
3,23,21
3,28,27
4,16,0
4,4,1
4,2,3
4,24,5
4,19,6
4,9,7
4,21,8
4,22,10
4,11,31
4,23,12
4,13,29
4,27,14
4,20,15
4,17,28
4,18,25
4,30,26
5,0,3
5,27,1
5,2,21
5,22,4
5,5,10
5,6,7
5,23,8
5,31,9
5,11,13
5,12,26
5,14,28
5,17,15
5,20,16
5,18,24
5,19,25
5,30,29
6,0,24
6,1,30
6,4,2
6,3,6
6,5,23
6,7,21
6,8,16
6,15,9
6,10,14
6,11,18
6,12,28
6,25,13
6,29,17
6,19,22
6,20,31
6,26,27
7,0,23
7,1,13
7,2,20
7,3,7
7,15,4
7,5,19
7,24,6
7,8,26
7,9,30
7,10,29
7,28,11
7,21,12
7,14,31
7,16,22
7,17,18
7,25,27
8,1,0
8,22,2
8,3,24
8,13,4
8,14,5
8,26,6
8,16,7
8,20,8
8,9,10
8,15,11
8,29,12
8,21,17
8,27,18
8,23,19
8,25,30
8,31,28
9,9,0
9,18,1
9,26,2
9,19,3
9,30,4
9,29,5
9,6,22
9,7,23
9,8,31
9,27,10
9,11,21
9,12,15
9,13,14
9,24,16
9,17,20
9,28,25
10,4,0
10,6,1
10,24,2
10,3,22
10,7,5
10,10,8
10,26,9
10,17,11
10,14,12
10,28,13
10,15,25
10,16,23
10,19,18
10,30,20
10,27,21
10,29,31
11,0,22
11,1,26
11,2,23
11,3,18
11,7,4
11,5,6
11,24,8
11,9,27
11,10,28
11,11,29
11,17,12
11,13,20
11,21,14
11,15,30
11,19,16
11,31,25
12,0,7
12,1,9
12,2,28
12,23,3
12,4,8
12,5,16
12,6,18
12,10,17
12,11,12
12,13,19
12,20,14
12,31,15
12,21,30
12,22,24
12,25,26
12,27,29
13,0,2
13,25,1
13,8,3
13,4,24
13,18,5
13,6,16
13,7,28
13,9,17
13,26,10
13,27,11
13,12,30
13,31,13
13,14,29
13,15,19
13,20,21
13,22,23
14,5,0
14,24,1
14,16,2
14,4,3
14,8,6
14,22,7
14,18,9
14,25,10
14,30,11
14,12,31
14,13,27
14,17,14
14,21,15
14,28,19
14,23,20
14,29,26
15,18,0
15,16,1
15,2,7
15,3,5
15,10,4
15,23,6
15,8,29
15,19,9
15,11,25
15,12,13
15,14,15
15,30,17
15,20,22
15,28,21
15,24,26
15,31,27
