0,FO,24,12
Time,Value 
Final, 126835,115544

Round,H_team,A_team 
0,0,6
0,1,12
0,2,8
0,20,3
0,16,4
0,5,13
0,7,17
0,22,9
0,11,10
0,15,14
0,18,23
0,19,21
1,21,0
1,4,1
1,2,22
1,3,7
1,20,5
1,6,11
1,23,8
1,9,19
1,18,10
1,16,12
1,15,13
1,14,17
2,17,0
2,1,5
2,11,2
2,9,3
2,4,13
2,6,18
2,21,7
2,8,19
2,10,16
2,12,14
2,20,15
2,23,22
3,0,2
3,21,1
3,22,3
3,4,7
3,12,5
3,14,6
3,8,10
3,11,9
3,13,18
3,19,15
3,23,16
3,17,20
4,0,23
4,19,1
4,2,16
4,8,3
4,11,4
4,5,14
4,12,6
4,7,15
4,13,9
4,22,10
4,17,18
4,20,21
5,18,0
5,3,1
5,2,19
5,10,4
5,21,5
5,15,6
5,7,12
5,22,8
5,9,23
5,14,11
5,13,17
5,16,20
6,8,0
6,1,20
6,10,2
6,3,5
6,18,4
6,6,9
6,7,13
6,15,11
6,12,22
6,16,14
6,17,21
6,23,19
7,0,9
7,1,16
7,18,2
7,21,3
7,4,15
7,5,7
7,17,6
7,20,8
7,10,23
7,12,11
7,19,13
7,14,22
8,0,10
8,1,8
8,2,23
8,3,13
8,4,12
8,5,22
8,21,6
8,7,14
8,9,17
8,11,18
8,16,15
8,20,19
9,0,11
9,14,1
9,2,20
9,19,3
9,4,8
9,15,5
9,6,10
9,7,16
9,9,18
9,13,12
9,22,17
9,23,21
10,3,0
10,15,1
10,9,2
10,14,4
10,5,16
10,6,22
10,19,7
10,8,18
10,10,21
10,13,11
10,17,12
10,23,20
11,22,0
11,1,7
11,6,2
11,3,17
11,5,4
11,8,9
11,10,20
11,11,23
11,12,15
11,13,14
11,16,19
11,18,21
