0,FO,40,30
Time,Value 
Final, 7660,7660

Round,H_team,A_team 
0,0,25
0,1,15
0,16,2
0,3,10
0,4,6
0,38,5
0,7,26
0,21,8
0,29,9
0,24,11
0,19,12
0,17,13
0,18,14
0,20,31
0,30,22
0,23,39
0,27,28
0,33,32
0,34,36
0,35,37
1,0,21
1,6,1
1,2,33
1,3,15
1,12,4
1,19,5
1,8,7
1,32,9
1,10,26
1,11,25
1,18,13
1,14,31
1,20,16
1,17,34
1,22,35
1,23,36
1,28,24
1,27,39
1,37,29
1,30,38
2,13,0
2,4,1
2,2,21
2,14,3
2,5,33
2,7,6
2,11,8
2,9,10
2,12,23
2,15,34
2,22,16
2,28,17
2,38,18
2,37,19
2,36,20
2,32,24
2,25,27
2,26,35
2,31,29
2,39,30
3,1,0
3,15,2
3,13,3
3,5,4
3,9,6
3,7,33
3,8,12
3,10,23
3,36,11
3,21,14
3,16,32
3,22,17
3,39,18
3,31,19
3,35,20
3,24,37
3,25,28
3,26,27
3,29,38
3,34,30
4,0,23
4,9,1
4,17,2
4,3,7
4,4,22
4,5,8
4,10,6
4,35,11
4,14,12
4,24,13
4,15,32
4,16,27
4,36,18
4,33,19
4,28,20
4,25,21
4,29,26
4,37,30
4,31,39
4,34,38
5,16,0
5,1,5
5,2,22
5,12,3
5,4,25
5,6,15
5,7,10
5,8,34
5,38,9
5,11,28
5,20,13
5,32,14
5,18,17
5,19,24
5,21,35
5,23,31
5,26,37
5,27,29
5,30,36
5,33,39
6,0,10
6,1,25
6,5,2
6,20,3
6,18,4
6,6,22
6,32,7
6,8,28
6,39,9
6,11,34
6,13,12
6,35,14
6,15,27
6,36,16
6,17,29
6,19,23
6,21,24
6,26,38
6,33,30
6,31,37
7,0,33
7,24,1
7,2,25
7,28,3
7,17,4
7,22,5
7,6,19
7,35,7
7,14,8
7,37,9
7,10,18
7,31,11
7,12,34
7,13,15
7,38,16
7,20,39
7,21,23
7,26,30
7,27,32
7,29,36
8,30,0
8,22,1
8,2,6
8,3,19
8,10,4
8,23,5
8,36,7
8,8,33
8,9,14
8,29,11
8,12,18
8,13,26
8,15,17
8,39,16
8,37,20
8,34,21
8,24,35
8,25,32
8,27,31
8,28,38
9,32,0
9,1,19
9,4,2
9,3,8
9,5,13
9,11,6
9,7,24
9,9,17
9,22,10
9,30,12
9,14,26
9,18,15
9,16,37
9,38,20
9,39,21
9,23,35
9,25,31
9,27,34
9,29,28
9,33,36
10,31,0
10,1,3
10,2,13
10,4,24
10,5,11
10,18,6
10,17,7
10,9,8
10,16,10
10,12,22
10,19,14
10,15,26
10,34,20
10,30,21
10,23,29
10,25,36
10,33,27
10,28,35
10,37,32
10,39,38
11,0,29
11,14,1
11,10,2
11,3,22
11,32,4
11,6,5
11,7,12
11,8,13
11,26,9
11,11,16
11,38,15
11,17,23
11,20,18
11,19,25
11,21,31
11,24,33
11,27,36
11,28,37
11,35,30
11,34,39
12,0,22
12,11,1
12,2,12
12,3,29
12,38,4
12,5,10
12,6,31
12,7,16
12,8,23
12,24,9
12,13,14
12,36,15
12,19,17
12,18,25
12,20,32
12,21,28
12,26,39
12,30,27
12,33,35
12,34,37
13,0,18
13,13,1
13,3,2
13,33,4
13,14,5
13,12,6
13,7,31
13,8,16
13,21,9
13,10,11
13,35,15
13,17,25
13,26,19
13,27,20
13,22,24
13,23,34
13,36,28
13,29,30
13,32,38
13,39,37
14,15,0
14,1,18
14,9,2
14,4,3
14,25,5
14,16,6
14,14,7
14,20,8
14,32,10
14,13,11
14,17,12
14,28,19
14,22,21
14,30,23
14,24,26
14,35,27
14,29,33
14,31,34
14,39,36
14,37,38
15,4,0
15,2,1
15,3,17
15,21,5
15,20,6
15,7,13
15,8,18
15,9,11
15,30,10
15,12,33
15,15,14
15,19,16
15,22,25
15,37,23
15,24,31
15,26,28
15,38,27
15,29,34
15,39,32
15,35,36
16,0,39
16,1,30
16,11,2
16,23,3
16,4,26
16,5,7
16,6,13
16,32,8
16,9,12
16,10,21
16,14,33
16,16,15
16,17,20
16,18,19
16,28,22
16,36,24
16,25,29
16,37,27
16,31,38
16,34,35
17,0,26
17,1,39
17,18,2
17,27,3
17,15,4
17,5,30
17,6,17
17,11,7
17,36,8
17,19,9
17,10,14
17,12,21
17,13,16
17,23,20
17,31,22
17,38,24
17,25,35
17,34,28
17,29,32
17,33,37
18,14,0
18,1,26
18,2,39
18,38,3
18,16,4
18,5,17
18,6,30
18,18,7
18,37,8
18,23,9
18,13,10
18,12,11
18,15,21
18,27,19
18,25,20
18,36,22
18,29,24
18,32,28
18,35,31
18,34,33
19,11,0
19,20,1
19,2,34
19,3,6
19,4,23
19,9,5
19,7,37
19,8,15
19,10,17
19,16,12
19,21,13
19,28,14
19,31,18
19,19,29
19,22,38
19,24,27
19,33,25
19,26,36
19,30,32
19,39,35
20,12,0
20,27,1
20,2,23
20,3,34
20,4,8
20,5,28
20,6,37
20,9,7
20,10,15
20,21,11
20,22,13
20,24,14
20,16,29
20,17,30
20,33,18
20,19,20
20,39,25
20,26,32
20,36,31
20,38,35
21,0,8
21,33,1
21,14,2
21,9,3
21,7,4
21,5,16
21,6,28
21,10,34
21,19,11
21,12,15
21,23,13
21,17,27
21,32,18
21,20,21
21,39,22
21,30,24
