0,FO,32,8
Time,Value 
Final, 88279,82658

Round,H_team,A_team 
0,0,3
0,1,26
0,2,19
0,22,4
0,5,18
0,6,16
0,8,7
0,9,20
0,10,29
0,31,11
0,12,30
0,17,13
0,27,14
0,15,28
0,23,21
0,25,24
1,16,0
1,1,20
1,2,6
1,3,18
1,21,4
1,5,19
1,7,22
1,8,23
1,9,25
1,10,27
1,15,11
1,12,28
1,14,13
1,29,17
1,26,24
1,30,31
2,0,6
2,1,9
2,2,22
2,3,19
2,4,23
2,7,5
2,24,8
2,10,17
2,30,11
2,12,15
2,13,31
2,14,28
2,16,18
2,25,20
2,21,29
2,26,27
3,0,7
3,24,1
3,18,2
3,3,6
3,4,5
3,25,8
3,9,10
3,11,12
3,13,15
3,20,14
3,19,16
3,27,17
3,31,21
3,22,23
3,29,26
3,28,30
4,0,2
4,17,1
4,23,3
4,20,4
4,22,5
4,6,24
4,16,7
4,9,8
4,10,26
4,11,25
4,27,12
4,30,13
4,29,14
4,15,21
4,19,18
4,31,28
5,5,0
5,11,1
5,16,2
5,22,3
5,4,26
5,6,9
5,19,7
5,8,20
5,13,10
5,17,12
5,14,31
5,30,15
5,18,24
5,28,21
5,23,29
5,27,25
6,18,0
6,1,27
6,2,3
6,7,4
6,5,16
6,6,19
6,8,22
6,24,9
6,15,10
6,17,11
6,12,31
6,28,13
6,21,14
6,20,29
6,23,30
6,26,25
7,19,0
7,25,1
7,7,2
7,3,16
7,4,8
7,24,5
7,18,6
7,26,9
7,28,10
7,11,27
7,13,12
7,14,17
7,31,15
7,20,23
7,21,30
7,29,22
