0,FO,40,20
Time,Value 
Final, 71808,71808

Round,H_team,A_team 
0,0,2
0,1,9
0,3,6
0,10,4
0,5,11
0,15,7
0,8,16
0,17,12
0,13,14
0,18,20
0,34,19
0,21,25
0,22,30
0,23,26
0,24,32
0,28,27
0,31,29
0,39,33
0,35,37
0,38,36
1,0,3
1,11,1
1,2,9
1,8,4
1,6,5
1,13,7
1,15,10
1,16,12
1,14,18
1,34,17
1,32,19
1,20,25
1,21,30
1,27,22
1,23,24
1,26,28
1,29,33
1,39,31
1,36,35
1,38,37
2,5,0
2,12,1
2,2,10
2,14,3
2,4,9
2,6,18
2,7,8
2,11,13
2,33,15
2,20,16
2,36,17
2,19,21
2,32,22
2,30,23
2,25,24
2,26,29
2,27,34
2,28,38
2,31,35
2,37,39
3,0,8
3,4,1
3,5,2
3,12,3
3,7,6
3,9,20
3,10,13
3,18,11
3,16,14
3,35,15
3,39,17
3,19,25
3,21,24
3,22,31
3,33,23
3,26,27
3,30,28
3,29,38
3,36,32
3,37,34
4,13,0
4,1,2
4,3,8
4,4,20
4,5,7
4,6,12
4,10,9
4,17,11
4,14,21
4,28,15
4,16,18
4,19,23
4,22,39
4,24,38
4,25,31
4,37,26
4,27,30
4,29,36
4,35,32
4,34,33
5,11,0
5,1,20
5,2,19
5,3,4
5,8,5
5,9,6
5,7,14
5,18,10
5,12,21
5,27,13
5,15,22
5,17,16
5,23,39
5,24,37
5,25,29
5,38,26
5,31,28
5,30,35
5,32,34
5,33,36
6,7,0
6,1,3
6,6,2
6,4,14
6,5,19
6,8,15
6,9,12
6,17,10
6,11,21
6,29,13
6,16,22
6,18,24
6,20,27
6,23,37
6,25,28
6,30,26
6,31,38
6,32,39
6,33,35
6,34,36
7,0,9
7,14,1
7,2,4
7,3,5
7,28,6
7,7,11
7,38,8
7,16,10
7,12,31
7,33,13
7,19,15
7,18,17
7,20,24
7,21,27
7,22,23
7,36,25
7,26,32
7,35,29
7,37,30
7,39,34
8,15,0
8,13,1
8,2,3
8,4,18
8,5,9
8,24,6
8,12,7
8,37,8
8,10,31
8,11,16
8,17,14
8,19,20
8,21,22
8,23,27
8,39,25
8,26,33
8,28,32
8,34,29
8,36,30
8,35,38
9,0,10
9,17,1
9,2,12
9,3,13
9,19,4
9,16,5
9,14,6
9,7,18
9,39,8
9,9,31
9,15,11
9,20,21
9,22,26
9,23,36
9,24,35
9,38,25
9,27,33
9,29,28
9,30,34
9,32,37
10,6,0
10,1,10
10,7,2
10,3,17
10,37,4
10,20,5
10,8,13
10,9,16
10,11,19
10,12,18
10,15,14
10,21,26
10,25,22
10,31,23
10,24,36
10,27,35
10,34,28
10,29,39
10,30,38
10,33,32
11,0,1
11,2,16
11,3,11
11,39,4
11,18,5
11,6,15
11,20,7
11,14,8
11,13,9
11,10,12
11,17,19
11,21,34
11,22,29
11,38,23
11,26,24
11,25,33
11,37,27
11,35,28
11,32,30
11,31,36
12,0,17
12,1,16
12,13,2
12,38,3
12,4,12
12,5,15
12,11,6
12,19,7
12,8,10
12,9,14
12,18,34
12,26,20
12,21,33
12,22,24
12,35,23
12,25,32
12,36,27
12,28,39
12,30,29
12,31,37
13,0,18
13,5,1
13,14,2
13,36,3
13,4,11
13,10,6
13,16,7
13,8,17
13,9,15
13,12,13
13,22,19
13,28,20
13,23,21
13,24,34
13,35,25
13,26,31
13,29,27
13,30,39
13,32,38
13,33,37
14,4,0
14,1,18
14,2,30
14,32,3
14,13,5
14,6,8
14,7,10
14,9,11
14,15,12
14,14,19
14,16,21
14,17,26
14,20,35
14,33,22
14,29,23
14,24,28
14,34,25
14,27,31
14,37,36
14,39,38
15,0,30
15,8,1
15,15,2
15,3,18
15,6,4
15,10,5
15,7,9
15,11,14
15,12,19
15,13,16
15,20,17
15,21,35
15,34,22
15,28,23
15,31,24
15,26,25
15,27,32
15,29,37
15,38,33
15,36,39
16,23,0
16,1,7
16,18,2
16,3,29
16,5,4
16,17,6
16,9,8
16,11,10
16,14,12
16,13,15
16,19,16
16,38,20
16,32,21
16,35,22
16,33,24
16,25,30
16,36,26
16,27,39
16,28,37
16,31,34
17,22,0
17,1,15
17,2,29
17,3,7
17,4,13
17,12,5
17,16,6
17,8,11
17,17,9
17,10,14
17,19,18
17,36,20
17,37,21
17,23,32
17,24,39
17,25,27
17,35,26
17,28,33
17,30,31
17,34,38
18,16,0
18,1,29
18,2,11
18,10,3
18,15,4
18,14,5
18,6,13
18,7,17
18,12,8
18,18,9
18,19,28
18,37,20
18,38,21
18,22,36
18,23,25
18,24,27
18,39,26
18,33,30
18,32,31
18,34,35
19,0,14
19,6,1
19,8,2
19,9,3
19,4,7
19,5,17
19,10,28
19,11,12
19,13,19
19,15,16
19,18,23
19,20,22
19,21,36
19,30,24
19,25,37
19,26,34
19,27,38
19,29,32
19,31,33
19,39,35
