0,FO,40,10
Time,Value 
Final, 852,852

Round,H_team,A_team 
0,39,0
0,2,1
0,3,5
0,8,4
0,7,6
0,9,10
0,12,11
0,13,14
0,15,16
0,17,18
0,21,19
0,20,24
0,22,25
0,26,23
0,27,30
0,29,28
0,35,31
0,33,32
0,34,38
0,37,36
1,0,35
1,1,3
1,5,2
1,11,4
1,6,8
1,10,7
1,13,9
1,18,12
1,14,15
1,17,16
1,19,20
1,22,21
1,23,25
1,24,26
1,32,27
1,28,30
1,31,29
1,33,37
1,36,34
1,38,39
2,0,1
2,6,2
2,39,3
2,4,10
2,5,8
2,11,7
2,14,9
2,16,12
2,15,13
2,19,17
2,18,20
2,25,21
2,26,22
2,23,24
2,34,27
2,28,31
2,30,29
2,32,37
2,36,33
2,38,35
3,2,0
3,1,39
3,3,8
3,4,7
3,6,5
3,9,11
3,10,14
3,12,15
3,19,13
3,16,18
3,17,20
3,21,23
3,29,22
3,25,24
3,28,26
3,31,27
3,30,32
3,35,33
3,34,37
3,36,38
4,0,4
4,7,1
4,37,2
4,3,6
4,5,9
4,8,12
4,10,11
4,13,17
4,14,18
4,22,15
4,21,16
4,23,19
4,20,25
4,24,31
4,30,26
4,27,28
4,29,32
4,33,38
4,35,34
4,39,36
5,0,36
5,8,1
5,38,2
5,3,9
5,4,6
5,5,7
5,10,12
5,11,14
5,13,18
5,21,15
5,20,16
5,17,22
5,24,19
5,23,28
5,25,31
5,26,27
5,29,33
5,37,30
5,32,35
5,34,39
6,6,0
6,5,1
6,2,3
6,4,9
6,7,8
6,15,10
6,11,13
6,12,14
6,19,16
6,17,21
6,18,22
6,20,23
6,24,28
6,26,25
6,27,29
6,36,30
6,31,33
6,32,34
6,35,39
6,38,37
7,8,0
7,1,38
7,39,2
7,4,3
7,37,5
7,6,11
7,9,7
7,16,10
7,12,13
7,14,19
7,15,17
7,18,23
7,22,20
7,21,24
7,27,25
7,26,29
7,28,32
7,33,30
7,31,34
7,36,35
8,7,0
8,1,36
8,2,4
8,3,38
8,39,5
8,9,6
8,8,11
8,13,10
8,12,17
8,16,14
8,15,19
8,18,21
8,28,20
8,22,24
8,27,23
8,25,29
8,33,26
8,30,34
8,31,32
8,35,37
9,0,3
9,1,4
9,2,36
9,38,5
9,10,6
9,7,12
9,9,8
9,11,15
9,16,13
9,14,17
9,19,18
9,20,21
9,23,22
9,24,27
9,25,28
9,32,26
9,29,35
9,30,31
9,34,33
9,37,39
