0,FO,40,10
Time,Value 
Final, 916,916

Round,H_team,A_team 
0,0,6
0,1,2
0,4,3
0,7,5
0,12,8
0,11,9
0,10,13
0,15,14
0,16,17
0,18,19
0,20,22
0,21,23
0,25,24
0,27,26
0,34,28
0,33,29
0,30,32
0,31,38
0,36,35
0,37,39
1,2,0
1,1,6
1,5,3
1,4,10
1,9,7
1,13,8
1,14,11
1,17,12
1,15,16
1,21,18
1,19,22
1,23,20
1,24,27
1,25,26
1,38,28
1,31,29
1,34,30
1,32,37
1,35,33
1,39,36
2,0,1
2,3,2
2,8,4
2,5,10
2,9,6
2,11,7
2,13,12
2,14,16
2,18,15
2,17,21
2,23,19
2,26,20
2,22,24
2,27,25
2,39,28
2,29,37
2,33,30
2,32,31
2,36,34
2,38,35
3,0,9
3,1,8
3,2,5
3,3,10
3,6,4
3,12,7
3,13,11
3,18,14
3,17,15
3,16,21
3,24,19
3,27,20
3,23,22
3,28,25
3,26,29
3,30,37
3,33,31
3,34,32
3,39,35
3,36,38
4,0,5
4,3,1
4,2,9
4,7,4
4,6,8
4,10,12
4,15,11
4,16,13
4,14,17
4,22,18
4,20,19
4,21,27
4,24,23
4,25,29
4,28,26
4,30,39
4,31,36
4,35,32
4,33,34
4,37,38
5,8,0
5,1,5
5,2,16
5,12,3
5,4,9
5,6,7
5,15,10
5,11,17
5,19,13
5,20,14
5,25,18
5,24,21
5,22,27
5,26,23
5,30,28
5,29,36
5,31,34
5,32,39
5,38,33
5,35,37
6,7,0
6,1,16
6,8,2
6,9,3
6,5,4
6,10,6
6,11,12
6,13,17
6,22,14
6,19,15
6,26,18
6,20,24
6,25,21
6,23,27
6,29,28
6,38,30
6,35,31
6,32,36
6,37,33
6,34,39
7,0,16
7,4,1
7,7,2
7,8,3
7,5,11
7,12,6
7,10,9
7,14,13
7,15,24
7,17,19
7,18,20
7,21,22
7,23,25
7,26,32
7,27,29
7,28,35
7,36,30
7,37,31
7,39,33
7,34,38
8,4,0
8,7,1
8,6,2
8,3,11
8,5,8
8,9,13
8,10,14
8,12,15
8,16,24
8,18,17
8,19,25
8,21,20
8,22,26
8,28,23
8,27,32
8,29,38
8,30,35
8,39,31
8,33,36
8,37,34
9,3,0
9,9,1
9,2,4
9,6,5
9,8,7
9,11,10
9,14,12
9,13,15
9,16,18
9,17,22
9,19,21
9,20,25
9,29,23
9,24,26
9,28,27
9,31,30
9,32,33
9,35,34
9,36,37
9,38,39
