2486,Heuristic,10000000,7230.000000,1,0.005000,500000,16,12
Time,Value 
Final, 130245,7231

NrViolations,0
Round,H_team,A_team 
0,3,0
0,1,6
0,2,7
0,14,4
0,9,5
0,8,13
0,11,10
0,12,15
1,0,8
1,1,11
1,2,3
1,13,4
1,5,7
1,9,6
1,15,10
1,12,14
2,0,15
2,1,2
2,3,11
2,4,8
2,5,6
2,7,9
2,10,14
2,12,13
3,0,14
3,8,1
3,2,4
3,7,3
3,5,12
3,6,11
3,9,10
3,13,15
4,6,0
4,7,1
4,2,5
4,15,3
4,4,12
4,10,8
4,11,9
4,14,13
5,0,11
5,5,1
5,2,8
5,4,3
5,6,7
5,13,9
5,10,12
5,15,14
6,1,0
6,15,2
6,3,8
6,4,5
6,12,6
6,11,7
6,14,9
6,13,10
7,5,0
7,1,4
7,9,2
7,3,13
7,14,6
7,10,7
7,8,15
7,12,11
8,10,0
8,1,13
8,2,6
8,5,3
8,7,4
8,8,12
8,9,15
8,11,14
9,0,2
9,3,1
9,6,4
9,10,5
9,7,15
9,8,14
9,9,12
9,11,13
10,4,0
10,14,1
10,13,2
10,3,9
10,15,5
10,6,10
10,7,12
10,11,8
11,0,9
11,12,1
11,14,2
11,6,3
11,4,10
11,13,5
11,8,7
11,15,11
