42,Heuristic,10000000,7230.000000,1,0.005000,500000,40,30
Time,Value 
Final, 5716,7231

NrViolations,0
Round,H_team,A_team 
0,0,38
0,1,37
0,33,2
0,3,34
0,4,19
0,5,16
0,9,6
0,36,7
0,15,8
0,10,13
0,14,11
0,17,12
0,24,18
0,20,32
0,21,31
0,23,22
0,25,29
0,26,35
0,28,27
0,39,30
1,0,11
1,27,1
1,24,2
1,3,19
1,4,13
1,38,5
1,17,6
1,33,7
1,14,8
1,12,9
1,10,34
1,15,32
1,18,16
1,20,31
1,39,21
1,22,29
1,28,23
1,25,35
1,26,30
1,37,36
2,33,0
2,28,1
2,17,2
2,31,3
2,4,21
2,5,11
2,6,19
2,7,10
2,8,39
2,9,20
2,12,14
2,13,25
2,15,24
2,16,32
2,18,34
2,22,26
2,29,23
2,27,35
2,30,37
2,38,36
3,34,0
3,1,4
3,2,9
3,26,3
3,5,21
3,36,6
3,12,7
3,8,20
3,10,17
3,11,24
3,13,15
3,14,25
3,16,28
3,23,18
3,19,22
3,30,27
3,29,33
3,31,38
3,32,37
3,35,39
4,35,0
4,1,11
4,2,8
4,25,3
4,38,4
4,5,20
4,39,6
4,37,7
4,36,9
4,10,15
4,19,12
4,13,17
4,14,16
4,21,18
4,24,22
4,23,32
4,26,33
4,27,34
4,28,30
4,29,31
5,0,14
5,39,1
5,2,10
5,3,11
5,4,6
5,33,5
5,34,7
5,36,8
5,9,24
5,12,13
5,15,27
5,16,23
5,17,21
5,31,18
5,19,37
5,20,26
5,22,28
5,30,25
5,35,29
5,32,38
6,13,0
6,1,29
6,30,2
6,4,3
6,5,10
6,6,24
6,7,19
6,33,8
6,38,9
6,11,15
6,12,27
6,39,14
6,16,21
6,18,17
6,20,23
6,22,35
6,34,25
6,26,36
6,28,32
6,31,37
7,0,19
7,1,14
7,32,2
7,3,10
7,11,4
7,34,5
7,8,6
7,38,7
7,37,9
7,15,12
7,13,39
7,22,16
7,17,27
7,25,18
7,20,35
7,21,26
7,23,36
7,24,29
7,28,33
7,31,30
8,36,0
8,1,7
8,2,28
8,3,15
8,8,4
8,37,5
8,10,6
8,35,9
8,11,39
8,23,12
8,13,26
8,14,24
8,16,31
8,17,19
8,30,18
8,21,20
8,25,22
8,27,33
8,29,32
8,38,34
9,0,10
9,35,1
9,29,2
9,36,3
9,4,14
9,5,17
9,6,15
9,7,28
9,8,11
9,9,26
9,21,12
9,22,13
9,34,16
9,33,18
9,19,31
9,20,24
9,30,23
9,39,25
9,32,27
9,37,38
10,0,15
10,36,1
10,27,2
10,33,3
10,4,17
10,12,5
10,6,34
10,7,11
10,18,8
10,13,9
10,10,25
10,38,14
10,29,16
10,26,19
10,20,28
10,23,21
10,22,31
10,24,39
10,32,30
10,35,37
11,0,1
11,31,2
11,32,3
11,4,34
11,9,5
11,6,38
11,7,24
11,19,8
11,12,10
11,11,25
11,13,29
11,37,14
11,15,39
11,30,16
11,17,23
11,18,22
11,27,20
11,21,35
11,28,26
11,33,36
12,26,0
12,1,6
12,2,20
12,3,38
12,12,4
12,8,5
12,39,7
12,9,23
12,11,10
12,13,24
12,14,29
12,15,18
12,16,17
12,19,35
12,21,28
12,22,27
12,25,31
12,30,36
12,34,32
12,37,33
13,30,0
13,32,1
13,2,38
13,39,3
13,36,4
13,5,13
13,6,20
13,7,23
13,37,8
13,9,15
13,10,24
13,11,12
13,14,27
13,16,19
13,22,17
13,18,35
13,21,29
13,25,33
13,26,31
13,34,28
14,31,0
14,34,1
14,2,13
14,3,14
14,35,4
14,5,39
14,6,11
14,7,16
14,8,9
14,10,26
14,20,12
14,15,21
14,25,17
14,18,27
14,24,19
14,38,22
14,23,33
14,28,37
14,29,30
14,36,32
15,0,2
15,31,1
15,35,3
15,4,22
15,32,5
15,6,13
15,7,9
15,8,10
15,11,26
15,12,25
15,14,20
15,16,15
15,17,24
15,18,28
15,23,19
15,21,30
15,27,36
15,29,37
15,33,38
15,39,34
16,8,0
16,1,10
16,2,6
16,3,12
16,4,7
16,26,5
16,9,25
16,11,20
16,13,18
16,19,14
16,15,28
16,16,24
16,37,17
16,21,33
16,22,30
16,38,23
16,27,29
16,34,31
16,32,35
16,36,39
17,0,17
17,1,3
17,2,12
17,4,10
17,30,5
17,7,6
17,35,8
17,34,9
17,21,11
17,31,13
17,18,14
17,22,15
17,16,25
17,19,28
17,20,33
17,37,23
17,24,36
17,26,27
17,29,38
17,32,39
18,0,9
18,1,12
18,2,4
18,5,3
18,6,21
18,29,7
18,34,8
18,10,16
18,17,11
18,28,13
