396,Heuristic,10000000,7230.000000,1,0.005000,500000,40,20
Time,Value 
Final, 72380,7231

NrViolations,0
Round,H_team,A_team 
0,0,6
0,2,1
0,8,3
0,16,4
0,5,7
0,9,23
0,11,10
0,15,12
0,13,21
0,17,14
0,18,25
0,19,22
0,20,24
0,33,26
0,31,27
0,30,28
0,29,32
0,36,34
0,38,35
0,39,37
1,0,3
1,1,6
1,36,2
1,13,4
1,15,5
1,7,23
1,9,8
1,10,21
1,12,11
1,20,14
1,17,16
1,18,22
1,39,19
1,24,28
1,25,38
1,31,26
1,32,27
1,29,37
1,34,30
1,35,33
2,0,9
2,29,1
2,35,2
2,3,17
2,14,4
2,5,23
2,6,7
2,10,8
2,11,18
2,12,13
2,15,21
2,16,24
2,37,19
2,20,31
2,22,27
2,33,25
2,26,38
2,28,39
2,36,30
2,32,34
3,2,0
3,33,1
3,3,15
3,4,9
3,11,5
3,6,17
3,7,18
3,13,8
3,16,10
3,14,12
3,19,31
3,28,20
3,21,39
3,22,34
3,23,29
3,24,36
3,37,25
3,26,35
3,27,38
3,32,30
4,0,12
4,39,1
4,2,15
4,3,13
4,6,4
4,5,9
4,7,14
4,8,18
4,10,17
4,11,16
4,19,23
4,38,20
4,21,22
4,24,31
4,25,32
4,26,36
4,27,37
4,29,28
4,30,35
4,34,33
5,0,13
5,1,12
5,2,5
5,21,3
5,4,8
5,10,6
5,7,11
5,9,14
5,16,15
5,17,22
5,18,19
5,30,20
5,23,32
5,29,24
5,25,26
5,27,34
5,35,28
5,31,37
5,39,33
5,38,36
6,0,7
6,1,13
6,31,2
6,19,3
6,10,4
6,5,16
6,6,8
6,9,11
6,12,18
6,15,14
6,17,27
6,20,21
6,22,30
6,23,25
6,24,38
6,26,34
6,36,28
6,39,29
6,32,33
6,35,37
7,34,0
7,4,1
7,37,2
7,12,3
7,14,5
7,6,9
7,15,7
7,8,16
7,13,10
7,11,17
7,18,27
7,19,25
7,20,23
7,21,30
7,22,39
7,32,24
7,28,26
7,38,29
7,33,31
7,36,35
8,35,0
8,1,9
8,38,2
8,3,10
8,7,4
8,34,5
8,11,6
8,14,8
8,12,16
8,13,17
8,18,15
8,21,19
8,20,27
8,22,25
8,23,30
8,33,24
8,26,39
8,28,37
8,29,31
8,32,36
9,37,0
9,1,7
9,2,13
9,3,6
9,4,18
9,33,5
9,8,12
9,9,10
9,11,14
9,15,20
9,16,22
9,17,19
9,21,32
9,26,23
9,34,24
9,25,35
9,27,36
9,31,28
9,30,29
9,38,39
10,0,8
10,1,11
10,2,6
10,4,3
10,5,18
10,7,13
10,9,15
10,10,20
10,12,17
10,14,22
10,16,32
10,19,29
10,25,21
10,23,27
10,24,35
10,26,30
10,28,34
10,39,31
10,36,33
10,37,38
11,0,11
11,8,1
11,3,2
11,4,5
11,6,18
11,7,20
11,13,9
11,10,14
11,12,22
11,15,19
11,16,23
11,17,32
11,24,21
11,31,25
11,29,26
11,27,33
11,28,38
11,30,37
11,35,34
11,39,36
12,1,0
12,2,10
12,11,3
12,34,4
12,8,5
12,6,12
12,7,16
12,17,9
12,13,15
12,14,23
12,18,24
12,20,19
12,21,38
12,22,37
12,28,25
12,26,27
12,33,29
12,30,39
12,36,31
12,32,35
13,0,10
13,3,1
13,19,2
13,38,4
13,5,12
13,6,16
13,8,7
13,18,9
13,32,11
13,14,13
13,15,23
13,17,24
13,25,20
13,21,28
13,22,26
13,27,35
13,36,29
13,30,31
13,33,37
13,34,39
14,5,0
14,1,10
14,23,2
14,36,3
14,39,4
14,14,6
14,7,12
14,25,8
14,9,16
14,31,11
14,13,18
14,15,17
14,19,24
14,22,20
14,21,26
14,27,30
14,28,32
14,35,29
14,38,33
14,37,34
15,4,0
15,1,14
15,12,2
15,34,3
15,5,13
15,6,15
15,9,7
15,24,8
15,10,18
15,20,11
15,16,19
15,17,21
15,23,22
15,25,30
15,26,32
15,29,27
15,28,33
15,31,38
15,39,35
15,37,36
16,0,15
16,1,5
16,2,9
16,35,3
16,4,12
16,36,6
16,10,7
16,20,8
16,11,13
16,14,16
16,17,18
16,19,28
16,21,29
16,22,33
16,23,39
16,24,30
16,27,25
16,26,37
16,34,31
16,32,38
17,33,0
17,35,1
17,8,2
17,3,7
17,4,17
17,5,10
17,37,6
17,9,12
17,11,21
17,13,16
17,34,14
17,15,36
17,18,20
17,19,26
17,22,28
17,24,23
17,25,29
17,27,39
17,30,38
17,32,31
18,30,0
18,38,1
18,2,4
18,3,5
18,35,6
18,7,17
18,8,11
18,9,21
18,10,15
18,12,19
18,13,36
18,33,14
18,16,20
18,18,26
18,31,22
18,23,28
18,27,24
18,25,39
18,29,34
18,37,32
19,23,0
19,37,1
19,2,7
19,3,9
19,4,11
19,5,17
19,6,13
19,8,15
19,12,10
19,14,19
19,16,36
19,18,21
19,20,26
19,29,22
19,24,25
19,28,27
19,30,33
19,31,35
19,39,32
19,38,34
