396,Heuristic,10000000,7230.000000,1,0.005000,500000,32,8
Time,Value 
Final, 97468,7231

NrViolations,0
Round,H_team,A_team 
0,3,0
0,1,4
0,2,5
0,18,6
0,19,7
0,9,8
0,10,20
0,27,11
0,12,14
0,25,13
0,21,15
0,16,22
0,30,17
0,29,23
0,26,24
0,28,31
1,0,2
1,1,25
1,3,22
1,9,4
1,20,5
1,6,7
1,10,8
1,11,26
1,12,31
1,27,13
1,14,29
1,30,15
1,16,19
1,28,17
1,24,18
1,23,21
2,0,16
2,11,1
2,3,2
2,25,4
2,23,5
2,24,6
2,7,10
2,8,20
2,9,27
2,12,29
2,13,15
2,14,28
2,31,17
2,19,18
2,22,21
2,30,26
3,21,0
3,1,27
3,2,7
3,19,3
3,4,24
3,5,10
3,26,6
3,8,23
3,25,9
3,29,11
3,13,12
3,17,14
3,15,28
3,16,18
3,22,20
3,31,30
4,15,0
4,1,9
4,18,2
4,3,7
4,4,10
4,5,16
4,6,19
4,29,8
4,14,11
4,28,12
4,30,13
4,27,17
4,20,24
4,21,31
4,22,23
4,25,26
5,13,0
5,6,1
5,2,22
5,18,3
5,4,23
5,5,19
5,7,16
5,8,24
5,9,26
5,10,25
5,17,11
5,15,12
5,14,31
5,20,21
5,29,27
5,28,30
6,0,19
6,24,1
6,2,16
6,6,3
6,22,4
6,7,5
6,8,21
6,18,9
6,26,10
6,11,25
6,12,30
6,13,14
6,31,15
6,17,29
6,20,27
6,23,28
7,0,6
7,26,1
7,19,2
7,16,3
7,4,8
7,5,18
7,7,22
7,24,9
7,10,29
7,11,30
7,17,12
7,31,13
7,15,14
7,23,20
7,21,28
7,27,25
