42,Heuristic,10000000,7230.000000,1,0.005000,500000,24,18
Time,Value 
Final, 218097,7231

NrViolations,0
Round,H_team,A_team 
0,8,0
0,1,14
0,2,11
0,6,3
0,4,7
0,16,5
0,9,10
0,12,19
0,20,13
0,23,15
0,17,18
0,21,22
1,0,10
1,22,1
1,2,15
1,3,14
1,4,21
1,5,19
1,8,6
1,7,12
1,9,13
1,23,11
1,17,16
1,20,18
2,21,0
2,6,1
2,9,2
2,3,17
2,4,14
2,5,22
2,7,20
2,8,12
2,10,23
2,11,15
2,13,18
2,16,19
3,0,1
3,6,2
3,3,4
3,15,5
3,7,9
3,13,8
3,18,10
3,11,12
3,14,22
3,23,16
3,21,17
3,19,20
4,0,15
4,1,11
4,2,23
4,20,3
4,13,4
4,5,9
4,14,6
4,18,7
4,21,8
4,10,16
4,12,22
4,17,19
5,23,0
5,1,5
5,19,2
5,3,13
5,4,11
5,12,6
5,10,7
5,8,17
5,20,9
5,14,21
5,22,15
5,18,16
6,0,7
6,1,20
6,4,2
6,19,3
6,5,14
6,15,6
6,22,8
6,9,17
6,13,10
6,16,11
6,12,21
6,23,18
7,20,0
7,16,1
7,18,2
7,3,21
7,8,4
7,11,5
7,6,19
7,7,14
7,9,22
7,15,10
7,23,12
7,17,13
8,0,17
8,1,3
8,2,5
8,22,4
8,6,23
8,7,19
8,8,9
8,14,10
8,11,20
8,18,12
8,21,13
8,15,16
9,0,5
9,1,18
9,2,8
9,16,3
9,9,4
9,13,6
9,7,21
9,10,12
9,11,17
9,14,15
9,22,19
9,23,20
10,13,0
10,19,1
10,2,20
10,5,3
10,4,18
10,17,6
10,16,7
10,10,8
10,9,23
10,22,11
10,12,14
10,15,21
11,3,0
11,1,13
11,10,2
11,5,4
11,21,6
11,7,22
11,18,8
11,9,11
11,15,12
11,14,16
11,20,17
11,19,23
12,0,9
12,15,1
12,2,14
12,3,22
12,12,4
12,7,5
12,6,10
12,8,19
12,11,18
12,16,13
12,17,23
12,21,20
13,0,11
13,12,1
13,2,21
13,3,18
13,4,15
13,5,13
13,6,9
13,17,7
13,8,16
13,19,10
13,23,14
13,20,22
14,2,0
14,1,4
14,9,3
14,5,8
14,6,16
14,13,7
14,22,10
14,11,14
14,12,17
14,20,15
14,19,18
14,23,21
15,18,0
15,1,7
15,22,2
15,3,15
15,4,17
15,5,12
15,11,6
15,14,8
15,19,9
15,10,21
15,13,23
15,20,16
16,0,22
16,17,1
16,13,2
16,11,3
16,16,4
16,10,5
16,18,6
16,7,23
16,15,8
16,12,9
16,14,20
16,21,19
17,6,0
17,21,1
17,17,2
17,8,3
17,4,20
17,18,5
17,15,7
17,14,9
17,10,11
17,16,12
17,19,13
17,22,23
