42,Heuristic,10000000,7230.000000,1,0.005000,500000,40,10
Time,Value 
Final, 280,7231

NrViolations,0
Round,H_team,A_team 
0,16,0
0,1,35
0,22,2
0,3,31
0,4,26
0,5,19
0,6,14
0,39,7
0,27,8
0,15,9
0,13,10
0,12,11
0,33,17
0,18,32
0,25,20
0,21,29
0,23,24
0,28,36
0,30,38
0,37,34
1,30,0
1,1,7
1,28,2
1,3,20
1,4,24
1,5,38
1,6,17
1,25,8
1,27,9
1,23,10
1,22,11
1,12,14
1,13,29
1,15,35
1,16,36
1,18,34
1,37,19
1,21,31
1,39,26
1,33,32
2,18,0
2,1,22
2,33,2
2,3,38
2,17,4
2,5,30
2,6,16
2,24,7
2,37,8
2,20,9
2,10,36
2,11,31
2,12,34
2,28,13
2,23,14
2,15,29
2,27,19
2,21,35
2,25,39
2,26,32
3,0,33
3,8,1
3,2,37
3,29,3
3,36,4
3,32,5
3,26,6
3,7,18
3,9,16
3,10,27
3,11,30
3,17,12
3,31,13
3,14,28
3,20,15
3,19,39
3,24,21
3,38,22
3,35,23
3,34,25
4,0,28
4,2,1
4,17,3
4,14,4
4,36,5
4,9,6
4,7,10
4,8,18
4,11,23
4,26,12
4,13,21
4,31,15
4,19,16
4,32,20
4,24,22
4,38,25
4,34,27
4,29,33
4,30,39
4,35,37
5,0,19
5,39,1
5,14,2
5,27,3
5,4,10
5,5,23
5,38,6
5,7,26
5,8,34
5,9,11
5,21,12
5,13,24
5,22,15
5,16,20
5,29,17
5,18,28
5,32,25
5,30,31
5,33,35
5,37,36
6,27,0
6,1,31
6,3,2
6,4,29
6,5,35
6,6,34
6,15,7
6,12,8
6,18,9
6,37,10
6,13,11
6,39,14
6,16,26
6,22,17
6,28,19
6,33,20
6,21,32
6,23,38
6,30,24
6,25,36
7,34,0
7,1,9
7,2,27
7,3,37
7,4,5
7,6,24
7,35,7
7,39,8
7,10,17
7,19,11
7,12,18
7,15,13
7,16,14
7,20,21
7,22,26
7,23,33
7,25,29
7,28,30
7,31,32
7,36,38
8,0,37
8,14,1
8,2,30
8,8,3
8,20,4
8,26,5
8,29,6
8,7,27
8,9,23
8,10,21
8,11,18
8,36,12
8,17,13
8,19,15
8,34,16
8,32,22
8,24,33
8,35,25
8,38,28
8,31,39
9,0,22
9,24,1
9,2,25
9,14,3
9,32,4
9,17,5
9,36,6
9,7,16
9,8,23
9,9,39
9,10,30
9,11,27
9,29,12
9,19,13
9,38,15
9,20,18
9,26,21
9,35,28
9,31,37
9,34,33
