10000,Heuristic,10000000,7230.000000,1,0.005000,500000,16,8
Time,Value 
Final, 73644,7231

NrViolations,0
Round,H_team,A_team 
0,0,3
0,1,4
0,2,9
0,5,6
0,14,7
0,13,8
0,11,10
0,15,12
1,4,0
1,1,2
1,6,3
1,5,9
1,10,7
1,15,8
1,11,12
1,13,14
2,6,0
2,15,1
2,2,5
2,7,3
2,4,10
2,14,8
2,9,11
2,12,13
3,0,10
3,12,1
3,3,2
3,5,4
3,6,11
3,13,7
3,8,9
3,14,15
4,2,0
4,14,1
4,3,4
4,11,5
4,9,6
4,12,7
4,8,10
4,13,15
5,1,0
5,2,4
5,3,12
5,8,5
5,7,6
5,9,13
5,10,14
5,15,11
6,0,8
6,1,6
6,7,2
6,5,3
6,4,15
6,9,12
6,10,13
6,11,14
7,0,5
7,3,1
7,6,2
7,4,13
7,7,9
7,8,11
7,10,15
7,12,14
