588,Heuristic,10000000,7230.000000,1,0.005000,500000,40,10
Time,Value 
Final, 1052,7231

NrViolations,0
Round,H_team,A_team 
0,9,0
0,16,1
0,2,8
0,7,3
0,6,4
0,5,10
0,11,12
0,13,14
0,15,17
0,19,18
0,28,20
0,37,21
0,26,22
0,24,23
0,27,25
0,29,34
0,30,32
0,36,31
0,35,33
0,39,38
1,4,0
1,17,1
1,3,2
1,5,13
1,6,10
1,9,7
1,8,15
1,11,14
1,12,16
1,24,18
1,23,19
1,26,20
1,38,21
1,22,27
1,28,25
1,29,33
1,34,30
1,37,31
1,36,32
1,39,35
2,6,0
2,8,1
2,2,9
2,3,5
2,4,13
2,10,7
2,11,16
2,12,15
2,14,19
2,18,17
2,20,22
2,25,21
2,23,27
2,26,24
2,28,29
2,39,30
2,34,31
2,32,33
2,35,37
2,36,38
3,0,2
3,1,3
3,7,4
3,5,6
3,8,9
3,10,17
3,18,11
3,14,12
3,13,16
3,15,19
3,21,20
3,22,23
3,27,24
3,25,26
3,31,28
3,29,37
3,38,30
3,32,39
3,33,34
3,35,36
4,0,10
4,2,1
4,3,6
4,4,5
4,7,8
4,9,17
4,19,11
4,12,13
4,14,15
4,16,18
4,20,27
4,23,21
4,22,24
4,25,29
4,26,28
4,30,36
4,31,35
4,32,37
4,33,39
4,34,38
5,8,0
5,1,10
5,2,5
5,3,4
5,6,7
5,9,13
5,20,11
5,24,12
5,17,14
5,16,15
5,22,18
5,19,27
5,21,26
5,23,25
5,28,36
5,29,39
5,30,35
5,31,38
5,34,32
5,37,33
6,7,0
6,1,5
6,2,4
6,3,22
6,14,6
6,11,8
6,9,10
6,21,12
6,13,15
6,16,27
6,19,17
6,20,18
6,23,26
6,24,25
6,28,30
6,29,31
6,35,32
6,33,38
6,36,34
6,39,37
7,0,3
7,1,7
7,10,2
7,4,22
7,5,9
7,15,6
7,14,8
7,13,11
7,17,12
7,21,16
7,18,23
7,24,19
7,25,20
7,26,29
7,27,30
7,35,28
7,31,33
7,38,32
7,39,34
7,37,36
8,0,1
8,11,2
8,10,3
8,4,9
8,5,7
8,12,6
8,13,8
8,16,14
8,15,22
8,17,23
8,18,21
8,25,19
8,20,24
8,27,26
8,33,28
8,30,29
8,32,31
8,37,34
8,38,35
8,36,39
9,0,5
9,1,4
9,12,2
9,8,3
9,6,9
9,7,13
9,10,11
9,18,14
9,15,23
9,17,16
9,19,20
9,21,24
9,22,25
9,30,26
9,27,29
9,32,28
9,31,39
9,33,36
9,34,35
9,38,37
