396,Heuristic,10000000,7230.000000,1,0.005000,500000,40,20
Time,Value 
Final, 64513,7231

NrViolations,0
Round,H_team,A_team 
0,8,0
0,1,4
0,39,2
0,3,18
0,5,28
0,6,33
0,7,27
0,12,9
0,11,10
0,13,32
0,14,22
0,20,15
0,37,16
0,17,19
0,21,29
0,36,23
0,30,24
0,34,25
0,26,35
0,38,31
1,6,0
1,26,1
1,36,2
1,3,28
1,4,27
1,14,5
1,7,18
1,8,33
1,9,22
1,10,32
1,16,11
1,12,17
1,15,13
1,30,19
1,20,29
1,21,23
1,24,35
1,38,25
1,34,31
1,39,37
2,0,26
2,24,1
2,37,2
2,3,14
2,4,33
2,9,5
2,6,28
2,13,7
2,39,8
2,10,23
2,11,32
2,12,29
2,27,15
2,21,16
2,17,22
2,20,18
2,19,38
2,25,31
2,36,30
2,34,35
3,0,24
3,25,1
3,2,26
3,5,3
3,4,10
3,7,6
3,37,8
3,29,9
3,11,38
3,13,12
3,27,14
3,31,15
3,16,39
3,23,17
3,18,21
3,35,19
3,33,20
3,22,36
3,28,30
3,32,34
4,1,0
4,2,24
4,3,6
4,7,4
4,5,35
4,28,8
4,9,26
4,16,10
4,11,17
4,15,12
4,13,20
4,31,14
4,18,36
4,32,19
4,22,21
4,23,38
4,29,25
4,34,27
4,39,30
4,33,37
5,16,0
5,1,6
5,2,3
5,32,4
5,7,5
5,8,11
5,9,24
5,10,13
5,20,12
5,14,21
5,15,22
5,17,36
5,29,18
5,19,37
5,23,35
5,30,25
5,26,31
5,38,27
5,28,34
5,39,33
6,19,0
6,22,1
6,18,2
6,21,3
6,35,4
6,15,5
6,6,11
6,31,7
6,8,16
6,9,14
6,12,10
6,13,29
6,17,30
6,20,23
6,24,39
6,25,27
6,26,32
6,33,28
6,36,34
6,37,38
7,0,9
7,1,15
7,12,2
7,30,3
7,4,11
7,13,5
7,6,16
7,35,7
7,8,20
7,18,10
7,17,14
7,21,19
7,28,22
7,33,23
7,24,25
7,26,39
7,27,32
7,31,29
7,37,34
7,36,38
8,0,2
8,1,9
8,3,15
8,4,20
8,5,16
8,38,6
8,32,7
8,10,8
8,11,35
8,14,12
8,13,28
8,18,17
8,19,36
8,30,21
8,33,22
8,23,37
8,31,24
8,25,39
8,34,26
8,27,29
9,0,37
9,5,1
9,2,8
9,27,3
9,30,4
9,23,6
9,7,15
9,9,31
9,10,35
9,36,11
9,12,18
9,34,13
9,14,28
9,16,20
9,17,21
9,19,33
9,39,22
9,29,24
9,25,26
9,32,38
10,5,0
10,7,1
10,2,33
10,31,3
10,29,4
10,10,6
10,8,25
10,9,30
10,39,11
10,12,21
10,38,13
10,14,36
10,15,35
10,16,19
10,17,34
10,18,28
10,20,37
10,22,27
10,32,23
10,24,26
11,0,30
11,3,1
11,2,22
11,24,4
11,6,5
11,38,7
11,21,8
11,17,9
11,19,10
11,37,11
11,12,34
11,35,13
11,18,14
11,15,33
11,16,25
11,20,27
11,26,23
11,28,39
11,29,36
11,31,32
12,0,17
12,1,30
12,20,2
12,3,23
12,4,5
12,6,24
12,25,7
12,8,36
12,9,34
12,33,10
12,11,15
12,26,12
12,13,18
12,14,29
12,32,16
12,19,39
12,21,27
12,22,31
12,28,37
12,38,35
13,33,0
13,1,17
13,13,2
13,3,9
13,4,6
13,5,37
13,34,7
13,8,24
13,28,10
13,11,21
13,27,12
13,14,20
13,15,18
13,35,16
13,23,19
13,22,26
13,25,32
13,29,38
13,30,31
13,36,39
14,39,0
14,1,14
14,11,2
14,7,3
14,4,17
14,5,8
14,6,9
14,10,21
14,31,12
14,36,13
14,23,15
14,34,16
14,27,18
14,19,28
14,22,20
14,24,32
14,25,37
14,26,38
14,30,29
14,35,33
15,0,4
15,35,1
15,2,14
15,3,8
15,23,5
15,6,25
15,9,7
15,20,10
15,19,11
15,12,22
15,39,13
15,16,15
15,17,31
15,18,30
15,21,28
15,24,34
15,26,27
15,29,32
15,38,33
15,37,36
16,0,14
16,38,1
16,15,2
16,3,25
16,4,8
16,19,5
16,26,6
16,17,7
16,20,9
16,22,10
16,11,23
16,12,30
16,37,13
16,16,28
16,18,31
16,39,21
16,36,24
16,27,35
16,29,34
16,32,33
17,0,20
17,11,1
17,2,7
17,38,3
17,4,34
17,5,25
17,27,6
17,8,19
17,15,9
17,10,39
17,33,12
17,13,31
17,14,30
17,16,17
17,22,18
17,36,21
17,28,23
17,37,24
17,29,26
17,35,32
18,32,0
18,1,20
18,2,9
18,35,3
18,18,4
18,10,5
18,31,6
18,7,11
18,8,17
18,28,12
18,27,13
18,24,14
18,15,39
18,23,16
18,25,19
18,21,37
18,22,29
18,30,26
18,33,36
18,34,38
19,35,0
19,1,13
19,2,4
19,32,3
19,5,11
19,6,8
19,7,29
19,9,18
19,10,15
19,37,12
19,14,26
19,33,16
19,25,17
19,34,19
19,21,20
19,30,22
19,23,39
19,24,38
19,31,27
19,28,36
