0,Heuristic,10000000,7230.000000,1,0.005000,500000,32,24
Time,Value 
Final, 412347,7231

NrViolations,0
Round,H_team,A_team 
0,0,25
0,1,10
0,2,13
0,7,3
0,4,27
0,5,12
0,6,19
0,8,20
0,26,9
0,11,31
0,28,14
0,15,18
0,16,23
0,17,30
0,21,29
0,24,22
1,17,0
1,15,1
1,2,3
1,4,5
1,6,12
1,21,7
1,8,27
1,20,9
1,10,22
1,24,11
1,19,13
1,30,14
1,16,25
1,28,18
1,29,23
1,26,31
2,30,0
2,28,1
2,24,2
2,3,8
2,4,12
2,5,6
2,23,7
2,22,9
2,10,31
2,29,11
2,18,13
2,17,14
2,21,15
2,16,26
2,19,25
2,20,27
3,9,0
3,14,1
3,25,2
3,3,16
3,13,4
3,5,24
3,6,8
3,7,18
3,20,10
3,11,15
3,12,28
3,27,17
3,19,26
3,23,21
3,22,29
3,31,30
4,0,26
4,1,2
4,3,19
4,28,4
4,5,14
4,6,22
4,7,29
4,18,8
4,9,31
4,23,10
4,13,11
4,12,30
4,17,15
4,16,24
4,21,20
4,25,27
5,0,24
5,9,1
5,2,14
5,28,3
5,30,4
5,18,5
5,10,6
5,26,7
5,8,29
5,12,11
5,15,13
5,27,16
5,17,21
5,22,19
5,20,23
5,25,31
6,0,5
6,1,25
6,26,2
6,30,3
6,4,8
6,24,6
6,7,20
6,27,9
6,10,15
6,11,21
6,23,12
6,31,13
6,14,16
6,22,17
6,18,19
6,29,28
7,2,0
7,1,7
7,13,3
7,24,4
7,5,20
7,27,6
7,8,30
7,9,25
7,19,10
7,11,28
7,22,12
7,14,21
7,26,15
7,29,16
7,23,17
7,31,18
8,0,10
8,1,11
8,2,22
8,3,14
8,19,4
8,5,30
8,6,15
8,25,7
8,12,8
8,16,9
8,13,23
8,20,17
8,21,18
8,24,26
8,29,27
8,28,31
9,0,14
9,26,1
9,2,30
9,3,9
9,4,25
9,11,5
9,7,6
9,31,8
9,10,29
9,12,27
9,17,13
9,15,23
9,19,16
9,18,24
9,22,20
9,28,21
10,0,18
10,1,4
10,28,2
10,22,3
10,17,5
10,16,6
10,7,24
10,15,8
10,11,9
10,10,25
10,12,31
10,14,13
10,20,19
10,21,27
10,30,23
10,29,26
11,29,0
11,30,1
11,31,2
11,3,24
11,9,4
11,27,5
11,6,25
11,16,7
11,8,11
11,10,12
11,13,28
11,14,15
11,18,17
11,23,19
11,20,26
11,21,22
12,13,0
12,31,1
12,15,2
12,21,3
12,4,11
12,5,23
12,6,17
12,7,19
12,22,8
12,9,12
12,24,10
12,14,29
12,18,16
12,28,20
12,25,30
12,27,26
13,15,0
13,13,1
13,2,21
13,23,3
13,26,4
13,19,5
13,18,6
13,7,9
13,8,14
13,10,11
13,29,12
13,16,22
13,17,28
13,31,20
13,25,24
13,27,30
14,0,22
14,1,24
14,2,9
14,3,5
14,4,18
14,6,13
14,12,7
14,8,28
14,10,27
14,11,30
14,23,14
14,16,15
14,17,31
14,19,21
14,29,20
14,26,25
15,0,16
15,27,1
15,2,10
15,3,15
15,20,4
15,5,21
15,6,23
15,30,7
15,8,26
15,9,29
15,25,11
15,17,12
15,24,13
15,14,31
15,18,22
15,28,19
16,0,3
16,1,29
16,6,2
16,4,23
16,9,5
16,11,7
16,21,8
16,18,10
16,12,19
16,26,13
16,22,14
16,15,30
16,16,20
16,25,17
16,24,28
16,31,27
17,4,0
17,1,5
17,18,2
17,3,6
17,7,22
17,8,23
17,9,17
17,16,10
17,11,20
17,12,24
17,13,30
17,14,19
17,15,27
17,31,21
17,25,29
17,26,28
18,6,0
18,1,17
18,19,2
18,3,25
18,29,4
18,5,16
18,7,31
18,8,9
18,10,26
18,11,18
18,12,14
18,13,21
18,24,15
18,30,20
18,23,22
18,28,27
19,0,8
19,3,1
19,2,16
19,14,4
19,5,7
19,29,6
19,23,9
19,10,21
19,17,11
19,20,12
19,27,13
19,25,15
19,26,18
19,24,19
19,22,31
19,30,28
20,23,0
20,19,1
20,2,7
20,18,3
20,4,6
20,5,26
20,16,8
20,24,9
20,10,17
20,11,27
20,15,12
20,13,22
20,14,20
20,21,30
20,25,28
20,29,31
21,21,0
21,20,1
21,2,5
21,27,3
21,4,10
21,6,26
21,7,17
21,19,8
21,9,28
21,11,16
21,13,12
21,14,24
21,15,29
21,25,18
21,30,22
21,31,23
22,7,0
22,1,18
22,20,2
22,26,3
22,4,17
22,22,5
22,9,6
22,8,10
22,19,11
22,12,25
22,13,29
22,27,14
22,31,15
22,30,16
22,21,24
22,28,23
23,0,19
23,1,6
23,23,2
23,3,11
23,22,4
23,5,10
23,8,7
23,9,18
23,12,21
23,20,13
23,14,25
23,15,28
23,31,16
23,17,26
23,27,24
23,30,29
