10000,Heuristic,10000000,7230.000000,1,0.005000,500000,16,8
Time,Value 
Final, 71972,7231

NrViolations,0
Round,H_team,A_team 
0,0,7
0,1,2
0,3,6
0,4,5
0,8,11
0,13,9
0,15,10
0,14,12
1,0,6
1,9,1
1,2,4
1,5,3
1,7,11
1,8,15
1,12,10
1,13,14
2,4,0
2,13,1
2,2,8
2,7,3
2,5,12
2,6,15
2,9,11
2,14,10
3,0,12
3,14,1
3,6,2
3,4,3
3,5,8
3,9,7
3,10,13
3,11,15
4,0,2
4,1,5
4,3,8
4,4,10
4,6,9
4,7,12
4,11,14
4,15,13
5,11,0
5,3,1
5,10,2
5,15,4
5,5,9
5,7,6
5,8,14
5,12,13
6,10,0
6,1,6
6,2,5
6,3,9
6,13,4
6,8,7
6,12,11
6,15,14
7,1,0
7,2,3
7,14,4
7,6,5
7,10,7
7,9,8
7,11,13
7,12,15
