10000,Heuristic,10000000,7230.000000,1,0.005000,500000,24,18
Time,Value 
Final, 228702,7231

NrViolations,0
Round,H_team,A_team 
0,0,23
0,1,21
0,18,2
0,3,20
0,19,4
0,5,6
0,7,12
0,8,13
0,9,22
0,10,14
0,11,17
0,15,16
1,22,0
1,18,1
1,2,10
1,3,4
1,19,5
1,7,6
1,20,8
1,9,13
1,11,15
1,12,16
1,23,14
1,17,21
2,4,0
2,11,1
2,2,14
2,3,8
2,17,5
2,12,6
2,7,16
2,9,10
2,13,21
2,19,15
2,23,18
2,22,20
3,16,0
3,1,15
3,23,2
3,18,3
3,4,5
3,6,17
3,14,7
3,21,8
3,12,9
3,20,10
3,13,11
3,22,19
4,0,18
4,1,12
4,2,17
4,10,3
4,11,4
4,5,9
4,6,23
4,7,22
4,8,19
4,16,13
4,15,14
4,21,20
5,10,0
5,6,1
5,2,3
5,4,18
5,7,5
5,8,17
5,9,20
5,14,11
5,13,12
5,15,22
5,19,16
5,21,23
6,0,2
6,10,1
6,3,23
6,4,7
6,5,22
6,19,6
6,14,8
6,9,21
6,16,11
6,17,12
6,13,18
6,20,15
7,0,1
7,13,2
7,14,3
7,16,4
7,5,11
7,6,9
7,17,7
7,12,8
7,23,10
7,18,15
7,20,19
7,22,21
8,0,9
8,1,13
8,4,2
8,12,3
8,5,18
8,6,21
8,19,7
8,8,22
8,10,15
8,11,20
8,16,14
8,17,23
9,19,0
9,1,4
9,2,11
9,15,3
9,21,5
9,10,6
9,7,13
9,8,18
9,9,17
9,14,12
9,22,16
9,23,20
10,3,0
10,19,1
10,2,20
10,12,4
10,14,5
10,18,6
10,21,7
10,9,8
10,10,11
10,15,13
10,23,16
10,22,17
11,21,0
11,1,14
11,8,2
11,3,17
11,15,4
11,16,5
11,6,22
11,20,7
11,23,9
11,13,10
11,18,11
11,12,19
12,0,13
12,1,16
12,2,9
12,3,6
12,4,23
12,5,15
12,8,7
12,17,10
12,11,22
12,12,21
12,14,19
12,20,18
13,17,0
13,1,5
13,22,2
13,16,3
13,4,20
13,6,13
13,7,23
13,8,10
13,9,19
13,11,12
13,14,18
13,15,21
14,0,8
14,22,1
14,7,2
14,13,3
14,4,21
14,20,5
14,6,11
14,9,14
14,10,12
14,15,23
14,16,18
14,19,17
15,0,11
15,23,1
15,5,2
15,3,22
15,13,4
15,8,6
15,7,15
15,16,9
15,10,19
15,18,12
15,21,14
15,20,17
16,6,0
16,2,1
16,21,3
16,4,9
16,5,8
16,11,7
16,18,10
16,12,15
16,13,22
16,20,14
16,17,16
16,23,19
17,0,20
17,1,7
17,2,6
17,3,9
17,14,4
17,5,12
17,15,8
17,22,10
17,11,23
17,17,13
17,21,16
17,18,19
