42,Heuristic,10000000,7230.000000,1,0.005000,500000,40,30
Time,Value 
Final, 6598,7231

NrViolations,0
Round,H_team,A_team 
0,0,2
0,1,9
0,11,3
0,4,8
0,5,12
0,14,6
0,7,10
0,13,30
0,15,17
0,19,16
0,24,18
0,20,26
0,21,36
0,23,22
0,25,31
0,27,37
0,38,28
0,35,29
0,34,32
0,33,39
1,11,0
1,4,1
1,2,14
1,18,3
1,5,33
1,16,6
1,7,21
1,8,30
1,9,10
1,12,38
1,13,15
1,17,19
1,20,25
1,22,36
1,27,23
1,24,35
1,26,37
1,39,28
1,34,29
1,31,32
2,0,14
2,1,12
2,2,20
2,15,3
2,4,33
2,5,21
2,6,30
2,16,7
2,8,38
2,31,9
2,10,11
2,13,19
2,17,25
2,39,18
2,22,35
2,23,34
2,27,24
2,26,36
2,37,28
2,29,32
3,0,22
3,1,20
3,2,12
3,3,33
3,6,4
3,32,5
3,17,7
3,21,8
3,39,9
3,19,10
3,11,38
3,14,13
3,15,16
3,36,18
3,23,31
3,30,24
3,25,34
3,29,26
3,28,27
3,35,37
4,0,20
4,16,1
4,28,2
4,3,22
4,13,4
4,34,5
4,12,6
4,14,7
4,19,8
4,37,9
4,33,10
4,11,15
4,36,17
4,35,18
4,30,21
4,23,25
4,29,24
4,32,26
4,27,31
4,38,39
5,6,0
5,24,1
5,30,2
5,4,3
5,36,5
5,7,12
5,20,8
5,9,38
5,35,10
5,11,22
5,13,32
5,18,14
5,15,27
5,16,23
5,37,17
5,19,28
5,31,21
5,25,29
5,39,26
5,34,33
6,16,0
6,22,1
6,29,2
6,5,3
6,4,36
6,6,13
6,8,7
6,9,27
6,10,38
6,14,11
6,12,32
6,15,23
6,39,17
6,25,18
6,24,19
6,20,35
6,21,28
6,26,31
6,33,30
6,37,34
7,10,0
7,1,15
7,2,4
7,3,36
7,5,16
7,6,39
7,7,13
7,8,29
7,19,9
7,11,27
7,12,23
7,31,14
7,17,35
7,18,38
7,20,32
7,21,22
7,33,24
7,25,28
7,26,34
7,30,37
8,0,36
8,1,19
8,2,15
8,3,39
8,4,16
8,18,5
8,23,6
8,7,29
8,10,8
8,9,13
8,11,12
8,28,14
8,17,20
8,27,21
8,22,31
8,38,24
8,32,25
8,26,35
8,30,34
8,33,37
9,0,3
9,1,2
9,4,19
9,15,5
9,22,6
9,28,7
9,9,8
9,34,10
9,11,16
9,12,39
9,13,29
9,23,14
9,18,17
9,20,31
9,21,26
9,36,24
9,37,25
9,35,27
9,30,32
9,38,33
10,0,38
10,3,1
10,2,11
10,4,9
10,5,26
10,15,6
10,33,7
10,8,12
10,39,10
10,21,13
10,14,17
10,16,18
10,19,22
10,37,20
10,28,23
10,24,31
10,25,36
10,32,27
10,29,30
10,34,35
11,12,0
11,1,38
11,2,3
11,30,4
11,5,22
11,6,9
11,35,7
11,11,8
11,37,10
11,17,13
11,14,26
11,32,15
11,16,25
11,18,34
11,23,19
11,39,20
11,24,21
11,27,29
11,33,28
11,31,36
12,9,0
12,1,32
12,6,2
12,8,3
12,31,4
12,19,5
12,7,22
12,10,25
12,26,11
12,12,37
12,13,16
12,14,21
12,33,15
12,17,34
12,29,18
12,38,20
12,23,24
12,27,39
12,35,28
12,36,30
13,8,0
13,28,1
13,2,32
13,9,3
13,34,4
13,20,5
13,6,7
13,27,10
13,29,11
13,17,12
13,13,37
13,16,14
13,31,15
13,30,18
13,19,21
13,22,25
13,38,23
13,24,39
13,26,33
13,36,35
14,0,32
14,26,1
14,2,27
14,3,17
14,4,29
14,14,5
14,20,6
14,7,9
14,15,8
14,24,10
14,30,11
14,19,12
14,25,13
14,16,37
14,28,18
14,21,33
14,22,39
14,36,23
14,35,31
14,34,38
15,0,27
15,25,1
15,10,2
15,3,29
15,11,4
15,5,17
15,21,6
15,7,24
15,34,8
15,9,16
15,18,12
15,35,13
15,14,15
15,30,19
15,20,28
15,22,26
15,23,33
15,39,31
15,32,38
15,37,36
16,0,39
16,1,27
16,9,2
16,3,24
16,12,4
16,5,7
16,6,17
16,32,8
16,10,16
16,33,11
16,36,13
16,14,35
16,15,28
16,18,20
16,31,19
16,21,34
16,37,22
16,26,23
16,25,30
16,29,38
17,15,0
17,1,39
17,2,24
17,16,3
17,4,35
17,9,5
17,8,6
17,7,26
17,18,10
17,36,11
17,12,14
17,13,34
17,17,32
17,19,25
17,20,21
17,38,22
17,29,23
17,27,33
17,28,30
17,31,37
18,17,0
18,8,1
18,2,39
18,3,7
18,4,14
18,13,5
18,6,26
18,29,9
18,21,10
18,37,11
18,12,25
18,15,18
18,30,16
18,35,19
18,24,20
18,22,34
18,23,32
18,38,27
18,31,28
18,33,36
19,7,0
19,17,1
19,8,2
19,3,14
19,21,4
19,5,6
19,28,9
19,10,26
19,11,25
19,22,12
19,18,13
19,38,15
19,33,16
19,37,19
19,23,20
19,24,32
19,36,27
19,39,29
19,35,30
19,34,31
20,0,33
20,14,1
20,2,5
20,3,6
20,22,4
20,7,11
20,18,8
20,23,9
20,10,17
20,27,12
20,20,13
20,39,15
20,34,16
20,36,19
20,25,21
20,24,28
20,26,38
20,37,29
20,31,30
20,32,35
21,31,0
21,1,5
21,2,33
21,13,3
21,18,4
21,6,10
21,7,23
21,16,8
21,9,11
21,28,12
21,14,22
21,35,15
21,17,21
21,19,20
21,26,24
21,27,25
21,36,29
21,30,38
21,32,37
21,39,34
22,30,0
22,11,1
22,13,2
22,12,3
22,4,10
22,5,23
22,6,33
22,15,7
22,8,35
22,9,18
22,14,19
22,16,22
22,38,17
22,20,27
22,21,37
22,25,24
22,26,28
22,29,31
22,32,39
22,34,36
23,21,0
23,10,1
23,16,2
23,3,35
23,4,23
23,11,5
23,25,6
23,7,18
23,8,13
23,9,12
23,34,14
23,19,15
23,33,17
23,22,20
23,24,37
23,27,26
23,28,29
23,30,39
23,38,31
23,36,32
24,0,35
24,1,13
24,18,2
24,26,3
24,7,4
24,10,5
24,28,6
24,23,8
24,21,9
24,24,11
24,12,16
24,37,14
24,20,15
24,29,17
24,32,19
24,22,30
24,38,25
24,27,34
24,31,33
24,39,36
25,0,13
25,1,37
25,2,7
25,28,3
25,15,4
25,5,27
25,29,6
25,31,8
25,20,9
25,10,12
25,32,11
25,33,14
25,16,26
25,17,30
25,18,21
25,34,19
25,24,22
25,35,23
25,39,25
25,36,38
26,5,0
26,7,1
26,2,34
26,3,37
26,4,27
26,6,36
26,22,8
26,17,9
26,13,10
26,31,11
26,12,15
26,14,24
26,16,21
26,18,26
26,38,19
26,20,30
26,39,23
26,35,25
26,32,28
26,29,33
27,0,34
27,6,1
27,17,2
27,3,27
27,4,37
27,5,31
27,38,7
27,8,36
27,9,24
27,10,15
27,11,13
27,12,21
27,14,20
27,28,16
27,19,18
27,22,29
27,30,23
27,25,26
27,33,32
27,35,39
28,0,4
28,1,34
28,25,2
28,10,3
28,8,5
28,6,31
28,39,7
28,9,14
28,19,11
28,12,20
28,13,24
28,15,36
28,32,16
28,26,17
28,23,18
28,21,29
28,28,22
28,27,30
28,33,35
28,37,38
29,1,0
29,19,2
29,3,31
29,5,4
29,11,6
29,36,7
29,8,14
29,15,9
29,10,20
29,13,12
29,29,16
29,24,17
29,27,18
29,23,21
29,32,22
29,25,33
29,26,30
29,34,28
29,38,35
29,37,39
