1217,Heuristic,10000000,7230.000000,1,0.005000,500000,40,10
Time,Value 
Final, 28254,7231

NrViolations,0
Round,H_team,A_team 
0,0,1
0,30,2
0,5,3
0,6,4
0,26,7
0,21,8
0,9,14
0,10,16
0,11,19
0,17,12
0,27,13
0,32,15
0,18,20
0,22,31
0,23,28
0,29,24
0,25,38
0,35,33
0,36,34
0,37,39
1,6,0
1,1,3
1,29,2
1,5,4
1,27,7
1,39,8
1,9,31
1,10,19
1,11,16
1,30,12
1,35,13
1,14,18
1,23,15
1,17,21
1,22,20
1,24,38
1,25,26
1,28,36
1,32,33
1,37,34
2,3,0
2,1,31
2,14,2
2,4,9
2,27,5
2,6,25
2,7,35
2,36,8
2,10,11
2,12,18
2,32,13
2,15,22
2,19,16
2,29,17
2,20,39
2,30,21
2,23,33
2,24,26
2,28,37
2,34,38
3,13,0
3,2,1
3,3,35
3,4,25
3,31,5
3,8,6
3,7,32
3,12,9
3,20,10
3,15,11
3,14,22
3,16,28
3,17,24
3,18,30
3,19,36
3,21,39
3,38,23
3,26,29
3,34,27
3,33,37
4,0,4
4,1,7
4,2,18
4,3,32
4,13,5
4,6,24
4,8,25
4,9,26
4,15,10
4,11,35
4,12,14
4,16,36
4,17,22
4,37,19
4,20,30
4,21,28
4,34,23
4,38,27
4,31,29
4,33,39
5,5,0
5,1,12
5,11,2
5,7,3
5,4,24
5,38,6
5,8,18
5,9,17
5,10,28
5,13,15
5,14,26
5,33,16
5,39,19
5,31,20
5,21,36
5,22,30
5,32,23
5,25,34
5,35,27
5,29,37
6,0,12
6,5,1
6,15,2
6,3,31
6,4,8
6,35,6
6,7,10
6,9,18
6,11,38
6,22,13
6,14,17
6,39,16
6,28,19
6,27,20
6,23,21
6,24,37
6,25,32
6,26,34
6,30,29
6,36,33
7,0,14
7,4,1
7,2,12
7,3,10
7,5,6
7,7,31
7,8,9
7,23,11
7,20,13
7,39,15
7,16,38
7,18,17
7,19,21
7,22,29
7,24,32
7,25,37
7,26,27
7,28,33
7,36,30
7,35,34
8,0,9
8,6,1
8,2,10
8,26,3
8,17,4
8,8,5
8,13,7
8,28,11
8,12,22
8,20,14
8,33,15
8,16,21
8,18,29
8,19,23
8,24,25
8,31,27
8,37,30
8,34,32
8,38,35
8,36,39
9,2,0
9,1,9
9,27,3
9,12,4
9,38,5
9,19,6
9,15,7
9,16,8
9,10,23
9,33,11
9,13,14
9,30,17
9,18,22
9,21,20
9,34,24
9,29,25
9,31,26
9,39,28
9,32,35
9,37,36
