42,Heuristic,10000000,7230.000000,1,0.005000,500000,32,16
Time,Value 
Final, 221382,7231

NrViolations,0
Round,H_team,A_team 
0,3,0
0,1,6
0,2,7
0,4,29
0,5,8
0,9,18
0,13,10
0,25,11
0,17,12
0,14,27
0,15,30
0,16,19
0,20,28
0,31,21
0,23,22
0,24,26
1,0,26
1,1,25
1,2,5
1,19,3
1,7,4
1,9,6
1,8,16
1,31,10
1,11,13
1,14,12
1,15,21
1,17,30
1,24,18
1,23,20
1,22,28
1,29,27
2,0,18
2,1,13
2,8,2
2,3,4
2,5,24
2,25,6
2,7,26
2,27,9
2,12,10
2,11,15
2,17,14
2,20,16
2,19,22
2,30,21
2,29,23
2,28,31
3,0,4
3,26,1
3,10,2
3,3,22
3,18,5
3,6,24
3,8,7
3,9,19
3,11,14
3,28,12
3,25,13
3,27,15
3,23,16
3,21,17
3,31,20
3,30,29
4,21,0
4,10,1
4,24,2
4,26,3
4,4,8
4,5,28
4,18,6
4,29,7
4,30,9
4,27,11
4,31,12
4,13,20
4,14,15
4,16,22
4,23,17
4,25,19
5,22,0
5,1,19
5,2,18
5,24,3
5,4,28
5,6,5
5,10,7
5,8,21
5,12,9
5,11,26
5,13,27
5,23,14
5,15,20
5,16,25
5,17,29
5,31,30
6,0,25
6,1,24
6,17,2
6,3,16
6,5,4
6,19,6
6,7,18
6,8,28
6,29,9
6,26,10
6,12,11
6,13,23
6,22,14
6,15,31
6,20,21
6,30,27
7,19,0
7,16,1
7,30,2
7,3,6
7,18,4
7,7,5
7,8,22
7,9,24
7,10,17
7,28,11
7,12,27
7,15,13
7,20,14
7,21,29
7,31,23
7,26,25
8,16,0
8,18,1
8,13,2
8,7,3
8,20,4
8,29,5
8,6,26
8,24,8
8,25,9
8,10,19
8,30,11
8,21,12
8,14,31
8,22,15
8,27,17
8,28,23
9,0,1
9,2,16
9,9,3
9,4,19
9,27,5
9,6,15
9,22,7
9,8,20
9,11,10
9,23,12
9,13,30
9,14,29
9,17,31
9,18,26
9,21,28
9,24,25
10,0,23
10,1,3
10,2,20
10,4,24
10,5,16
10,6,21
10,7,19
10,13,8
10,9,17
10,10,25
10,11,31
10,22,12
10,14,28
10,29,15
10,30,18
10,26,27
11,5,0
11,1,17
11,19,2
11,3,23
11,4,26
11,7,6
11,31,8
11,9,11
11,10,14
11,12,30
11,28,13
11,15,18
11,16,21
11,20,22
11,24,27
11,29,25
12,7,0
12,1,14
12,6,2
12,3,21
12,16,4
12,5,9
12,15,8
12,10,27
12,24,11
12,12,18
12,13,31
12,25,17
12,19,23
12,20,29
12,22,26
12,30,28
13,2,0
13,27,1
13,3,5
13,6,4
13,21,7
13,8,11
13,22,9
13,23,10
13,15,12
13,17,13
13,25,14
13,16,24
13,18,19
13,20,30
13,26,31
13,28,29
14,0,24
14,11,1
14,2,22
14,18,3
14,4,30
14,19,5
14,6,16
14,28,7
14,23,8
14,26,9
14,21,10
14,12,29
14,14,13
14,17,15
14,25,20
14,27,31
15,0,6
15,9,1
15,2,3
15,4,10
15,5,22
15,31,7
15,29,8
15,11,17
15,12,13
15,14,30
15,28,15
15,18,16
15,19,24
15,26,20
15,21,23
15,27,25
