2486,Heuristic,10000000,7230.000000,1,0.005000,500000,24,12
Time,Value 
Final, 129882,7231

NrViolations,0
Round,H_team,A_team 
0,0,14
0,4,1
0,18,2
0,3,13
0,8,5
0,22,6
0,12,7
0,9,23
0,10,17
0,11,15
0,16,20
0,21,19
1,23,0
1,1,12
1,2,15
1,3,6
1,4,20
1,22,5
1,7,16
1,19,8
1,9,10
1,11,14
1,21,13
1,18,17
2,18,0
2,1,14
2,2,17
2,3,21
2,5,4
2,6,10
2,7,8
2,9,11
2,16,12
2,13,20
2,23,15
2,19,22
3,10,0
3,20,1
3,21,2
3,12,3
3,14,4
3,5,7
3,6,9
3,15,8
3,22,11
3,13,23
3,16,18
3,17,19
4,0,9
4,19,1
4,2,5
4,14,3
4,4,16
4,8,6
4,7,21
4,10,22
4,13,11
4,12,15
4,17,23
4,20,18
5,6,0
5,1,17
5,2,22
5,16,3
5,4,7
5,10,5
5,8,18
5,9,20
5,11,23
5,14,12
5,19,13
5,15,21
6,0,5
6,1,16
6,11,2
6,3,9
6,4,17
6,13,6
6,19,7
6,8,20
6,18,10
6,12,21
6,15,14
6,23,22
7,0,2
7,5,1
7,3,7
7,12,4
7,17,6
7,22,8
7,21,9
7,10,23
7,18,11
7,14,13
7,16,15
7,20,19
8,0,11
8,7,1
8,6,2
8,3,17
8,4,15
8,14,5
8,8,9
8,21,10
8,12,13
8,19,16
8,23,18
8,20,22
9,13,0
9,1,10
9,2,23
9,15,3
9,6,4
9,5,12
9,7,22
9,8,16
9,9,18
9,17,11
9,14,19
9,21,20
10,20,0
10,13,1
10,2,8
10,5,3
10,23,4
10,6,21
10,7,14
10,9,16
10,11,10
10,17,12
10,15,19
10,22,18
11,0,21
11,1,3
11,10,2
11,18,4
11,5,19
11,11,6
11,15,7
11,23,8
11,22,9
11,20,12
11,17,13
11,16,14
