0,Heuristic,10000000,7230.000000,1,0.005000,500000,40,20
Time,Value 
Final, 2716,7231

NrViolations,0
Round,H_team,A_team 
0,36,0
0,1,33
0,2,7
0,17,3
0,13,4
0,5,15
0,6,8
0,12,9
0,20,10
0,14,11
0,16,18
0,24,19
0,21,27
0,26,22
0,23,25
0,28,38
0,39,29
0,30,35
0,31,32
0,34,37
1,0,29
1,31,1
1,5,2
1,14,3
1,12,4
1,6,15
1,7,35
1,8,16
1,13,9
1,21,10
1,20,11
1,18,17
1,25,19
1,22,28
1,23,27
1,24,34
1,26,38
1,30,32
1,37,33
1,36,39
2,0,31
2,30,1
2,6,2
2,8,3
2,4,35
2,5,39
2,7,15
2,9,16
2,19,10
2,11,24
2,18,12
2,14,13
2,17,20
2,21,28
2,32,22
2,23,34
2,25,26
2,27,38
2,37,29
2,36,33
3,8,0
3,35,1
3,4,2
3,3,31
3,11,5
3,7,6
3,9,39
3,10,16
3,20,12
3,13,24
3,18,14
3,15,17
3,19,21
3,33,22
3,29,23
3,25,34
3,26,28
3,27,36
3,38,30
3,32,37
4,6,0
4,1,32
4,2,31
4,3,7
4,39,4
4,13,5
4,11,8
4,10,9
4,19,12
4,14,17
4,15,24
4,16,25
4,23,18
4,21,20
4,22,36
4,26,37
4,28,27
4,29,30
4,34,33
4,38,35
5,0,7
5,4,1
5,2,32
5,3,9
5,14,5
5,35,6
5,12,8
5,10,11
5,16,13
5,15,25
5,17,19
5,18,26
5,23,20
5,22,21
5,24,27
5,33,28
5,29,36
5,30,37
5,31,34
5,38,39
6,37,0
6,1,9
6,39,2
6,36,3
6,4,14
6,5,7
6,34,6
6,8,10
6,12,11
6,23,13
6,27,15
6,16,22
6,17,25
6,18,21
6,19,26
6,24,20
6,28,30
6,31,29
6,32,38
6,33,35
7,0,1
7,36,2
7,37,3
7,9,4
7,5,8
7,39,6
7,7,14
7,10,12
7,11,34
7,21,13
7,28,15
7,24,16
7,17,22
7,25,18
7,19,23
7,20,26
7,27,30
7,29,38
7,33,31
7,35,32
8,0,5
8,1,29
8,2,37
8,3,33
8,11,4
8,6,14
8,7,39
8,9,8
8,13,10
8,12,34
8,21,15
8,38,16
8,28,17
8,18,27
8,19,22
8,20,25
8,32,23
8,36,24
8,26,30
8,35,31
9,0,9
9,1,5
9,2,29
9,3,12
9,4,33
9,11,6
9,7,8
9,14,10
9,13,27
9,15,19
9,39,16
9,30,17
9,20,18
9,26,21
9,22,25
9,31,23
9,38,24
9,34,28
9,32,36
9,37,35
10,39,0
10,34,1
10,2,9
10,38,3
10,10,4
10,5,37
10,12,6
10,13,7
10,8,14
10,25,11
10,15,18
10,16,20
10,26,17
10,19,27
10,29,21
10,23,22
10,35,24
10,31,28
10,30,36
10,33,32
11,33,0
11,1,39
11,3,2
11,4,38
11,35,5
11,6,37
11,12,7
11,17,8
11,9,14
11,10,15
11,28,11
11,20,13
11,16,19
11,18,30
11,25,21
11,27,22
11,24,23
11,34,26
11,32,29
11,31,36
12,35,0
12,1,38
12,2,34
12,3,6
12,4,32
12,36,5
12,10,7
12,15,8
12,9,37
12,27,11
12,14,12
12,19,13
12,16,23
12,21,17
12,24,18
12,20,30
12,29,22
12,25,28
12,33,26
12,39,31
13,0,2
13,3,1
13,7,4
13,5,32
13,6,10
13,8,36
13,11,9
13,21,12
13,18,13
13,14,19
13,15,23
13,17,16
13,29,20
13,22,30
13,24,25
13,27,26
13,28,35
13,37,31
13,38,33
13,39,34
14,0,32
14,6,1
14,35,2
14,34,3
14,8,4
14,10,5
14,17,7
14,9,18
14,37,11
14,22,12
14,13,36
14,26,14
14,15,16
14,29,19
14,28,20
14,23,21
14,30,24
14,25,27
14,38,31
14,33,39
15,0,25
15,1,36
15,2,11
15,35,3
15,4,37
15,6,5
15,22,7
15,13,8
15,9,17
15,10,18
15,12,15
15,28,14
15,21,16
15,20,19
15,23,26
15,31,24
15,27,29
15,33,30
15,32,39
15,34,38
16,4,0
16,1,37
16,2,25
16,39,3
16,5,9
16,19,6
16,16,7
16,18,8
16,10,17
16,11,15
16,12,13
16,27,14
16,20,22
16,32,21
16,23,28
16,24,26
16,33,29
16,31,30
16,35,34
16,36,38
17,3,0
17,1,2
17,4,5
17,22,6
17,7,9
17,8,20
17,39,10
17,11,17
17,12,23
17,15,13
17,14,16
17,19,18
17,31,21
17,24,28
17,30,25
17,29,26
17,27,33
17,34,32
17,36,35
17,37,38
18,0,10
18,7,1
18,38,2
18,3,4
18,5,20
18,16,6
18,8,19
18,9,15
18,13,11
18,17,12
18,14,23
18,18,33
18,30,21
18,22,24
18,25,31
18,26,35
18,32,27
18,28,29
18,36,34
18,37,39
19,38,0
19,8,1
19,2,10
19,5,3
19,6,4
19,7,20
19,9,19
19,11,23
19,16,12
19,17,13
19,15,14
19,22,18
19,21,24
19,25,33
19,26,31
19,34,27
19,32,28
19,29,35
19,30,39
19,37,36
