10000,Heuristic,10000000,7230.000000,1,0.005000,500000,32,8
Time,Value 
Final, 88855,7231

NrViolations,0
Round,H_team,A_team 
0,16,0
0,1,25
0,6,2
0,3,19
0,8,4
0,5,18
0,7,22
0,24,9
0,27,10
0,11,26
0,14,12
0,13,31
0,15,28
0,30,17
0,20,23
0,21,29
1,0,19
1,10,1
1,18,2
1,5,3
1,4,9
1,6,7
1,20,8
1,11,27
1,12,29
1,30,13
1,14,15
1,22,16
1,17,26
1,23,21
1,25,24
1,31,28
2,5,0
2,24,1
2,2,16
2,4,3
2,19,6
2,18,7
2,23,8
2,10,9
2,11,17
2,12,13
2,14,29
2,21,15
2,25,20
2,28,22
2,27,26
2,31,30
3,7,0
3,26,1
3,2,3
3,4,19
3,6,5
3,21,8
3,9,17
3,29,10
3,12,11
3,13,15
3,23,14
3,18,16
3,24,20
3,31,22
3,27,25
3,30,28
4,0,18
4,1,17
4,2,23
4,3,6
4,26,4
4,16,5
4,7,19
4,8,14
4,9,27
4,10,20
4,11,25
4,30,12
4,13,28
4,15,22
4,21,31
4,29,24
5,0,2
5,1,27
5,3,18
5,25,4
5,19,5
5,16,6
5,7,23
5,8,30
5,9,26
5,10,14
5,28,11
5,15,12
5,17,13
5,20,21
5,22,24
5,29,31
6,0,6
6,1,4
6,19,2
6,16,3
6,5,7
6,8,29
6,25,9
6,26,10
6,15,11
6,28,12
6,27,13
6,14,21
6,17,31
6,18,24
6,20,30
6,22,23
7,3,0
7,9,1
7,2,5
7,4,7
7,6,18
7,22,8
7,24,10
7,13,11
7,12,21
7,28,14
7,31,15
7,19,16
7,17,27
7,29,20
7,23,30
7,26,25
