5003,Heuristic,i01,1
Time,Value 
7230,2827
7200,2827
7170,2827
7140,2827
7110,2827
7080,2827
7050,2827
7020,2827
6990,2827
6960,2827
6930,2827
6900,2827
6870,2827
6840,2827
6810,2827
6780,2827
6750,2827
6720,2827
6690,2827
6660,2827
6630,2827
6600,2827
6570,2827
6540,2827
6510,2827
6480,2827
6450,2827
6420,2827
6390,2827
6360,2827
6330,2827
6300,2827
6270,2827
6240,2827
6210,2827
6180,2827
6150,2827
6120,2827
6090,2827
6060,2827
6030,2827
6000,2827
5970,2827
5940,2827
5910,2827
5880,2827
5850,2827
5820,2827
5790,2827
5760,2827
5730,2827
5700,2827
5670,2827
5640,2827
5610,2827
5580,2827
5550,2827
5520,2827
5490,2827
5460,2827
5430,2827
5400,2827
5370,2827
5340,2827
5310,2827
5280,2827
5250,2827
5220,2827
5190,2827
5160,2827
5130,2827
5100,2827
5070,2827
5040,2827
5010,2827
4980,2827
4950,2827
4920,2827
4890,2827
4860,2827
4830,2827
4800,2827
4770,2827
4740,2827
4710,2827
4680,2827
4650,2827
4620,2827
4590,2827
4560,2827
4530,2827
4500,2827
4470,2827
4440,2827
4410,2827
4380,2827
4350,2827
4320,2827
4290,2827
4260,2827
4230,2827
4200,2827
4170,2827
4140,2827
4110,2827
4080,2827
4050,2827
4020,2827
3990,2827
3960,2827
3930,2827
3900,2827
3870,2827
3840,2827
3810,2827
1740,2827
1710,2827
1680,2827
1650,2827
1620,2827
1590,2827
1560,2827
1530,2827
1500,2827
1470,2827
1440,2827
1410,2827
1380,2827
1350,2827
1320,2827
1290,2827
1260,2827
1230,2827
1200,2827
1170,2827
1140,2827
1110,2827
1080,2827
1050,2827
1020,2827
990,2827
960,2827
930,2827
900,2827
870,2827
360,2827
330,2827
300,2845
270,2845
240,2845
210,2845
180,2845
150,2845
120,2845
90,2851
60,2856
30,2857
0,2880
390,2827
420,2827
450,2827
480,2827
510,2827
540,2827
570,2827
600,2827
630,2827
660,2827
690,2827
720,2827
750,2827
780,2827
810,2827
840,2827
1770,2827
1800,2827
1830,2827
1860,2827
1890,2827
1920,2827
1950,2827
1980,2827
2010,2827
2040,2827
2070,2827
2100,2827
2130,2827
2160,2827
2190,2827
2220,2827
2250,2827
2280,2827
2310,2827
2340,2827
2370,2827
2400,2827
2430,2827
2460,2827
2490,2827
2520,2827
2550,2827
2580,2827
2610,2827
2640,2827
2670,2827
2700,2827
2730,2827
2760,2827
2790,2827
2820,2827
2850,2827
2880,2827
2910,2827
2940,2827
2970,2827
3000,2827
3030,2827
3060,2827
3090,2827
3120,2827
3150,2827
3180,2827
3210,2827
3240,2827
3270,2827
3300,2827
3330,2827
3360,2827
3390,2827
3420,2827
3450,2827
3480,2827
3510,2827
3540,2827
3570,2827
3600,2827
3630,2827
3660,2827
3690,2827
3720,2827
3750,2827
3780,2827
Final, 2827,7231

Round,H_team,A_team 
0,18,0
0,2,1
0,4,3
0,9,5
0,6,11
0,7,8
0,10,12
0,13,14
0,15,17
0,20,16
0,21,19
0,22,27
0,23,30
0,33,24
0,29,25
0,28,26
0,31,32
1,0,7
1,4,1
1,8,2
1,3,21
1,5,18
1,16,6
1,12,9
1,19,10
1,11,13
1,14,15
1,17,20
1,24,22
1,32,23
1,25,31
1,29,26
1,27,28
1,30,33
2,2,0
2,1,7
2,3,18
2,8,4
2,19,5
2,15,6
2,9,13
2,10,20
2,16,11
2,12,14
2,17,21
2,22,25
2,23,33
2,32,24
2,26,27
2,28,29
2,30,31
3,0,1
3,2,3
3,7,4
3,5,10
3,6,17
3,21,8
3,20,9
3,15,11
3,13,12
3,14,16
3,18,19
3,23,22
3,31,24
3,25,26
3,27,30
3,33,28
3,29,32
4,8,0
4,1,3
4,4,2
4,13,5
4,12,6
4,21,7
4,14,9
4,10,18
4,11,17
4,16,15
4,19,20
4,22,28
4,24,23
4,25,27
4,26,31
4,33,29
4,30,32
5,0,4
5,1,8
5,7,2
5,3,19
5,5,12
5,6,13
5,9,10
5,11,14
5,20,15
5,17,16
5,18,21
5,26,22
5,31,23
5,24,30
5,28,25
5,27,29
5,32,33
