0,IP,40,10
Time,Value 
Final, 280,280

Round,H_team,A_team 
0,1,0
0,2,4
0,3,9
0,5,10
0,6,17
0,7,18
0,8,19
0,11,20
0,12,22
0,13,23
0,14,25
0,15,26
0,16,28
0,21,29
0,24,30
0,27,32
0,31,33
0,35,34
0,36,38
0,37,39
1,2,0
1,1,4
1,3,10
1,5,9
1,6,18
1,7,17
1,8,20
1,11,19
1,12,23
1,13,22
1,14,26
1,15,25
1,16,29
1,21,28
1,24,32
1,27,30
1,31,34
1,35,33
1,36,39
1,37,38
2,4,0
2,35,1
2,5,2
2,3,17
2,6,7
2,12,8
2,36,9
2,10,18
2,14,11
2,16,13
2,21,15
2,19,20
2,25,22
2,29,23
2,24,27
2,30,26
2,32,28
2,31,37
2,38,33
2,39,34
3,0,7
3,9,1
3,20,2
3,18,3
3,4,35
3,19,5
3,10,6
3,22,8
3,23,11
3,25,12
3,26,13
3,29,14
3,28,15
3,30,16
3,17,36
3,32,21
3,38,24
3,33,27
3,39,31
3,34,37
4,0,39
4,26,1
4,2,35
4,20,3
4,4,36
4,17,5
4,8,6
4,9,7
4,10,12
4,11,16
4,13,14
4,18,15
4,19,21
4,22,27
4,23,37
4,25,24
4,28,30
4,34,29
4,38,31
4,33,32
5,37,0
5,1,29
5,2,10
5,22,3
5,7,4
5,6,5
5,8,14
5,9,25
5,11,21
5,12,16
5,13,31
5,15,38
5,17,39
5,18,26
5,36,19
5,20,30
5,23,32
5,24,35
5,27,34
5,28,33
6,35,0
6,1,23
6,2,9
6,3,19
6,6,4
6,5,18
6,7,38
6,8,10
6,11,17
6,12,28
6,13,25
6,14,34
6,15,29
6,16,26
6,24,20
6,21,30
6,36,22
6,27,39
6,31,32
6,37,33
7,0,18
7,1,10
7,27,2
7,3,6
7,16,4
7,5,8
7,7,11
7,35,9
7,14,12
7,15,13
7,37,17
7,26,19
7,29,20
7,21,36
7,30,22
7,33,23
7,31,24
7,32,25
7,34,28
7,39,38
8,0,3
8,39,1
8,18,2
8,4,5
8,9,6
8,34,7
8,23,8
8,10,35
8,22,11
8,19,12
8,20,13
8,28,14
8,30,15
8,25,16
8,17,31
8,26,21
8,29,24
8,38,27
8,32,37
8,33,36
9,0,5
9,17,1
9,39,2
9,4,3
9,20,6
9,10,7
9,9,8
9,18,11
9,26,12
9,28,13
9,22,14
9,23,15
9,32,16
9,19,37
9,25,21
9,33,24
9,29,27
9,30,31
9,34,36
9,38,35
Travel cost = 280
TTP violations cost = 0
