0,Heuristic,1,1
Time,Value 
30,567
0,597
Final, 566

Round,H_team,A_team 
0,35,0
0,1,30
0,2,26
0,12,3
0,4,11
0,34,5
0,6,23
0,7,17
0,8,32
0,14,9
0,27,10
0,16,13
0,15,37
0,21,18
0,19,36
0,20,25
0,29,22
0,39,24
0,38,28
0,33,31
1,19,0
1,1,23
1,2,33
1,9,3
1,4,7
1,5,18
1,6,10
1,8,24
1,16,11
1,12,31
1,20,13
1,14,21
1,15,17
1,22,30
1,39,25
1,27,26
1,29,28
1,38,32
1,34,36
1,35,37
2,23,0
2,16,1
2,2,35
2,3,13
2,4,33
2,5,10
2,6,17
2,31,7
2,8,14
2,9,11
2,34,12
2,15,20
2,26,18
2,32,19
2,24,21
2,22,38
2,27,25
2,28,30
2,29,36
2,39,37
3,0,34
3,37,1
3,10,2
3,3,35
3,14,4
3,31,5
3,9,6
3,21,7
3,30,8
3,11,12
3,13,15
3,36,16
3,17,39
3,18,33
3,22,19
3,23,20
3,28,24
3,25,29
3,26,38
3,32,27
4,0,22
4,11,1
4,28,2
4,3,37
4,38,4
4,7,5
4,30,6
4,31,8
4,21,9
4,36,10
4,12,15
4,13,34
4,14,16
4,17,24
4,18,20
4,25,19
4,23,27
4,26,29
4,32,39
4,33,35
5,0,14
5,1,27
5,2,3
5,13,4
5,38,5
5,35,6
5,7,34
5,20,8
5,9,16
5,10,32
5,33,11
5,17,12
5,18,15
5,19,26
5,21,37
5,39,22
5,25,23
5,24,31
5,36,28
5,30,29
6,29,0
6,1,18
6,2,25
6,4,3
6,5,11
6,6,32
6,7,36
6,8,13
6,9,30
6,10,21
6,39,12
6,15,14
6,16,31
6,35,17
6,19,28
6,20,22
6,34,23
6,24,26
6,27,37
6,33,38
7,10,0
7,1,12
7,2,23
7,3,7
7,4,30
7,5,36
7,22,6
7,8,33
7,25,9
7,37,11
7,24,13
7,20,14
7,15,21
7,29,16
7,26,17
7,27,18
7,19,39
7,34,28
7,31,38
7,35,32
8,0,24
8,25,1
8,34,2
8,3,5
8,4,6
8,11,7
8,8,21
8,15,9
8,31,10
8,12,13
8,14,30
8,26,16
8,17,38
8,23,18
8,27,19
8,37,20
8,32,22
8,28,35
8,29,33
8,36,39
9,0,33
9,26,1
9,31,2
9,28,3
9,9,4
9,37,5
9,14,6
9,12,7
9,36,8
9,23,10
9,11,15
9,13,22
9,18,16
9,19,17
9,20,24
9,21,34
9,38,25
9,39,27
9,35,29
9,30,32
10,0,26
10,38,1
10,2,24
10,11,3
10,4,36
10,16,5
10,6,8
10,7,32
10,9,31
10,18,10
10,21,12
10,17,13
10,14,23
10,27,15
10,19,37
10,20,34
10,33,22
10,28,25
10,39,29
10,35,30
11,7,0
11,1,20
11,2,32
11,25,3
11,4,28
11,5,14
11,6,13
11,8,29
11,18,9
11,10,11
11,35,12
11,24,15
11,17,16
11,19,23
11,21,31
11,22,26
11,27,36
11,34,30
11,33,39
11,38,37
12,12,0
12,3,1
12,6,2
12,27,4
12,5,30
12,7,38
12,8,35
12,17,9
12,10,16
12,25,11
12,29,13
12,33,14
12,15,19
12,24,18
12,32,20
12,23,21
12,22,31
12,36,26
12,37,28
12,34,39
13,0,2
13,22,1
13,3,21
13,8,4
13,5,6
13,37,7
13,10,9
13,31,11
13,12,20
13,13,14
13,23,15
13,16,19
13,18,17
13,32,24
13,26,25
13,29,27
13,28,39
13,30,38
13,36,33
13,34,35
14,0,31
14,1,10
14,39,2
14,26,3
14,23,4
14,13,5
14,18,6
14,16,7
14,25,8
14,9,19
14,11,17
14,14,12
14,28,15
14,20,35
14,38,21
14,37,22
14,24,27
14,32,29
14,30,36
14,33,34
15,0,32
15,39,1
15,2,27
15,38,3
15,4,34
15,9,5
15,11,6
15,33,7
15,18,8
15,14,10
15,24,12
15,13,31
15,26,15
15,21,16
15,25,17
15,19,29
15,20,36
15,28,22
15,35,23
15,30,37
16,39,0
16,33,1
16,2,36
16,14,3
16,4,32
16,8,5
16,6,37
16,7,13
16,9,22
16,15,10
16,35,11
16,16,12
16,17,29
16,25,18
16,19,24
16,20,28
16,21,26
16,23,30
16,27,31
16,34,38
17,1,0
17,7,2
17,3,15
17,37,4
17,5,19
17,6,20
17,11,8
17,32,9
17,10,39
17,12,25
17,13,35
17,17,14
17,16,24
17,22,18
17,21,27
17,23,26
17,31,28
17,29,34
17,30,33
17,36,38
18,17,0
18,1,28
18,37,2
18,3,27
18,5,4
18,6,33
18,7,14
18,22,8
18,24,9
18,10,38
18,11,26
18,12,18
18,13,19
18,15,39
18,16,20
18,36,21
18,29,23
18,30,25
18,31,35
18,32,34
19,0,4
19,1,6
19,5,2
19,3,8
19,10,7
19,12,9
19,11,14
19,13,23
19,15,16
19,22,17
19,18,19
19,26,20
19,30,21
19,24,29
19,31,25
19,28,27
19,32,33
19,37,34
19,36,35
19,38,39
