0,Heuristic,1,1
Time,Value 
30,148422
0,178918
Final, 146980

Round,H_team,A_team 
0,0,14
0,1,8
0,2,4
0,3,5
0,6,37
0,34,7
0,10,9
0,11,33
0,12,13
0,17,15
0,16,27
0,18,26
0,19,25
0,20,21
0,24,22
0,23,38
0,32,28
0,30,29
0,31,36
0,35,39
1,0,8
1,9,1
1,2,14
1,3,6
1,4,37
1,5,20
1,24,7
1,10,33
1,11,30
1,12,15
1,13,18
1,16,26
1,17,25
1,21,19
1,22,36
1,23,34
1,27,32
1,35,28
1,29,38
1,31,39
2,15,0
2,10,1
2,2,20
2,4,3
2,29,5
2,6,17
2,18,7
2,8,16
2,9,37
2,11,12
2,13,30
2,19,14
2,21,36
2,22,34
2,27,23
2,24,26
2,25,35
2,39,28
2,31,38
2,32,33
3,0,4
3,23,1
3,38,2
3,3,20
3,33,5
3,14,6
3,7,17
3,29,8
3,9,11
3,37,10
3,12,16
3,13,19
3,18,15
3,25,21
3,28,22
3,39,24
3,26,34
3,36,27
3,30,35
3,32,31
4,0,17
4,1,32
4,39,2
4,3,12
4,14,4
4,5,9
4,16,6
4,21,7
4,31,8
4,34,10
4,18,11
4,15,13
4,22,19
4,20,23
4,38,24
4,25,29
4,26,35
4,33,27
4,37,28
4,36,30
5,6,0
5,22,1
5,2,12
5,30,3
5,9,4
5,5,18
5,26,7
5,35,8
5,24,10
5,20,11
5,17,13
5,14,16
5,15,32
5,23,19
5,21,31
5,38,25
5,27,39
5,28,36
5,29,37
5,33,34
6,0,38
6,11,1
6,8,2
6,27,3
6,4,18
6,5,26
6,12,6
6,7,33
6,9,20
6,10,13
6,17,14
6,15,36
6,16,32
6,19,31
6,30,21
6,35,22
6,28,23
6,24,37
6,34,25
6,29,39
7,0,24
7,1,38
7,2,5
7,16,3
7,27,4
7,6,18
7,7,12
7,8,33
7,9,35
7,10,15
7,11,26
7,13,14
7,17,36
7,19,20
7,34,21
7,22,31
7,39,23
7,25,37
7,28,29
7,32,30
8,33,0
8,1,7
8,2,24
8,3,35
8,23,4
8,12,5
8,6,15
8,8,39
8,25,9
8,30,10
8,37,11
8,31,13
8,14,38
8,16,28
8,18,17
8,36,19
8,20,34
8,32,21
8,22,27
8,29,26
9,32,0
9,6,1
9,18,2
9,3,8
9,4,35
9,5,24
9,7,39
9,14,9
9,29,10
9,38,11
9,17,12
9,26,13
9,15,28
9,20,16
9,37,19
9,21,23
9,33,22
9,25,36
9,27,34
9,30,31
10,12,0
10,1,5
10,2,11
10,3,10
10,4,25
10,13,6
10,8,7
10,9,15
10,14,21
10,23,16
10,35,17
10,27,18
10,19,29
10,36,20
10,26,22
10,24,28
10,33,30
10,31,34
10,38,32
10,37,39
11,0,25
11,1,2
11,28,3
11,4,19
11,5,16
11,22,6
11,10,7
11,11,8
11,9,12
11,32,13
11,15,14
11,34,17
11,24,18
11,30,20
11,21,26
11,23,29
11,38,27
11,31,35
11,39,33
11,36,37
12,0,19
12,35,1
12,2,25
12,26,3
12,8,4
12,5,13
12,10,6
12,7,36
12,9,30
12,16,11
12,12,23
12,14,31
12,15,24
12,33,17
12,18,28
12,32,20
12,21,29
12,22,38
12,37,27
12,39,34
13,0,36
13,34,1
13,33,2
13,18,3
13,4,16
13,5,32
13,6,31
13,13,7
13,8,23
13,28,9
13,10,19
13,14,11
13,20,12
13,15,30
13,17,24
13,21,38
13,25,22
13,39,26
13,29,27
13,35,37
14,31,0
14,30,1
14,36,2
14,3,32
14,4,5
14,8,6
14,7,23
14,29,9
14,20,10
14,11,15
14,19,12
14,24,13
14,27,14
14,18,16
14,17,39
14,22,21
14,25,33
14,37,26
14,28,38
14,34,35
15,37,0
15,1,18
15,34,2
15,7,3
15,12,4
15,11,5
15,6,32
15,21,8
15,31,9
15,23,10
15,29,13
15,28,14
15,15,25
15,22,16
15,17,20
15,19,39
15,24,27
15,36,26
15,38,30
15,33,35
16,35,0
16,1,15
16,2,37
16,3,31
16,10,4
16,5,19
16,6,7
16,8,18
16,9,17
16,11,34
16,12,28
16,27,13
16,26,14
16,16,25
16,20,33
16,21,39
16,30,22
