0,Heuristic,1,1
Time,Value 
30,892
0,940
Final, 892

Round,H_team,A_team 
0,4,0
0,5,1
0,2,8
0,3,6
0,9,7
0,13,10
0,14,11
0,12,17
0,15,19
0,18,16
0,21,20
0,23,22
0,24,26
0,27,25
0,32,28
0,30,29
0,31,34
0,36,33
0,39,35
0,38,37
1,3,0
1,1,8
1,6,2
1,7,4
1,9,5
1,12,10
1,13,11
1,18,14
1,15,17
1,16,19
1,20,26
1,22,21
1,23,25
1,27,24
1,33,28
1,29,34
1,30,39
1,32,31
1,37,35
1,38,36
2,0,2
2,1,7
2,3,8
2,6,4
2,11,5
2,10,9
2,16,12
2,13,15
2,19,14
2,17,18
2,22,20
2,21,27
2,28,23
2,29,24
2,25,26
2,37,30
2,31,39
2,33,32
2,34,38
2,36,35
3,0,7
3,1,2
3,4,3
3,8,5
3,9,6
3,11,10
3,15,12
3,14,13
3,17,16
3,20,18
3,21,19
3,22,27
3,26,23
3,25,24
3,28,36
3,35,29
3,32,30
3,31,38
3,37,33
3,34,39
4,10,0
4,4,1
4,2,7
4,5,3
4,8,6
4,14,9
4,12,11
4,19,13
4,15,18
4,16,20
4,21,17
4,24,22
4,23,27
4,32,25
4,26,36
4,30,28
4,29,38
4,31,37
4,39,33
4,35,34
5,8,0
5,11,1
5,3,2
5,9,4
5,6,5
5,7,10
5,13,12
5,14,20
5,16,15
5,22,17
5,18,19
5,26,21
5,24,23
5,39,25
5,27,35
5,28,31
5,29,37
5,30,36
5,34,32
5,38,33
6,5,0
6,12,1
6,4,2
6,3,9
6,6,10
6,7,8
6,11,16
6,13,20
6,15,14
6,19,17
6,23,18
6,24,21
6,22,26
6,38,25
6,27,31
6,29,28
6,34,30
6,32,37
6,33,35
6,36,39
7,0,6
7,1,3
7,2,9
7,8,4
7,5,7
7,10,16
7,11,15
7,12,14
7,17,13
7,21,18
7,19,24
7,20,23
7,25,22
7,28,26
7,27,29
7,35,30
7,33,31
7,38,32
7,36,34
7,37,39
8,0,9
8,1,6
8,2,12
8,10,3
8,5,4
8,7,11
8,8,15
8,18,13
8,14,16
8,17,23
8,19,22
8,20,24
8,25,21
8,26,29
8,28,27
8,33,30
8,31,36
8,39,32
8,37,34
8,35,38
9,0,1
9,2,5
9,7,3
9,4,12
9,6,11
9,9,8
9,10,15
9,16,13
9,17,14
9,18,22
9,20,19
9,23,21
9,24,28
9,25,29
9,26,27
9,30,31
9,35,32
9,34,33
9,36,37
9,39,38
