0,Heuristic,1,50
Time,Value 
0,121401
Final, 113836

Round,H_team,A_team 
0,11,0
0,1,15
0,2,5
0,6,3
0,13,4
0,9,7
0,10,8
0,12,14
1,10,0
1,1,5
1,2,15
1,8,3
1,12,4
1,6,13
1,14,7
1,11,9
2,0,15
2,1,2
2,3,10
2,11,4
2,5,13
2,6,14
2,12,7
2,8,9
3,7,0
3,8,1
3,2,10
3,3,13
3,4,14
3,5,12
3,9,6
3,15,11
4,0,14
4,7,1
4,2,8
4,3,12
4,4,6
4,5,10
4,15,9
4,13,11
5,0,8
5,1,12
5,2,3
5,4,15
5,7,5
5,10,6
5,13,9
5,14,11
6,0,4
6,3,1
6,11,2
6,6,5
6,8,7
6,14,9
6,15,10
6,12,13
7,1,0
7,9,2
7,3,4
7,5,11
7,8,6
7,7,13
7,14,10
7,12,15
8,3,0
8,1,11
8,2,4
8,5,9
8,7,6
8,8,12
8,10,13
8,15,14
9,9,0
9,4,1
9,6,2
9,5,3
9,11,7
9,15,8
9,10,12
9,13,14
10,0,5
10,6,1
10,14,2
10,9,3
10,4,10
10,15,7
10,13,8
10,11,12
11,0,6
11,9,1
11,12,2
11,7,3
11,4,5
11,14,8
11,10,11
11,13,15
