0,Heuristic,1,10
Time,Value 
60,65982
30,67289
0,78773
Final, 65372

Round,H_team,A_team 
0,13,0
0,7,1
0,33,2
0,3,5
0,9,4
0,26,6
0,21,8
0,15,10
0,39,11
0,29,12
0,37,14
0,16,36
0,30,17
0,27,18
0,20,19
0,31,22
0,34,23
0,25,24
0,38,28
0,35,32
1,7,0
1,1,25
1,20,2
1,13,3
1,17,4
1,5,38
1,10,6
1,8,34
1,29,9
1,21,11
1,24,12
1,39,14
1,15,16
1,18,26
1,19,36
1,27,22
1,32,23
1,37,28
1,30,31
1,33,35
2,0,3
2,1,34
2,22,2
2,4,25
2,8,5
2,11,6
2,27,7
2,30,9
2,23,10
2,12,18
2,13,16
2,36,14
2,20,15
2,17,31
2,21,19
2,24,37
2,29,26
2,28,32
2,33,38
2,39,35
3,0,16
3,2,1
3,3,27
3,4,32
3,5,13
3,6,34
3,26,7
3,19,8
3,17,9
3,10,33
3,36,11
3,12,39
3,14,30
3,15,21
3,18,31
3,22,20
3,23,38
3,24,29
3,25,37
3,28,35
4,1,0
4,2,15
4,3,32
4,16,4
4,19,5
4,6,27
4,29,7
4,9,8
4,10,21
4,37,11
4,14,12
4,38,13
4,18,17
4,20,30
4,22,39
4,23,33
4,35,24
4,34,25
4,31,26
4,36,28
5,0,15
5,1,4
5,7,2
5,3,19
5,33,5
5,21,6
5,8,36
5,9,39
5,20,10
5,28,11
5,26,12
5,34,13
5,14,17
5,16,23
5,18,30
5,29,22
5,31,24
5,25,27
5,32,37
5,35,38
6,28,0
6,1,12
6,2,16
6,11,3
6,4,8
6,23,5
6,17,6
6,7,19
6,9,34
6,10,38
6,13,33
6,25,14
6,15,18
6,39,20
6,21,36
6,26,22
6,27,24
6,30,29
6,32,31
6,35,37
7,39,0
7,5,1
7,2,9
7,3,31
7,4,14
7,25,6
7,7,18
7,8,38
7,16,10
7,11,19
7,12,33
7,22,13
7,15,35
7,21,17
7,36,20
7,23,28
7,24,26
7,32,27
7,29,34
7,30,37
8,36,0
8,11,1
8,6,2
8,3,18
8,4,21
8,5,32
8,31,7
8,8,16
8,9,25
8,37,10
8,12,13
8,29,14
8,19,15
8,20,17
8,22,33
8,23,35
8,24,34
8,30,26
8,38,27
8,28,39
9,0,21
9,19,1
9,3,2
9,24,4
9,15,5
9,6,32
9,7,12
9,8,29
9,14,9
9,36,10
9,33,11
9,18,13
9,38,16
9,17,26
9,28,20
9,22,30
9,39,23
9,31,25
9,35,27
9,34,37
10,0,8
10,1,9
10,2,21
10,26,3
10,4,29
10,5,34
10,6,37
10,38,7
10,10,30
10,13,11
10,17,12
10,14,22
10,15,32
10,28,16
10,18,24
10,33,19
10,23,20
10,35,25
10,27,31
10,39,36
11,0,29
11,13,1
11,18,2
11,9,3
11,4,34
11,5,6
11,35,7
11,10,8
11,11,20
11,12,27
11,26,14
11,31,15
11,16,37
11,17,22
11,23,19
11,21,28
11,30,24
11,25,38
11,32,39
11,33,36
12,2,0
12,3,1
12,37,4
12,5,28
12,6,16
12,32,7
12,11,8
12,24,9
12,19,10
12,12,22
12,13,35
12,31,14
12,27,15
12,29,17
12,20,18
12,21,33
12,36,23
12,30,25
12,26,38
12,34,39
13,0,17
13,6,1
13,2,5
13,12,3
13,36,4
13,7,15
13,8,33
13,9,18
13,10,28
13,11,23
13,20,13
13,27,14
13,19,16
13,30,21
13,22,35
13,24,38
13,29,25
13,32,26
13,34,31
13,37,39
14,22,0
14,1,29
14,2,17
14,14,3
14,19,4
14,7,5
14,6,24
14,8,25
14,9,27
14,13,10
14,16,11
14,20,12
14,15,23
14,18,21
14,35,26
14,28,33
14,39,30
14,38,31
14,34,32
14,37,36
15,14,0
15,1,22
15,4,2
15,3,7
15,5,10
15,9,6
15,8,24
15,11,15
15,12,21
15,26,13
15,16,39
15,17,27
15,18,29
15,28,19
15,33,20
15,23,37
15,25,32
15,36,30
15,35,31
15,38,34
16,4,0
16,17,1
16,29,2
16,23,3
16,16,5
16,30,6
16,7,22
16,28,8
16,12,9
16,11,10
16,31,13
16,18,14
16,33,15
16,19,39
16,21,20
16,24,32
16,25,36
16,26,27
16,35,34
16,38,37
17,0,18
17,1,28
17,14,2
17,33,3
17,5,4
17,7,6
17,37,8
17,20,9
17,10,39
17,11,35
17,12,30
17,27,13
17,15,22
17,21,16
17,17,24
17,19,25
17,26,23
17,31,29
17,32,38
17,34,36
18,0,12
18,1,18
18,2,30
18,15,3
18,6,4
18,5,11
18,13,7
18,8,20
18,22,9
18,10,35
18,14,24
18,16,17
18,32,19
18,37,21
18,31,23
18,25,28
18,34,26
18,27,29
18,39,33
18,38,36
19,0,11
19,14,1
19,2,12
19,3,35
19,4,30
19,24,5
19,6,8
19,10,7
19,9,31
19,13,15
19,16,20
19,36,17
19,22,18
19,38,19
19,39,21
19,27,23
19,25,26
19,34,28
19,32,29
19,37,33
