0,Heuristic,1,1
Time,Value 
60,68583
30,69390
0,78413
Final, 68564

Round,H_team,A_team 
0,0,6
0,9,1
0,2,8
0,4,3
0,11,5
0,31,7
0,10,12
0,13,19
0,14,17
0,15,30
0,28,16
0,18,22
0,36,20
0,37,21
0,39,23
0,29,24
0,26,25
0,27,35
0,32,34
0,38,33
1,0,8
1,12,1
1,2,4
1,6,3
1,10,5
1,26,7
1,22,9
1,16,11
1,13,30
1,24,14
1,15,27
1,17,28
1,21,18
1,32,19
1,39,20
1,38,23
1,34,25
1,29,36
1,31,35
1,37,33
2,1,0
2,15,2
2,3,31
2,10,4
2,16,5
2,6,14
2,32,7
2,8,11
2,27,9
2,12,22
2,13,17
2,20,18
2,34,19
2,21,33
2,35,23
2,38,24
2,25,36
2,29,26
2,30,28
2,39,37
3,0,18
3,1,3
3,2,17
3,11,4
3,5,14
3,25,6
3,7,13
3,8,16
3,31,9
3,23,10
3,12,29
3,21,15
3,19,38
3,20,22
3,34,24
3,30,26
3,27,32
3,37,28
3,33,35
3,36,39
4,7,0
4,11,1
4,2,10
4,3,13
4,4,21
4,5,34
4,37,6
4,36,8
4,9,12
4,14,27
4,19,15
4,16,33
4,20,17
4,18,29
4,22,26
4,32,23
4,24,25
4,28,38
4,30,31
4,39,35
5,0,10
5,1,7
5,2,20
5,3,23
5,4,34
5,13,5
5,16,6
5,8,21
5,18,9
5,11,15
5,26,12
5,14,29
5,17,31
5,19,33
5,22,27
5,24,30
5,32,25
5,28,39
5,35,38
5,37,36
6,0,20
6,1,2
6,3,5
6,4,7
6,6,34
6,8,19
6,9,30
6,10,11
6,24,12
6,26,13
6,14,22
6,15,23
6,16,39
6,17,37
6,18,27
6,36,21
6,38,25
6,28,33
6,29,31
6,35,32
7,0,4
7,32,1
7,9,2
7,35,3
7,7,5
7,6,28
7,25,8
7,10,15
7,11,20
7,12,17
7,27,13
7,26,14
7,23,16
7,34,18
7,19,39
7,21,24
7,30,22
7,29,37
7,31,38
7,33,36
8,17,0
8,34,1
8,12,2
8,32,3
8,4,26
8,5,28
8,7,6
8,39,8
8,9,37
8,10,33
8,11,36
8,13,23
8,31,14
8,15,16
8,25,18
8,19,35
8,20,24
8,22,21
8,27,38
8,30,29
9,29,0
9,1,39
9,2,16
9,3,10
9,23,4
9,5,35
9,6,32
9,7,38
9,37,8
9,25,9
9,13,11
9,30,12
9,14,21
9,15,22
9,17,26
9,24,18
9,19,28
9,20,33
9,31,27
9,34,36
10,24,0
10,1,22
10,2,39
10,29,3
10,33,4
10,5,32
10,6,10
10,14,7
10,8,34
10,9,26
10,27,11
10,12,13
10,28,15
10,16,19
10,21,17
10,18,31
10,23,20
10,35,25
10,36,30
10,38,37
11,0,2
11,23,1
11,14,3
11,4,5
11,8,6
11,9,7
11,19,10
11,35,11
11,21,12
11,18,13
11,33,15
11,20,16
11,30,17
11,22,31
11,26,24
11,25,27
11,28,36
11,32,29
11,34,37
11,38,39
12,3,0
12,10,1
12,18,2
12,6,4
12,5,8
12,7,15
12,9,14
12,11,23
12,19,12
12,22,13
12,30,16
12,17,27
12,20,21
12,31,24
12,25,37
12,26,38
12,34,28
12,35,29
12,36,32
12,39,33
13,5,0
13,1,14
13,22,2
13,15,3
13,4,38
13,26,6
13,7,20
13,8,12
13,21,9
13,10,35
13,33,11
13,13,31
13,17,16
13,30,18
13,37,19
13,36,23
13,27,24
13,25,28
13,34,29
13,39,32
14,0,31
14,1,20
14,2,30
14,11,3
14,12,4
14,18,5
14,35,6
14,23,7
14,8,38
14,29,9
14,37,10
14,15,13
14,14,25
14,16,36
14,24,17
14,21,19
14,39,22
14,33,26
14,27,34
14,28,32
15,0,19
15,1,31
15,21,2
15,3,27
15,4,8
15,24,5
15,38,6
15,35,7
15,9,17
15,36,10
15,32,11
15,18,12
15,13,20
15,14,30
15,15,39
15,16,37
15,33,22
15,23,34
15,29,25
15,28,26
16,14,0
16,6,1
16,36,2
16,3,16
16,4,18
16,25,5
16,7,27
16,9,8
16,10,39
16,38,11
16,20,12
16,13,32
16,31,15
16,17,29
16,19,26
16,30,21
16,28,22
16,23,33
16,37,24
16,35,34
17,12,0
17,4,1
17,33,2
17,3,9
17,5,6
17,7,16
17,17,8
17,10,28
17,25,11
17,13,35
17,18,14
17,26,15
17,19,23
17,20,27
17,21,39
17,22,29
17,36,24
17,37,30
17,31,32
17,34,38
18,22,0
18,1,18
18,2,35
18,8,3
18,24,4
18,5,19
18,6,9
18,7,34
18,20,10
18,11,37
18,12,14
18,33,13
18,32,15
18,16,21
18,17,25
18,23,28
18,26,31
18,27,29
18,39,30
18,38,36
19,0,35
19,5,1
19,2,14
19,3,7
19,29,4
19,6,36
19,8,18
19,24,9
19,16,10
19,11,19
19,12,25
19,39,13
19,15,20
19,22,17
19,28,21
19,23,37
19,27,26
19,33,30
19,31,34
19,38,32
