0,Heuristic,1,10
Time,Value 
0,118151
Final, 118151

Round,H_team,A_team 
0,12,0
0,1,2
0,3,7
0,4,10
0,8,5
0,9,6
0,13,11
0,14,15
1,15,0
1,1,3
1,2,14
1,6,4
1,10,5
1,7,9
1,13,8
1,12,11
2,10,0
2,7,1
2,4,2
2,3,14
2,11,5
2,6,13
2,15,8
2,12,9
3,0,13
3,8,1
3,10,2
3,3,12
3,4,15
3,5,6
3,7,14
3,11,9
4,0,3
4,1,12
4,6,2
4,13,4
4,5,7
4,8,10
4,9,15
4,14,11
5,0,8
5,9,1
5,2,12
5,10,3
5,14,4
5,5,13
5,11,6
5,7,15
6,2,0
6,1,5
6,3,13
6,12,4
6,15,6
6,8,7
6,9,14
6,10,11
7,1,0
7,3,2
7,4,11
7,5,9
7,12,6
7,7,13
7,8,14
7,15,10
8,0,5
8,4,1
8,2,9
8,3,8
8,6,14
8,7,11
8,12,10
8,13,15
9,0,7
9,11,1
9,2,8
9,6,3
9,4,5
9,10,9
9,15,12
9,14,13
10,0,4
10,15,1
10,5,2
10,9,3
10,6,7
10,11,8
10,14,10
10,13,12
11,9,0
11,1,6
11,2,7
11,5,3
11,8,4
11,13,10
11,11,15
11,14,12
