0,Heuristic,1,5000
Time,Value 
7230,123824
7200,123824
7170,123826
7140,123826
7110,123826
7080,123826
7050,123826
7020,124016
6990,124016
6960,124150
6930,124150
6900,124150
6870,124240
6840,124250
6810,124288
6780,124288
6750,124288
6720,124288
6690,124288
6660,124358
6630,124358
6600,124358
6570,124358
6540,124358
6510,124474
6480,124508
6450,124568
6420,124582
6390,124650
6360,124650
6330,124650
6300,124650
6270,124802
6240,124802
6210,124802
6180,124802
6150,124922
6120,124922
6090,125020
6060,125038
6030,125118
6000,125162
5970,125162
5940,125174
5910,125174
5880,125174
5850,125202
5820,125202
5790,125316
5760,125340
5730,125372
5700,125372
5670,125406
5640,125406
5610,125492
5580,125534
5550,125596
5520,125596
5490,125596
5460,125596
5430,125684
5400,125786
5370,125886
5340,126090
5310,126114
5280,126166
5250,126222
5220,126222
5190,126230
5160,126246
5130,126246
5100,126246
5070,126246
5040,126246
5010,126516
4980,126516
4950,126516
4920,126516
4890,126516
4860,126516
4830,126516
4800,126516
4770,126516
4740,126516
4710,126770
4680,126770
4650,126838
4620,126838
4590,127100
4560,127248
4530,127288
4500,127452
4470,127544
4440,127606
4410,127606
4380,127606
4350,127666
4320,127864
4290,127864
4260,127864
4230,127864
4200,127864
4170,127864
4140,127864
4110,128088
4080,128418
4050,128424
4020,128626
3990,128752
3960,128752
3930,128752
3900,128814
3870,128852
3840,128852
3810,128984
1740,138598
1710,138634
1680,139090
1650,139180
1620,139452
1590,139850
1560,140260
1530,140532
1500,140658
1470,141114
1440,141550
1410,141550
1380,141860
1350,142398
1320,142736
1290,143296
1260,143496
1230,143554
1200,144250
1170,144920
1140,145494
1110,145822
1080,146272
1050,146784
1020,147562
990,148062
960,148716
930,149238
900,149772
870,149928
360,166042
330,167652
300,169434
270,171642
240,173450
210,175876
180,178936
150,182866
120,186642
90,190236
60,196568
30,206560
0,231880
390,164474
420,163180
450,161384
480,160552
510,159444
540,158048
570,157372
600,156564
630,155674
660,154622
690,153722
720,153182
750,152642
780,152272
810,151374
840,151054
1770,138098
1800,137990
1830,137766
1860,137670
1890,137316
1920,136948
1950,136910
1980,136620
2010,136434
2040,136004
2070,135968
2100,135706
2130,135514
2160,135070
2190,135070
2220,134916
2250,134312
2280,134148
2310,133954
2340,133954
2370,133954
2400,133568
2430,133278
2460,133178
2490,133078
2520,132908
2550,132870
2580,132784
2610,132650
2640,132486
2670,132324
2700,132192
2730,132126
2760,131864
2790,131864
2820,131846
2850,131846
2880,131740
2910,131740
2940,131482
2970,131482
3000,131188
3030,131188
3060,131188
3090,131066
3120,131026
3150,131008
3180,130778
3210,130586
3240,130586
3270,130390
3300,130310
3330,130310
3360,130118
3390,129944
3420,129810
3450,129810
3480,129810
3510,129774
3540,129542
3570,129542
3600,129368
3630,129368
3660,129236
3690,129236
3720,129186
3750,129100
3780,129100
Final, 123824

Round,H_team,A_team 
0,0,9
0,1,11
0,25,2
0,8,3
0,4,14
0,6,5
0,7,12
0,23,10
0,13,18
0,15,36
0,16,20
0,19,17
0,22,21
0,39,24
0,26,35
0,30,27
0,28,29
0,31,34
0,38,32
0,33,37
1,26,0
1,1,4
1,23,2
1,13,3
1,5,9
1,6,12
1,7,11
1,19,8
1,22,10
1,14,15
1,16,36
1,21,17
1,18,25
1,20,35
1,38,24
1,31,27
1,28,34
1,29,33
1,30,37
1,39,32
2,29,0
2,1,5
2,22,2
2,14,3
2,4,6
2,7,13
2,18,8
2,9,11
2,17,10
2,12,25
2,15,16
2,19,35
2,20,30
2,21,36
2,32,23
2,34,24
2,28,26
2,33,27
2,31,37
2,39,38
3,24,0
3,36,1
3,2,18
3,3,5
3,33,4
3,6,31
3,15,7
3,17,8
3,9,13
3,10,29
3,11,19
3,16,12
3,14,30
3,26,20
3,21,25
3,32,22
3,35,23
3,27,39
3,37,28
3,38,34
4,0,33
4,37,1
4,2,19
4,3,31
4,36,4
4,5,18
4,32,6
4,16,7
4,8,13
4,9,29
4,10,14
4,11,30
4,17,12
4,15,27
4,25,20
4,24,21
4,35,22
4,34,23
4,26,39
4,38,28
5,0,18
5,38,1
5,2,33
5,3,19
5,37,4
5,5,31
5,34,6
5,21,7
5,8,29
5,28,9
5,10,12
5,14,11
5,13,17
5,30,15
5,16,32
5,20,27
5,36,22
5,23,24
5,26,25
5,39,35
6,8,0
6,1,3
6,4,2
6,13,5
6,35,6
6,7,10
6,25,9
6,11,33
6,12,34
6,14,16
6,31,15
6,17,39
6,18,32
6,19,27
6,24,20
6,28,21
6,22,38
6,23,26
6,29,37
6,30,36
7,12,0
7,1,8
7,6,2
7,3,11
7,4,18
7,5,10
7,7,17
7,9,34
7,13,39
7,14,38
7,26,15
7,16,22
7,19,32
7,23,20
7,30,21
7,24,25
7,27,37
7,33,28
7,29,36
7,31,35
8,0,11
8,1,6
8,2,17
8,3,12
8,8,4
8,36,5
8,7,14
8,9,38
8,10,18
8,24,13
8,15,39
8,25,16
8,19,34
8,32,20
8,29,21
8,22,27
8,37,23
8,31,26
8,35,28
8,33,30
9,0,35
9,9,1
9,2,12
9,21,3
9,4,17
9,37,5
9,6,10
9,8,7
9,11,31
9,32,13
9,14,19
9,15,18
9,26,16
9,20,29
9,25,22
9,39,23
9,27,24
9,36,28
9,34,30
9,38,33
10,0,37
10,1,35
10,2,10
10,22,3
10,4,12
10,39,5
10,6,9
10,18,7
10,26,8
10,20,11
10,13,31
10,17,14
10,15,19
10,28,16
10,27,21
10,38,23
10,24,36
10,25,29
10,32,30
10,34,33
11,6,0
11,1,2
11,3,15
11,7,4
11,5,24
11,27,8
11,9,37
11,10,13
11,23,11
11,12,39
11,18,14
11,16,35
11,17,31
11,19,36
11,20,22
11,33,21
11,28,25
11,26,29
11,30,38
11,34,32
12,3,0
12,31,1
12,2,39
12,9,4
12,5,15
12,25,6
12,7,24
12,22,8
12,10,37
12,11,13
12,14,12
12,18,16
12,17,33
12,19,20
12,32,21
12,23,36
12,30,26
12,28,27
12,29,38
12,35,34
13,0,7
13,29,1
13,5,2
13,3,9
13,13,4
13,37,6
13,8,15
13,10,24
13,11,16
13,12,33
13,34,14
13,20,17
13,27,18
13,19,39
13,21,23
13,22,28
13,25,32
13,36,26
13,31,30
13,35,38
14,0,5
14,30,1
14,8,2
14,36,3
14,4,19
14,38,6
14,9,7
14,16,10
14,25,11
14,13,12
14,35,14
14,15,33
14,24,17
14,21,18
14,20,28
14,23,22
14,37,26
14,27,32
14,34,29
14,39,31
15,0,13
15,1,34
15,2,36
15,37,3
15,24,4
15,5,8
15,6,7
15,16,9
15,15,10
15,26,11
15,12,19
15,32,14
15,23,17
15,18,28
15,21,20
15,30,22
15,39,25
15,27,29
15,38,31
15,33,35
16,10,0
16,1,13
16,2,34
16,35,3
16,26,4
16,5,16
16,6,36
16,7,27
16,14,8
16,24,9
16,17,11
16,12,15
16,18,23
16,19,21
16,20,37
16,29,22
16,38,25
16,28,30
16,31,32
16,33,39
17,0,16
17,15,1
17,14,2
17,3,38
17,29,4
17,5,34
17,13,6
17,23,7
17,8,12
17,20,9
17,10,36
17,11,27
17,17,18
17,19,26
17,21,37
17,22,33
17,31,24
17,35,25
17,28,32
17,30,39
18,0,15
18,14,1
18,13,2
18,34,3
18,4,38
18,11,5
18,16,6
18,29,7
18,21,8
18,9,10
18,12,26
18,17,27
18,19,18
18,36,20
18,39,22
18,23,33
18,32,24
18,25,30
18,31,28
18,35,37
19,27,0
19,12,1
19,2,38
19,33,3
19,4,15
19,5,23
19,6,26
19,25,7
19,8,16
19,9,19
19,10,11
19,13,14
19,28,17
19,18,29
19,34,20
19,39,21
19,37,22
19,24,30
19,36,31
19,32,35
20,28,0
20,1,39
20,11,2
20,18,3
20,4,16
20,12,5
20,6,23
20,7,19
20,10,8
20,9,15
20,27,13
20,14,29
20,26,17
20,31,20
20,38,21
20,24,22
20,34,25
20,30,35
20,37,32
20,33,36
21,20,0
21,7,1
21,16,2
21,3,39
21,10,4
21,14,5
21,6,19
21,8,23
21,18,9
21,15,11
21,28,12
21,30,13
21,17,29
21,35,21
21,22,31
21,33,24
21,37,25
21,26,38
21,27,34
21,36,32
22,0,1
22,15,2
22,3,10
22,4,39
22,5,7
22,8,6
22,17,9
22,22,11
22,30,12
22,29,13
22,14,28
22,16,37
22,20,18
22,19,38
22,21,34
22,23,31
22,35,24
22,36,25
22,26,27
22,32,33
23,2,0
23,1,10
23,7,3
23,4,5
23,6,17
23,39,8
23,9,14
23,11,38
23,27,12
23,13,19
23,15,28
23,21,16
23,18,37
23,20,33
23,22,34
23,23,30
23,29,24
23,25,31
23,32,26
23,36,35
24,0,17
24,1,32
24,2,9
24,3,4
24,5,19
24,6,14
24,7,20
24,38,8
24,10,28
24,11,21
24,12,22
24,13,15
24,31,16
24,18,33
24,25,23
24,24,37
24,34,26
24,35,27
24,29,30
24,39,36
25,0,14
25,1,18
25,7,2
25,3,32
25,4,20
25,5,17
25,11,6
25,35,8
25,9,22
25,10,19
25,12,24
25,25,13
25,15,21
25,30,16
25,28,23
25,33,26
25,38,27
25,31,29
25,39,34
25,37,36
26,0,4
26,17,1
26,2,32
26,16,3
26,5,35
26,15,6
26,38,7
26,8,11
26,30,9
26,10,20
26,12,21
26,26,13
26,14,22
26,18,24
26,19,25
26,29,23
26,36,27
26,28,39
26,31,33
26,37,34
27,34,0
27,19,1
27,2,35
27,17,3
27,4,31
27,27,5
27,18,6
27,37,7
27,8,30
27,23,9
27,32,10
27,11,12
27,16,13
27,20,14
27,22,15
27,21,26
27,24,28
27,33,25
27,29,39
27,36,38
28,38,0
28,21,1
28,3,2
28,4,35
28,33,5
28,6,30
28,36,7
28,8,31
28,12,9
28,34,10
28,11,18
28,13,28
28,23,14
28,20,15
28,16,17
28,24,19
28,22,26
28,27,25
28,32,29
28,39,37
29,39,0
29,1,16
29,2,30
29,3,6
29,11,4
29,32,5
29,7,28
29,9,8
29,33,10
29,12,18
29,13,20
29,25,14
29,17,15
29,22,19
29,21,31
29,27,23
29,24,26
29,35,29
29,34,36
29,37,38
