0,Heuristic,1,1
Time,Value 
30,2780
0,3136
Final, 2766

Round,H_team,A_team 
0,0,2
0,38,1
0,39,3
0,11,4
0,5,7
0,8,6
0,12,9
0,10,15
0,14,13
0,16,17
0,18,28
0,19,23
0,25,20
0,22,21
0,24,26
0,27,32
0,30,29
0,31,33
0,34,37
0,35,36
1,31,0
1,12,1
1,2,7
1,38,3
1,14,4
1,5,8
1,6,10
1,16,9
1,11,15
1,13,22
1,21,17
1,18,23
1,27,19
1,20,28
1,24,25
1,26,32
1,29,35
1,34,30
1,36,33
1,37,39
2,32,0
2,9,1
2,2,5
2,3,35
2,13,4
2,6,7
2,8,10
2,11,14
2,17,12
2,15,27
2,16,22
2,21,18
2,26,19
2,20,24
2,23,28
2,25,37
2,34,29
2,31,30
2,33,39
2,36,38
3,0,29
3,1,2
3,4,3
3,33,5
3,9,6
3,7,22
3,8,11
3,10,14
3,18,12
3,13,16
3,21,15
3,17,27
3,19,20
3,23,24
3,25,32
3,30,26
3,28,37
3,38,31
3,36,34
3,35,39
4,39,0
4,1,29
4,2,33
4,12,3
4,4,9
4,35,5
4,6,19
4,7,8
4,11,10
4,18,13
4,14,16
4,26,15
4,20,17
4,28,21
4,22,30
4,23,25
4,24,27
4,37,31
4,32,36
4,34,38
5,0,33
5,1,6
5,4,2
5,10,3
5,5,9
5,12,7
5,8,14
5,11,19
5,34,13
5,15,16
5,17,25
5,26,18
5,29,20
5,32,21
5,22,23
5,24,28
5,27,30
5,35,31
5,36,39
5,37,38
6,0,13
6,5,1
6,2,11
6,3,34
6,12,4
6,39,6
6,15,7
6,8,19
6,9,14
6,17,10
6,16,25
6,24,18
6,27,20
6,30,21
6,22,28
6,31,23
6,29,26
6,32,35
6,38,33
6,36,37
7,1,0
7,2,34
7,3,11
7,4,6
7,13,5
7,7,17
7,9,8
7,21,10
7,16,12
7,14,15
7,25,18
7,19,22
7,23,20
7,30,24
7,36,26
7,33,27
7,28,32
7,38,29
7,31,39
7,37,35
8,0,36
8,39,1
8,35,2
8,5,3
8,37,4
8,6,17
8,7,14
8,8,15
8,18,9
8,20,10
8,11,16
8,12,13
8,19,25
8,26,21
8,22,31
8,34,23
8,33,24
8,27,28
8,29,32
8,38,30
9,0,4
9,1,36
9,31,2
9,8,3
9,5,14
9,6,15
9,9,7
9,10,13
9,20,11
9,21,12
9,18,16
9,17,19
9,22,27
9,33,23
9,32,24
9,26,25
9,28,34
9,29,37
9,39,30
9,35,38
10,0,38
10,30,1
10,36,2
10,3,14
10,4,7
10,37,5
10,6,13
10,16,8
10,9,10
10,17,11
10,19,12
10,15,20
10,18,33
10,21,29
10,24,22
10,23,26
10,25,34
10,27,31
10,28,35
10,39,32
11,7,0
11,32,1
11,2,6
11,3,37
11,10,4
11,36,5
11,17,8
11,9,39
11,11,18
11,22,12
11,13,20
11,14,19
11,15,23
11,16,21
11,24,29
11,25,33
11,26,34
11,38,27
11,28,31
11,30,35
12,10,0
12,34,1
12,2,18
12,32,3
12,8,4
12,5,39
12,6,37
12,7,38
12,35,9
12,24,11
12,12,20
12,15,13
12,22,14
12,16,23
12,26,17
12,19,21
12,25,31
12,36,27
12,30,28
12,29,33
13,0,9
13,1,10
13,2,39
13,31,3
13,4,5
13,6,38
13,7,16
13,12,8
13,23,11
13,13,24
13,21,14
13,19,15
13,22,17
13,20,18
13,28,25
13,35,26
13,37,27
13,29,36
13,33,30
13,34,32
14,0,34
14,1,7
14,8,2
14,3,9
14,4,35
14,5,38
14,6,16
14,39,10
14,11,12
14,13,17
14,14,24
14,15,22
14,18,19
14,21,20
14,23,36
14,27,25
14,37,26
14,33,28
14,31,29
14,32,30
15,37,0
15,1,35
15,9,2
15,3,7
15,20,4
15,5,16
15,14,6
15,38,8
15,10,12
15,11,13
15,17,15
15,18,22
15,19,24
15,25,21
15,27,23
15,33,26
15,28,29
15,30,36
15,32,31
15,39,34
16,0,35
16,3,1
16,38,2
16,16,4
16,11,5
16,12,6
16,7,10
16,39,8
16,9,13
16,14,17
16,18,15
16,19,28
16,22,20
16,24,21
16,29,23
16,30,25
16,26,27
16,36,31
16,32,37
16,34,33
17,6,0
17,1,8
17,2,3
17,4,39
17,12,5
17,13,7
17,9,11
17,10,18
17,20,14
17,15,28
17,19,16
17,23,17
17,21,36
17,26,22
17,24,31
17,29,25
17,27,34
17,30,37
17,38,32
17,35,33
18,8,0
18,1,11
18,2,32
18,3,6
18,4,38
18,10,5
18,7,39
18,21,9
18,15,12
18,13,19
18,14,18
18,20,16
18,17,24
18,29,22
18,23,30
18,25,36
18,28,26
18,35,27
18,31,34
18,33,37
19,3,0
19,4,1
19,37,2
19,5,6
19,7,11
19,13,8
19,15,9
19,10,19
19,14,12
19,16,24
19,17,18
19,20,30
19,23,21
19,25,22
19,31,26
19,27,29
19,28,36
19,33,32
19,34,35
19,39,38
