0,Heuristic,1,50
Time,Value 
30,816
0,1078
Final, 816

Round,H_team,A_team 
0,5,0
0,1,8
0,2,3
0,4,9
0,7,6
0,10,11
0,13,12
0,14,18
0,15,16
0,17,19
0,25,20
0,21,22
0,23,27
0,28,24
0,26,29
0,33,30
0,32,31
0,37,34
0,39,35
0,36,38
1,6,0
1,3,1
1,2,8
1,7,4
1,5,9
1,12,10
1,14,11
1,17,13
1,15,18
1,16,19
1,23,20
1,25,21
1,22,27
1,26,24
1,29,28
1,31,30
1,32,37
1,33,36
1,39,34
1,38,35
2,2,0
2,9,1
2,3,8
2,6,4
2,5,7
2,14,10
2,11,12
2,16,13
2,20,15
2,17,22
2,18,19
2,23,21
2,24,27
2,26,25
2,28,39
2,35,29
2,30,37
2,31,36
2,33,32
2,38,34
3,0,3
3,6,1
3,9,2
3,4,5
3,8,7
3,13,10
3,11,16
3,12,14
3,19,15
3,20,17
3,18,22
3,24,21
3,25,23
3,28,26
3,27,39
3,38,29
3,30,36
3,31,37
3,34,32
3,35,33
4,0,4
4,1,5
4,10,2
4,3,6
4,7,9
4,8,11
4,12,16
4,13,14
4,21,15
4,24,17
4,18,20
4,19,22
4,26,23
4,25,27
4,36,28
4,37,29
4,30,39
4,34,31
4,32,35
4,33,38
5,8,0
5,1,4
5,6,2
5,3,5
5,7,11
5,9,10
5,12,18
5,15,13
5,14,16
5,23,17
5,20,19
5,21,26
5,22,24
5,29,25
5,27,38
5,34,28
5,32,30
5,31,35
5,39,33
5,36,37
6,9,0
6,2,1
6,7,3
6,4,12
6,5,8
6,10,6
6,11,18
6,19,13
6,15,14
6,16,23
6,17,21
6,20,24
6,22,26
6,30,25
6,29,27
6,32,28
6,31,38
6,37,33
6,35,34
6,36,39
7,0,12
7,1,7
7,5,2
7,10,3
7,4,8
7,9,6
7,11,15
7,18,13
7,17,14
7,16,21
7,19,24
7,20,26
7,22,23
7,28,25
7,27,31
7,30,29
7,38,32
7,33,34
7,35,36
7,37,39
8,0,7
8,1,12
8,4,2
8,11,3
8,10,5
8,8,6
8,13,9
8,19,14
8,15,17
8,18,16
8,21,20
8,25,22
8,24,23
8,26,31
8,27,28
8,29,33
8,35,30
8,39,32
8,34,36
8,38,37
9,0,1
9,2,7
9,3,4
9,6,5
9,8,10
9,14,9
9,13,11
9,12,15
9,16,17
9,23,18
9,21,19
9,22,20
9,24,25
9,27,26
9,28,33
9,29,31
9,34,30
9,36,32
9,37,35
9,39,38
