0,Heuristic,1,10
Time,Value 
30,3474
0,3934
Final, 3438

Round,H_team,A_team 
0,5,0
0,18,1
0,15,2
0,4,3
0,6,10
0,9,7
0,16,8
0,13,11
0,12,23
0,14,19
0,20,17
0,26,21
0,28,22
0,38,24
0,30,25
0,27,31
0,36,29
0,34,32
0,37,33
0,39,35
1,4,0
1,17,1
1,6,2
1,3,5
1,7,15
1,14,8
1,16,9
1,10,23
1,18,11
1,12,19
1,13,33
1,28,20
1,27,21
1,30,22
1,37,24
1,36,25
1,32,26
1,39,29
1,34,31
1,38,35
2,0,10
2,16,1
2,2,5
2,3,13
2,11,4
2,6,39
2,8,7
2,9,15
2,14,12
2,19,17
2,22,18
2,32,20
2,24,21
2,23,26
2,25,33
2,27,30
2,28,37
2,34,29
2,31,38
2,35,36
3,0,19
3,1,3
3,2,13
3,9,4
3,5,39
3,12,6
3,11,7
3,8,15
3,10,14
3,17,16
3,20,18
3,21,23
3,22,32
3,24,26
3,31,25
3,36,27
3,35,28
3,29,37
3,38,30
3,33,34
4,0,17
4,1,13
4,4,2
4,3,19
4,5,8
4,14,6
4,10,7
4,12,9
4,15,11
4,18,16
4,20,22
4,21,32
4,34,23
4,33,24
4,29,25
4,26,38
4,37,27
4,36,28
4,35,30
4,31,39
5,13,0
5,4,1
5,2,17
5,3,12
5,7,5
5,16,6
5,8,18
5,14,9
5,15,10
5,11,36
5,19,22
5,26,20
5,29,21
5,27,23
5,32,24
5,25,38
5,33,28
5,30,31
5,39,34
5,37,35
6,11,0
6,1,12
6,2,36
6,3,18
6,6,4
6,5,14
6,7,17
6,8,9
6,13,10
6,15,16
6,19,30
6,25,20
6,35,21
6,22,29
6,23,38
6,31,24
6,26,39
6,28,27
6,32,33
6,34,37
7,9,0
7,1,14
7,2,18
7,20,3
7,12,4
7,10,5
7,6,13
7,7,30
7,19,8
7,11,16
7,17,15
7,33,21
7,23,22
7,24,39
7,25,34
7,27,26
7,28,31
7,29,35
7,38,32
7,37,36
8,0,14
8,1,5
8,16,2
8,3,15
8,4,13
8,29,6
8,18,7
8,8,24
8,20,9
8,10,11
8,17,12
8,21,19
8,22,35
8,23,31
8,28,25
8,26,34
8,27,39
8,30,33
8,37,32
8,36,38
9,0,3
9,37,1
9,11,2
9,4,15
9,5,24
9,25,6
9,13,7
9,8,10
9,19,9
9,18,12
9,14,16
9,26,17
9,20,21
9,22,34
9,29,23
9,35,27
9,38,28
9,36,30
9,31,33
9,39,32
10,12,0
10,32,1
10,2,3
10,4,8
10,5,11
10,21,6
10,14,7
10,17,9
10,18,10
10,15,13
10,16,20
10,19,35
10,26,22
10,23,36
10,24,25
10,33,27
10,39,28
10,31,29
10,34,30
10,38,37
11,15,0
11,9,1
11,21,2
11,3,8
11,25,4
11,17,5
11,6,11
11,7,12
11,16,10
11,14,13
11,19,18
11,33,20
11,27,22
11,23,35
11,24,36
11,29,26
11,34,28
11,32,30
11,37,31
11,39,38
12,18,0
12,1,34
12,10,2
12,9,3
12,29,4
12,16,5
12,7,6
12,8,17
12,11,14
12,15,12
12,13,19
12,31,20
12,21,36
12,22,38
12,30,23
12,24,35
12,25,27
12,33,26
12,28,32
12,37,39
13,0,34
13,1,8
13,9,2
13,11,3
13,28,4
13,13,5
13,6,15
13,7,19
13,10,17
13,12,16
13,20,14
13,18,21
13,22,33
13,32,23
13,29,24
13,39,25
13,36,26
13,27,38
13,30,37
13,35,31
14,0,1
14,2,8
14,3,7
14,4,16
14,5,15
14,6,9
14,10,19
14,11,17
14,13,12
14,18,14
14,20,37
14,21,22
14,33,23
14,27,24
14,35,25
14,26,28
14,30,29
14,31,32
14,38,34
14,39,36
15,0,7
15,1,2
15,3,16
15,14,4
15,5,9
15,8,6
15,12,10
15,19,11
15,17,13
15,15,18
15,39,20
15,38,21
15,22,37
15,23,28
15,24,30
15,26,25
15,34,27
15,32,29
15,31,36
15,33,35
16,8,0
16,1,7
16,2,12
16,10,3
16,17,4
16,6,5
16,9,11
16,18,13
16,15,14
16,16,38
16,19,36
16,35,20
16,37,21
16,25,22
16,23,39
16,34,24
16,31,26
16,32,27
16,30,28
16,33,29
17,2,0
17,10,1
17,6,3
17,7,4
17,5,12
17,8,11
17,9,18
17,16,13
17,14,17
17,15,38
17,28,19
17,34,20
17,21,39
17,22,31
17,24,23
17,25,37
17,30,26
17,29,27
17,32,35
17,36,33
18,0,6
18,11,1
18,2,14
18,17,3
18,4,10
18,5,18
18,7,16
18,12,8
18,13,9
18,20,15
18,27,19
18,21,31
18,24,22
18,23,37
18,25,32
18,35,26
18,28,29
18,30,39
18,38,33
18,36,34
19,0,16
19,1,6
19,7,2
19,3,14
19,4,5
19,13,8
19,9,10
19,12,11
19,22,15
19,17,18
19,19,31
19,20,27
19,21,30
19,23,25
19,24,28
19,26,37
19,38,29
19,36,32
19,39,33
19,35,34
