0,Heuristic,1,1
Time,Value 
0,123236
Final, 123236

Round,H_team,A_team 
0,4,0
0,3,1
0,2,12
0,8,5
0,6,14
0,13,7
0,9,11
0,10,15
1,0,2
1,1,12
1,3,9
1,4,13
1,11,5
1,8,6
1,15,7
1,10,14
2,0,13
2,1,8
2,5,2
2,11,3
2,4,7
2,6,12
2,9,10
2,15,14
3,0,9
3,1,4
3,2,8
3,14,3
3,6,5
3,7,10
3,12,11
3,15,13
4,8,0
4,5,1
4,2,4
4,7,3
4,6,9
4,13,10
4,14,11
4,12,15
5,0,7
5,2,1
5,3,6
5,5,4
5,10,8
5,9,14
5,11,15
5,12,13
6,0,11
6,1,6
6,3,2
6,4,15
6,5,14
6,7,9
6,13,8
6,10,12
7,1,0
7,2,6
7,15,3
7,4,12
7,7,5
7,14,8
7,13,9
7,10,11
8,5,0
8,7,1
8,2,10
8,13,3
8,14,4
8,6,11
8,8,12
8,15,9
9,6,0
9,1,10
9,15,2
9,12,3
9,11,4
9,9,5
9,8,7
9,14,13
10,0,15
10,11,1
10,13,2
10,3,4
10,5,10
10,7,6
10,9,8
10,12,14
11,10,0
11,9,1
11,14,2
11,3,5
11,4,6
11,12,7
11,8,15
11,11,13
