0,Heuristic,1,50
Time,Value 
60,2692
30,2832
0,3692
Final, 2690

Round,H_team,A_team 
0,0,12
0,1,39
0,36,2
0,3,7
0,14,4
0,10,5
0,8,6
0,9,11
0,13,17
0,21,15
0,16,19
0,26,18
0,22,20
0,24,23
0,28,25
0,27,35
0,37,29
0,32,30
0,33,31
0,34,38
1,0,1
1,37,2
1,38,3
1,13,4
1,9,5
1,6,12
1,32,7
1,8,11
1,20,10
1,14,19
1,22,15
1,16,17
1,23,18
1,29,21
1,28,24
1,27,25
1,26,34
1,33,30
1,31,35
1,39,36
2,0,35
2,1,7
2,38,2
2,37,3
2,4,36
2,5,8
2,6,11
2,9,16
2,21,10
2,12,19
2,13,14
2,15,17
2,20,18
2,22,26
2,23,27
2,24,32
2,25,34
2,33,28
2,29,30
2,31,39
3,2,0
3,1,9
3,32,3
3,8,4
3,14,5
3,6,36
3,7,13
3,18,10
3,11,16
3,15,12
3,17,20
3,19,27
3,21,26
3,30,22
3,23,34
3,25,24
3,28,29
3,31,37
3,38,33
3,35,39
4,0,33
4,36,1
4,2,9
4,3,6
4,10,4
4,11,5
4,17,7
4,8,21
4,14,12
4,18,13
4,15,16
4,19,26
4,20,27
4,32,22
4,28,23
4,30,24
4,25,37
4,29,31
4,34,39
4,35,38
5,0,34
5,1,8
5,2,6
5,3,9
5,4,33
5,12,5
5,7,14
5,10,13
5,11,15
5,16,21
5,27,17
5,22,18
5,19,23
5,20,28
5,31,24
5,29,25
5,26,32
5,30,37
5,36,35
5,39,38
6,38,0
6,1,3
6,39,2
6,4,34
6,5,19
6,6,15
6,7,12
6,18,8
6,9,14
6,10,11
6,13,22
6,23,16
6,24,17
6,21,20
6,25,32
6,26,31
6,27,29
6,28,30
6,33,35
6,37,36
7,4,0
7,33,1
7,2,34
7,39,3
7,5,7
7,37,6
7,8,12
7,9,10
7,11,19
7,13,15
7,14,22
7,30,16
7,23,17
7,18,21
7,25,20
7,24,29
7,28,26
7,27,31
7,32,35
7,36,38
8,0,39
8,34,1
8,35,2
8,10,3
8,5,4
8,38,6
8,37,7
8,8,19
8,9,18
8,13,11
8,12,21
8,15,14
8,29,16
8,17,22
8,20,23
8,24,33
8,26,25
8,28,27
8,30,31
8,36,32
9,0,5
9,35,1
9,32,2
9,3,13
9,11,4
9,39,6
9,7,18
9,15,8
9,21,9
9,10,12
9,20,14
9,16,26
9,19,17
9,22,23
9,27,24
9,25,33
9,31,28
9,29,36
9,34,30
9,38,37
10,3,0
10,1,31
10,33,2
10,9,4
10,5,13
10,6,35
10,7,39
10,16,8
10,15,10
10,11,38
10,12,18
10,23,14
10,17,26
10,19,21
10,20,24
10,22,29
10,25,36
10,30,27
10,32,28
10,34,37
11,0,32
11,4,1
11,2,31
11,3,35
11,5,6
11,7,15
11,8,39
11,9,13
11,10,38
11,14,11
11,12,26
11,16,20
11,17,21
11,18,24
11,22,19
11,23,29
11,25,30
11,27,36
11,28,34
11,33,37
12,37,0
12,6,1
12,2,8
12,4,3
12,5,15
12,10,7
12,19,9
12,11,18
12,20,12
12,13,21
12,14,16
12,17,25
12,24,22
12,33,23
12,26,30
12,34,27
12,36,28
12,35,29
12,38,31
12,39,32
13,0,8
13,1,2
13,3,5
13,4,7
13,10,6
13,20,9
13,11,36
13,12,13
13,14,17
13,15,25
13,16,18
13,24,19
13,21,22
13,30,23
13,29,26
13,38,27
13,37,28
13,31,32
13,39,33
13,34,35
14,7,0
14,1,5
14,2,4
14,8,3
14,13,6
14,17,9
14,19,10
14,12,11
14,21,14
14,15,20
14,22,16
14,18,25
14,31,23
14,26,24
14,32,27
14,35,28
14,29,33
14,38,30
14,36,34
14,39,37
15,6,0
15,15,1
15,2,30
15,3,36
15,4,12
15,5,37
15,8,7
15,9,38
15,22,10
15,11,17
15,23,13
15,18,14
15,24,16
15,19,20
15,27,21
15,25,31
15,35,26
15,28,39
15,29,34
15,32,33
16,0,36
16,11,1
16,3,2
16,4,37
16,5,38
16,7,6
16,9,8
16,14,10
16,12,17
16,20,13
16,23,15
16,25,16
16,18,19
16,24,21
16,28,22
16,33,26
16,27,39
16,32,29
16,35,30
16,31,34
17,31,0
17,13,1
17,5,2
17,14,3
17,4,38
17,6,9
17,7,11
17,10,8
17,16,12
17,24,15
17,17,18
17,19,29
17,26,20
17,21,28
17,27,22
17,23,25
17,30,39
17,34,32
17,36,33
17,37,35
18,30,0
18,1,37
18,2,11
18,12,3
18,39,4
18,36,5
18,6,14
18,7,9
18,13,8
18,16,10
18,18,15
18,17,29
18,19,28
18,35,20
18,21,25
18,31,22
18,26,23
18,34,24
18,33,27
18,38,32
19,29,0
19,1,38
19,2,7
19,3,11
19,6,4
19,39,5
19,8,14
19,12,9
19,17,10
19,16,13
19,15,19
19,18,28
19,30,20
19,21,23
19,22,25
19,35,24
19,26,27
19,36,31
19,37,32
19,34,33
