0,Heuristic,1,10
Time,Value 
30,886
0,974
Final, 886

Round,H_team,A_team 
0,0,11
0,1,5
0,9,2
0,7,3
0,4,6
0,10,8
0,12,17
0,14,13
0,15,16
0,19,18
0,20,21
0,24,22
0,23,25
0,27,26
0,28,29
0,30,33
0,32,31
0,34,38
0,39,35
0,36,37
1,0,5
1,4,1
1,7,2
1,6,3
1,8,9
1,10,17
1,11,13
1,12,15
1,20,14
1,19,16
1,22,18
1,21,25
1,24,23
1,26,36
1,27,32
1,28,33
1,29,34
1,31,30
1,38,35
1,37,39
2,4,0
2,9,1
2,8,2
2,5,3
2,6,7
2,12,10
2,11,15
2,13,17
2,19,14
2,18,16
2,24,20
2,23,21
2,22,25
2,26,32
2,27,36
2,39,28
2,38,29
2,30,34
2,31,33
2,37,35
3,3,0
3,10,1
3,2,5
3,11,4
3,6,9
3,7,8
3,13,12
3,16,14
3,15,22
3,17,19
3,21,18
3,23,20
3,26,24
3,25,27
3,35,28
3,39,29
3,32,30
3,31,34
3,33,36
3,38,37
4,2,0
4,1,6
4,3,9
4,8,4
4,5,7
4,10,11
4,14,12
4,15,13
4,17,16
4,20,18
4,19,22
4,21,26
4,27,23
4,25,24
4,30,28
4,37,29
4,36,31
4,35,32
4,33,38
4,34,39
5,0,6
5,1,7
5,3,2
5,9,4
5,5,8
5,13,10
5,11,12
5,14,15
5,16,20
5,22,17
5,18,25
5,21,19
5,23,26
5,28,24
5,29,27
5,30,38
5,31,39
5,37,32
5,34,33
5,36,35
6,0,7
6,1,8
6,2,6
6,4,3
6,10,5
6,13,9
6,11,14
6,12,16
6,15,20
6,18,17
6,19,25
6,24,21
6,22,26
6,28,23
6,31,27
6,29,30
6,32,38
6,35,33
6,34,37
6,39,36
7,0,1
7,2,11
7,3,8
7,7,4
7,6,5
7,12,9
7,16,10
7,13,20
7,14,18
7,17,15
7,24,19
7,21,22
7,29,23
7,25,37
7,26,28
7,30,27
7,35,31
7,32,34
7,33,39
7,38,36
8,8,0
8,2,1
8,3,11
8,5,4
8,6,12
8,9,7
8,14,10
8,16,13
8,18,15
8,17,21
8,23,19
8,20,22
8,27,24
8,25,28
8,26,29
8,36,30
8,38,31
8,32,39
8,33,37
8,34,35
9,9,0
9,1,3
9,4,2
9,5,11
9,8,6
9,7,12
9,15,10
9,18,13
9,17,14
9,16,21
9,20,19
9,22,23
9,29,24
9,25,26
9,28,27
9,35,30
9,37,31
9,33,32
9,36,34
9,39,38
