0,Heuristic,1,10
Time,Value 
30,2714
0,3326
Final, 2712

Round,H_team,A_team 
0,4,0
0,1,36
0,38,2
0,3,6
0,33,5
0,7,10
0,11,8
0,9,21
0,12,14
0,13,18
0,15,16
0,17,24
0,26,19
0,27,20
0,23,22
0,32,25
0,28,30
0,29,37
0,31,39
0,34,35
1,11,0
1,38,1
1,2,6
1,3,36
1,7,4
1,5,8
1,12,9
1,10,21
1,13,15
1,14,18
1,16,24
1,17,23
1,28,19
1,30,20
1,22,31
1,29,25
1,26,27
1,32,39
1,35,33
1,34,37
2,0,2
2,1,35
2,3,10
2,4,5
2,6,34
2,11,7
2,8,17
2,14,9
2,12,16
2,22,13
2,15,21
2,18,23
2,25,19
2,32,20
2,24,30
2,26,31
2,27,38
2,28,29
2,33,39
2,36,37
3,0,35
3,1,34
3,2,4
3,39,3
3,5,14
3,6,17
3,19,7
3,8,16
3,18,9
3,10,12
3,15,11
3,25,13
3,20,24
3,21,28
3,22,32
3,23,29
3,37,26
3,30,27
3,31,38
3,33,36
4,5,0
4,1,10
4,2,34
4,29,3
4,35,4
4,37,6
4,21,7
4,8,14
4,9,39
4,18,11
4,12,17
4,23,13
4,15,22
4,19,16
4,20,25
4,24,32
4,36,26
4,27,33
4,28,31
4,30,38
5,0,6
5,37,1
5,2,10
5,31,3
5,38,4
5,13,5
5,7,8
5,11,9
5,12,39
5,14,15
5,16,22
5,17,18
5,19,20
5,23,21
5,24,28
5,25,33
5,35,26
5,27,36
5,29,32
5,34,30
6,0,34
6,1,11
6,3,2
6,4,6
6,16,5
6,14,7
6,12,8
6,10,9
6,13,19
6,17,15
6,20,18
6,25,21
6,22,28
6,27,23
6,26,24
6,29,38
6,35,30
6,31,36
6,32,33
6,39,37
7,0,12
7,6,1
7,7,2
7,3,37
7,4,11
7,15,5
7,10,8
7,9,13
7,14,19
7,16,27
7,20,17
7,18,22
7,21,29
7,23,28
7,24,36
7,25,31
7,32,26
7,33,30
7,38,34
7,39,35
8,7,0
8,9,1
8,2,37
8,35,3
8,8,4
8,5,11
8,6,12
8,13,10
8,21,14
8,15,27
8,20,16
8,17,22
8,18,29
8,19,31
8,23,24
8,28,25
8,30,26
8,36,32
8,33,38
8,39,34
9,8,0
9,5,1
9,2,9
9,34,3
9,10,4
9,6,33
9,7,12
9,11,19
9,13,20
9,22,14
9,18,15
9,23,16
9,17,31
9,21,27
9,24,35
9,30,25
9,29,26
9,28,38
9,37,32
9,36,39
10,0,36
10,1,7
10,39,2
10,3,33
10,15,4
10,10,5
10,9,6
10,8,13
10,22,11
10,12,19
10,14,20
10,25,16
10,17,21
10,24,18
10,26,23
10,27,35
10,32,28
10,34,29
10,31,30
10,37,38
11,0,33
11,3,1
11,2,13
11,4,39
11,5,6
11,7,9
11,37,8
11,14,10
11,20,11
11,12,15
11,16,21
11,19,17
11,26,18
11,27,22
11,30,23
11,25,24
11,36,28
11,31,29
11,32,34
11,38,35
12,10,0
12,2,1
12,4,3
12,9,5
12,6,39
12,16,7
12,36,8
12,14,11
12,18,12
12,13,21
12,15,20
12,27,17
12,19,23
12,24,22
12,25,26
12,34,28
12,30,29
12,33,31
12,38,32
12,35,37
13,9,0
13,1,8
13,32,2
13,5,3
13,4,36
13,6,18
13,15,7
13,10,39
13,11,38
13,20,12
13,16,13
13,23,14
13,26,17
13,22,19
13,21,24
13,35,25
13,28,27
13,29,33
13,37,30
13,34,31
14,3,0
14,1,32
14,33,2
14,34,4
14,5,38
14,6,10
14,7,18
14,8,15
14,19,9
14,11,13
14,21,12
14,24,14
14,17,16
14,22,20
14,36,23
14,37,25
14,28,26
14,29,27
14,39,30
14,35,31
15,0,30
15,39,1
15,2,5
15,3,32
15,37,4
15,7,6
15,8,18
15,16,9
15,10,15
15,12,11
15,17,13
15,26,14
15,19,29
15,20,28
15,22,21
15,31,23
15,27,24
15,38,25
15,33,34
15,36,35
16,39,0
16,1,12
16,30,2
16,11,3
16,9,4
16,5,37
16,6,8
16,13,7
16,18,10
16,14,17
16,15,19
16,16,28
16,20,29
16,21,26
16,25,22
16,33,23
16,31,24
16,34,27
16,35,32
16,36,38
17,0,37
17,1,33
17,35,2
17,8,3
17,4,12
17,7,5
17,11,6
17,9,15
17,17,10
17,13,28
17,14,16
17,18,19
17,21,20
17,22,26
17,23,25
17,24,29
17,31,27
17,32,30
17,34,36
17,38,39
18,0,1
18,36,2
18,38,3
18,4,14
18,5,12
18,13,6
18,39,7
18,8,9
18,16,10
18,11,17
18,23,15
18,21,18
18,19,24
18,26,20
18,30,22
18,25,34
18,32,27
18,28,33
18,29,35
18,37,31
19,38,0
19,4,1
19,2,8
19,3,7
19,39,5
19,6,14
19,9,17
19,10,11
19,12,13
19,24,15
19,18,16
19,19,21
19,20,23
19,29,22
19,27,25
19,26,34
19,28,35
19,30,36
19,31,32
19,33,37
