0,Heuristic,1,10
Time,Value 
30,5694
0,7010
Final, 5576

Round,H_team,A_team 
0,2,0
0,1,11
0,3,4
0,7,5
0,6,33
0,8,12
0,9,16
0,14,10
0,13,15
0,18,17
0,19,29
0,21,20
0,22,28
0,26,23
0,25,24
0,38,27
0,30,32
0,35,31
0,39,34
0,37,36
1,9,0
1,1,19
1,2,6
1,7,3
1,4,16
1,5,33
1,8,10
1,11,21
1,12,37
1,13,26
1,14,15
1,17,29
1,18,32
1,24,20
1,35,22
1,25,23
1,30,27
1,28,39
1,36,31
1,34,38
2,10,0
2,1,22
2,2,19
2,3,12
2,14,4
2,5,21
2,6,8
2,16,7
2,23,9
2,11,37
2,13,18
2,15,26
2,17,32
2,28,20
2,31,24
2,29,25
2,27,39
2,33,30
2,34,35
2,38,36
3,0,6
3,29,1
3,8,2
3,3,37
3,15,4
3,5,22
3,18,7
3,21,9
3,10,12
3,11,26
3,38,13
3,16,14
3,20,17
3,34,19
3,23,30
3,33,24
3,31,25
3,35,27
3,32,28
3,36,39
4,38,0
4,24,1
4,9,2
4,36,3
4,19,4
4,10,5
4,37,6
4,17,7
4,16,8
4,23,11
4,12,14
4,39,13
4,29,15
4,18,20
4,22,21
4,25,30
4,26,35
4,33,27
4,28,34
4,32,31
5,0,13
5,3,1
5,7,2
5,4,37
5,9,5
5,6,18
5,20,8
5,36,10
5,24,11
5,12,29
5,14,17
5,31,15
5,22,16
5,30,19
5,21,25
5,32,23
5,26,33
5,27,34
5,28,38
5,39,35
6,0,26
6,1,10
6,2,11
6,9,3
6,4,7
6,5,18
6,14,6
6,19,8
6,21,12
6,13,29
6,25,15
6,20,16
6,17,27
6,24,22
6,31,23
6,33,28
6,30,36
6,34,32
6,38,35
6,39,37
7,0,39
7,28,1
7,2,26
7,5,3
7,13,4
7,10,6
7,7,24
7,8,18
7,37,9
7,11,16
7,12,38
7,14,27
7,15,17
7,19,20
7,34,21
7,22,36
7,33,23
7,25,32
7,31,29
7,35,30
8,32,0
8,23,1
8,3,2
8,18,4
8,5,12
8,11,6
8,13,7
8,33,8
8,35,9
8,10,24
8,39,14
8,15,27
8,16,17
8,19,38
8,20,22
8,29,21
8,26,25
8,30,28
8,37,31
8,34,36
9,28,0
9,25,1
9,2,13
9,3,11
9,17,4
9,35,5
9,6,12
9,7,32
9,37,8
9,39,9
9,10,16
9,30,14
9,15,24
9,18,22
9,23,19
9,20,38
9,26,21
9,27,29
9,31,34
9,36,33
10,34,0
10,1,35
10,33,2
10,16,3
10,4,12
10,36,5
10,6,13
10,7,10
10,39,8
10,9,18
10,38,11
10,29,14
10,28,15
10,21,17
10,24,19
10,20,26
10,22,23
10,27,25
10,31,30
10,32,37
11,0,11
11,6,1
11,30,2
11,13,3
11,4,10
11,38,5
11,7,39
11,8,21
11,9,34
11,12,18
11,14,32
11,19,15
11,16,27
11,25,17
11,23,20
11,22,26
11,24,28
11,36,29
11,31,33
11,37,35
12,0,12
12,9,1
12,29,2
12,14,3
12,4,33
12,5,6
12,20,7
12,8,32
12,10,39
12,11,34
12,16,13
12,15,23
12,17,24
12,18,36
12,19,27
12,35,21
12,25,22
12,26,28
12,30,37
12,38,31
13,0,31
13,13,1
13,2,14
13,3,33
13,26,4
13,11,5
13,6,32
13,37,7
13,22,8
13,15,9
13,10,23
13,12,34
13,19,16
13,17,36
13,18,24
13,20,27
13,28,21
13,35,25
13,29,38
13,39,30
14,27,0
14,1,37
14,2,31
14,3,30
14,34,4
14,16,5
14,6,15
14,7,14
14,24,8
14,13,9
14,35,10
14,22,11
14,12,17
14,21,18
14,28,19
14,20,36
14,39,23
14,33,25
14,26,38
14,32,29
15,23,0
15,32,1
15,2,12
15,39,3
15,4,5
15,29,6
15,7,30
15,8,17
15,9,14
15,38,10
15,18,11
15,21,13
15,16,15
15,31,19
15,33,20
15,27,22
15,24,35
15,37,25
15,34,26
15,36,28
16,24,0
16,31,1
16,4,2
16,3,34
16,5,17
16,36,6
16,11,7
16,14,8
16,27,9
16,37,10
16,22,12
16,23,13
16,21,15
16,26,16
16,29,18
16,25,19
16,30,20
16,28,35
16,38,32
16,33,39
17,0,36
17,1,34
17,5,2
17,10,3
17,4,6
17,12,7
17,38,8
17,29,9
17,14,11
17,37,13
17,15,20
17,23,16
17,17,30
17,35,18
17,19,21
17,22,33
17,26,24
17,25,28
17,32,27
17,31,39
18,0,25
18,1,4
18,35,2
18,3,8
18,14,5
18,6,7
18,36,9
18,20,10
18,11,17
18,13,12
18,15,33
18,16,30
18,28,18
18,19,22
18,21,23
18,24,29
18,32,26
18,27,31
18,34,37
18,39,38
19,0,4
19,8,1
19,2,39
19,3,25
19,15,5
19,6,35
19,7,34
19,9,33
19,18,10
19,11,30
19,12,20
19,13,17
19,22,14
19,16,29
19,26,19
19,21,27
19,23,24
19,28,31
19,36,32
19,37,38
20,37,0
20,12,1
20,36,2
20,31,3
20,4,35
20,5,8
20,6,34
20,33,7
20,9,11
20,17,10
20,13,22
20,24,14
20,30,15
20,16,28
20,18,19
20,20,29
20,32,21
20,23,27
20,38,25
20,39,26
21,0,30
21,1,36
21,32,2
21,29,3
21,4,38
21,5,34
21,21,6
21,27,7
21,8,35
21,19,9
21,10,13
21,39,11
21,12,24
21,25,14
21,15,22
21,33,16
21,17,28
21,23,18
21,20,31
21,37,26
22,5,0
22,1,30
22,2,16
22,3,38
22,8,4
22,19,6
22,21,7
22,9,12
22,10,22
22,11,15
22,13,24
22,14,28
22,17,31
22,18,39
22,35,20
22,36,23
22,34,25
22,29,26
22,27,37
22,33,32
23,0,29
23,2,1
23,6,3
23,9,4
23,32,5
23,7,35
23,13,8
23,10,19
23,11,12
23,18,14
23,15,39
23,16,31
23,22,17
23,25,20
23,30,21
23,38,23
23,24,37
23,26,36
23,28,27
23,34,33
24,3,0
24,1,7
24,38,2
24,4,32
24,31,5
24,17,6
24,8,9
24,11,10
24,12,39
24,20,13
24,14,19
24,15,35
24,18,16
24,33,21
24,22,34
24,28,23
24,27,24
24,25,36
24,30,26
24,29,37
25,0,35
25,1,33
25,37,2
25,3,17
25,31,4
25,27,5
25,20,6
25,7,9
25,8,36
25,10,28
25,19,11
25,15,12
25,25,13
25,23,14
25,16,21
25,26,18
25,29,22
25,24,34
25,30,38
25,39,32
26,0,1
26,2,17
26,3,28
26,36,4
26,5,37
26,39,6
26,8,7
26,9,25
26,10,15
26,20,11
26,16,12
26,19,13
26,21,14
26,31,18
26,32,22
26,23,34
26,24,30
26,26,27
26,35,29
26,38,33
27,0,33
27,1,38
27,2,28
27,21,3
27,4,20
27,5,39
27,6,16
27,7,15
27,11,8
27,10,9
27,12,25
27,13,14
27,17,19
27,27,18
27,30,22
27,23,37
27,32,24
27,26,31
27,34,29
27,35,36
28,7,0
28,1,5
28,34,2
28,22,3
28,4,39
28,6,38
28,8,15
28,9,20
28,27,10
28,11,13
28,12,19
28,14,26
28,32,16
28,17,23
28,18,25
28,21,31
28,36,24
28,28,37
28,30,29
28,33,35
29,8,0
29,1,39
29,2,10
29,19,3
29,4,11
29,5,13
29,6,9
29,7,38
29,12,23
29,14,20
29,15,18
29,25,16
29,17,26
29,24,21
29,22,31
29,27,36
29,29,28
29,34,30
29,35,32
29,37,33
