0,Heuristic,1,1
Time,Value 
30,7366
0,8970
Final, 7204

Round,H_team,A_team 
0,0,1
0,2,36
0,3,30
0,4,16
0,26,5
0,6,18
0,7,13
0,33,8
0,39,9
0,19,10
0,22,11
0,23,12
0,35,14
0,15,17
0,37,20
0,21,25
0,24,28
0,27,31
0,29,32
0,38,34
1,0,13
1,1,36
1,2,30
1,3,16
1,4,18
1,32,5
1,19,6
1,7,17
1,34,8
1,38,9
1,10,29
1,23,11
1,24,12
1,37,14
1,15,25
1,39,20
1,35,21
1,22,26
1,28,27
1,33,31
2,12,0
2,1,30
2,2,23
2,15,3
2,4,8
2,31,5
2,17,6
2,7,29
2,9,36
2,18,10
2,24,11
2,16,13
2,25,14
2,20,19
2,34,21
2,22,27
2,26,37
2,39,28
2,32,38
2,35,33
3,0,23
3,14,1
3,25,2
3,13,3
3,34,4
3,5,7
3,21,6
3,8,15
3,9,29
3,20,10
3,11,16
3,12,18
3,17,33
3,19,22
3,31,24
3,32,26
3,27,38
3,37,28
3,30,35
3,36,39
4,5,0
4,18,1
4,29,2
4,12,3
4,39,4
4,6,13
4,7,15
4,8,9
4,10,37
4,11,19
4,22,14
4,16,23
4,25,17
4,20,27
4,30,21
4,33,24
4,31,26
4,28,38
4,35,32
4,36,34
5,0,22
5,11,1
5,39,2
5,3,37
5,38,4
5,10,5
5,6,7
5,8,19
5,9,14
5,33,12
5,13,27
5,16,15
5,26,17
5,23,18
5,29,20
5,36,21
5,30,24
5,28,25
5,32,31
5,35,34
6,32,0
6,1,22
6,2,3
6,4,6
6,5,37
6,7,19
6,14,8
6,9,35
6,10,30
6,13,11
6,34,12
6,15,27
6,16,38
6,24,17
6,26,18
6,33,20
6,21,29
6,25,23
6,28,36
6,31,39
7,36,0
7,1,9
7,2,16
7,3,22
7,37,4
7,5,28
7,6,15
7,21,7
7,8,10
7,11,35
7,32,12
7,13,29
7,14,18
7,17,30
7,19,26
7,31,20
7,23,24
7,25,38
7,27,39
7,34,33
8,38,0
8,1,16
8,2,28
8,8,3
8,36,4
8,5,14
8,6,9
8,33,7
8,10,35
8,11,29
8,12,15
8,20,13
8,19,17
8,18,37
8,31,21
8,22,39
8,23,27
8,24,34
8,25,26
8,30,32
9,0,16
9,29,1
9,8,2
9,3,14
9,32,4
9,20,5
9,6,28
9,38,7
9,9,22
9,15,10
9,27,11
9,17,12
9,36,13
9,24,18
9,19,37
9,39,21
9,34,23
9,35,25
9,26,33
9,30,31
10,0,14
10,28,1
10,2,6
10,3,19
10,4,9
10,16,5
10,7,8
10,17,10
10,26,11
10,12,22
10,13,15
10,18,33
10,20,32
10,37,21
10,31,23
10,35,24
10,39,25
10,27,36
10,29,38
10,34,30
11,0,9
11,23,1
11,14,2
11,29,3
11,4,19
11,15,5
11,12,6
11,7,10
11,8,27
11,18,11
11,13,22
11,16,39
11,17,32
11,35,20
11,21,33
11,36,24
11,37,25
11,34,26
11,30,28
11,31,38
12,19,0
12,1,12
12,13,2
12,33,3
12,4,17
12,5,8
12,6,37
12,9,7
12,10,27
12,11,34
12,14,16
12,15,39
12,21,18
12,36,20
12,22,31
12,23,35
12,25,24
12,38,26
12,28,32
12,30,29
13,18,0
13,31,1
13,2,37
13,3,17
13,29,4
13,5,34
13,6,11
13,7,25
13,8,30
13,9,27
13,16,10
13,12,21
13,14,13
13,22,15
13,24,19
13,38,20
13,33,23
13,39,26
13,28,35
13,32,36
14,0,37
14,38,1
14,12,2
14,20,3
14,27,4
14,13,5
14,6,14
14,7,34
14,8,25
14,9,30
14,26,10
14,11,21
14,24,15
14,16,17
14,18,39
14,23,19
14,29,22
14,28,31
14,32,33
14,36,35
15,4,0
15,8,1
15,15,2
15,21,3
15,5,12
15,33,6
15,16,7
15,31,9
15,13,10
15,11,30
15,14,24
15,17,38
15,18,25
15,19,39
15,26,20
15,35,22
15,23,32
15,37,27
15,34,28
15,36,29
16,21,0
16,1,13
16,2,24
16,10,3
16,33,4
16,5,38
16,30,6
16,14,7
16,26,8
16,28,9
16,12,11
16,23,15
16,19,16
16,17,31
16,22,18
16,25,20
16,35,27
16,34,29
16,32,39
16,36,37
17,27,0
17,1,34
17,11,2
17,3,5
17,35,4
17,6,38
17,7,24
17,28,8
17,13,9
17,10,12
17,15,14
17,16,31
17,17,36
17,18,20
17,19,30
17,21,26
17,22,25
17,39,23
17,33,29
17,37,32
18,0,34
18,4,1
18,2,19
18,3,6
18,5,17
18,32,7
18,29,8
18,9,12
18,10,11
18,13,18
18,14,31
18,15,36
18,22,16
18,20,21
18,38,23
