0,Heuristic,1,500
Time,Value 
750,61300
720,61300
690,61300
660,61304
630,61304
600,61304
570,61356
540,61432
510,61500
480,61566
450,61616
420,61616
390,61764
0,101736
30,76514
60,71496
90,68260
120,67086
150,65734
180,65056
210,64510
240,63718
270,63158
300,62436
330,62310
360,62022
Final, 61300

Round,H_team,A_team 
0,18,0
0,14,1
0,19,2
0,3,7
0,17,4
0,5,6
0,8,9
0,12,10
0,15,11
0,13,16
0,34,20
0,21,27
0,23,22
0,28,24
0,26,25
0,30,29
0,31,37
0,35,32
0,38,33
0,39,36
1,21,0
1,18,1
1,26,2
1,6,3
1,19,4
1,5,7
1,13,8
1,10,9
1,16,11
1,12,17
1,15,14
1,35,20
1,22,27
1,38,23
1,30,24
1,29,25
1,36,28
1,31,34
1,32,37
1,39,33
2,19,0
2,9,1
2,27,2
2,3,12
2,18,4
2,5,13
2,15,6
2,7,10
2,16,8
2,17,11
2,21,14
2,20,22
2,39,23
2,32,24
2,25,31
2,29,26
2,35,28
2,30,34
2,33,37
2,36,38
3,0,15
3,1,3
3,2,13
3,4,12
3,9,5
3,16,6
3,7,19
3,10,8
3,11,22
3,17,14
3,33,18
3,25,20
3,34,21
3,37,23
3,24,31
3,28,26
3,36,27
3,29,35
3,32,30
3,38,39
4,0,17
4,1,15
4,8,2
4,3,19
4,4,22
4,10,5
4,14,6
4,7,12
4,9,16
4,11,13
4,26,18
4,23,20
4,33,21
4,39,24
4,25,32
4,37,27
4,28,34
4,38,29
4,35,30
4,31,36
5,0,16
5,1,19
5,2,15
5,3,4
5,5,17
5,6,7
5,18,8
5,14,9
5,13,10
5,12,11
5,20,32
5,39,21
5,22,28
5,23,25
5,38,24
5,26,34
5,31,27
5,36,29
5,30,37
5,35,33
6,2,0
6,4,1
6,13,3
6,5,16
6,6,17
6,15,7
6,19,8
6,11,9
6,10,14
6,12,18
6,20,28
6,21,32
6,22,25
6,27,23
6,35,24
6,26,30
6,37,29
6,31,38
6,36,33
6,34,39
7,0,12
7,5,1
7,10,2
7,27,3
7,4,6
7,16,7
7,8,14
7,13,9
7,11,18
7,17,15
7,19,20
7,21,22
7,24,23
7,25,30
7,33,26
7,28,39
7,29,31
7,32,38
7,34,35
7,37,36
8,0,5
8,1,12
8,9,2
8,25,3
8,7,4
8,8,6
8,10,28
8,11,14
8,18,13
8,15,19
8,16,20
8,32,17
8,23,21
8,22,39
8,24,29
8,37,26
8,35,27
8,30,38
8,31,33
8,36,34
9,3,0
9,1,28
9,2,5
9,8,4
9,6,12
9,7,11
9,9,18
9,16,10
9,13,15
9,14,19
9,33,17
9,20,21
9,22,29
9,23,31
9,24,25
9,32,26
9,34,27
9,36,30
9,38,35
9,39,37
10,7,0
10,2,1
10,3,16
10,4,5
10,6,11
10,12,8
10,9,15
10,10,18
10,14,13
10,26,17
10,23,19
10,20,31
10,21,29
10,34,22
10,33,24
10,27,25
10,30,28
10,36,32
10,39,35
10,38,37
11,8,0
11,1,7
11,2,16
11,5,3
11,4,9
11,38,6
11,11,10
11,14,12
11,17,13
11,15,18
11,19,31
11,20,30
11,21,24
11,37,22
11,29,23
11,28,25
11,27,26
11,39,32
11,34,33
11,35,36
12,0,9
12,1,16
12,7,2
12,3,10
12,4,14
12,24,5
12,37,6
12,8,11
12,15,12
12,19,13
12,17,30
12,18,20
12,21,35
12,36,22
12,28,23
12,25,34
12,26,38
12,29,27
12,31,39
12,33,32
13,0,10
13,11,1
13,12,2
13,3,9
13,13,4
13,20,5
13,32,6
13,17,7
13,8,36
13,14,18
13,16,15
13,19,21
13,22,30
13,23,35
13,24,37
13,25,33
13,26,39
13,27,38
13,31,28
13,29,34
14,6,0
14,13,1
14,2,37
14,3,8
14,16,4
14,14,5
14,18,7
14,9,36
14,10,17
14,11,19
14,12,20
14,15,21
14,24,22
14,30,23
14,25,35
14,26,31
14,27,39
14,28,38
14,33,29
14,32,34
15,11,0
15,6,1
15,2,3
15,15,4
15,5,37
15,20,7
15,8,17
15,9,12
15,10,19
15,13,36
15,16,14
15,18,21
15,22,31
15,33,23
15,34,24
15,38,25
15,35,26
15,30,27
15,32,28
15,39,29
16,14,0
16,1,17
16,4,2
16,3,11
16,5,8
16,9,6
16,7,13
16,10,15
16,12,19
16,18,16
16,20,38
16,21,31
16,22,35
16,34,23
16,27,24
16,39,25
16,36,26
16,37,28
16,29,32
16,33,30
17,0,13
17,1,10
17,6,2
17,14,3
17,4,11
17,5,15
17,7,8
17,34,9
17,12,16
17,17,18
17,19,35
17,20,39
17,21,38
17,26,22
17,23,32
17,24,36
17,37,25
17,27,33
17,28,29
17,31,30
18,0,1
18,2,11
18,17,3
18,4,10
18,12,5
18,6,13
18,7,14
18,8,15
18,29,9
18,16,19
18,18,39
18,24,20
18,30,21
18,22,38
18,23,26
18,25,36
18,27,32
18,28,33
18,31,35
18,37,34
19,0,4
19,1,8
19,2,14
19,15,3
19,11,5
19,6,10
19,9,7
19,13,12
19,17,16
19,19,18
19,29,20
19,25,21
19,22,33
19,23,36
19,24,26
19,28,27
19,30,39
19,32,31
19,38,34
19,35,37
