0,Heuristic,1,5000
Time,Value 
7230,2576
7200,2576
7170,2576
7140,2576
7110,2576
7080,2576
7050,2582
7020,2586
6990,2586
6960,2586
6930,2586
6900,2594
6870,2594
6840,2594
6810,2594
6780,2594
6750,2594
6720,2594
6690,2594
6660,2594
6630,2594
6600,2594
6570,2594
6540,2594
6510,2594
6480,2594
6450,2594
6420,2594
6390,2598
6360,2602
6330,2604
6300,2604
6270,2608
6240,2608
6210,2608
6180,2608
6150,2608
6120,2612
6090,2614
6060,2614
6030,2614
6000,2614
5970,2614
5940,2614
5910,2614
5880,2614
5850,2614
5820,2614
5790,2614
5760,2614
5730,2618
5700,2618
5670,2618
5640,2618
5610,2618
5580,2618
5550,2618
5520,2618
5490,2618
5460,2618
5430,2618
5400,2618
5370,2618
5340,2618
5310,2634
5280,2636
5250,2636
5220,2638
5190,2642
5160,2642
5130,2642
5100,2642
5070,2652
5040,2652
5010,2652
4980,2660
4950,2660
4920,2660
4890,2660
4860,2668
4830,2668
4800,2668
4770,2668
4740,2668
4710,2668
4680,2670
4650,2670
4620,2670
4590,2676
4560,2676
4530,2676
4500,2676
4470,2676
4440,2676
4410,2676
4380,2676
4350,2676
4320,2676
4290,2702
4260,2702
4230,2704
4200,2706
4170,2710
4140,2710
4110,2712
4080,2712
4050,2712
4020,2718
3990,2718
3960,2718
3930,2718
3900,2718
3870,2718
3840,2720
3810,2720
1740,2950
1710,2950
1680,2952
1650,2958
1620,2960
1590,2972
1560,2974
1530,2980
1500,2980
1470,2994
1440,2994
1410,2994
1380,2994
1350,2994
1320,3010
1290,3020
1260,3020
1230,3026
1200,3028
1170,3042
1140,3042
1110,3054
1080,3058
1050,3062
1020,3062
990,3062
960,3072
930,3090
900,3098
870,3116
360,3310
330,3312
300,3346
270,3358
240,3390
210,3424
180,3452
150,3492
120,3504
90,3578
60,3634
30,3780
0,4636
390,3290
420,3262
450,3262
480,3244
510,3238
540,3218
570,3202
600,3202
630,3182
660,3172
690,3172
720,3156
750,3136
780,3134
810,3130
840,3118
1770,2942
1800,2940
1830,2932
1860,2928
1890,2922
1920,2914
1950,2908
1980,2908
2010,2898
2040,2892
2070,2892
2100,2892
2130,2890
2160,2890
2190,2888
2220,2874
2250,2874
2280,2868
2310,2868
2340,2868
2370,2844
2400,2844
2430,2844
2460,2844
2490,2844
2520,2844
2550,2834
2580,2834
2610,2834
2640,2828
2670,2828
2700,2828
2730,2828
2760,2826
2790,2822
2820,2818
2850,2816
2880,2814
2910,2802
2940,2802
2970,2798
3000,2798
3030,2798
3060,2790
3090,2780
3120,2780
3150,2780
3180,2780
3210,2768
3240,2768
3270,2768
3300,2768
3330,2768
3360,2768
3390,2762
3420,2752
3450,2752
3480,2748
3510,2748
3540,2748
3570,2748
3600,2748
3630,2744
3660,2742
3690,2740
3720,2738
3750,2738
3780,2738
Final, 2576

Round,H_team,A_team 
0,0,13
0,1,38
0,37,2
0,3,39
0,4,8
0,10,5
0,6,7
0,34,9
0,21,11
0,12,14
0,15,17
0,16,23
0,26,18
0,20,19
0,29,22
0,27,24
0,25,28
0,31,30
0,32,36
0,35,33
1,0,9
1,3,1
1,2,8
1,39,4
1,5,13
1,12,6
1,11,7
1,15,10
1,16,14
1,17,20
1,31,18
1,25,19
1,21,26
1,30,22
1,24,23
1,28,27
1,29,36
1,34,32
1,33,38
1,35,37
2,5,0
2,1,36
2,2,32
2,3,9
2,37,4
2,14,6
2,7,13
2,8,15
2,18,10
2,12,11
2,24,16
2,19,17
2,20,26
2,21,25
2,34,22
2,23,31
2,27,29
2,30,28
2,33,39
2,35,38
3,4,0
3,1,2
3,38,3
3,19,5
3,13,6
3,7,15
3,10,8
3,9,12
3,11,14
3,27,16
3,17,21
3,18,24
3,20,25
3,22,31
3,23,26
3,28,34
3,29,30
3,32,39
3,37,33
3,36,35
4,0,7
4,4,1
4,2,12
4,35,3
4,18,5
4,6,15
4,9,8
4,11,10
4,13,19
4,14,22
4,25,16
4,29,17
4,20,24
4,21,27
4,28,23
4,26,31
4,30,39
4,32,37
4,36,33
4,34,38
5,2,0
5,1,12
5,36,3
5,6,4
5,15,5
5,39,7
5,8,18
5,10,9
5,11,19
5,13,14
5,16,22
5,28,17
5,29,20
5,21,24
5,23,27
5,30,25
5,33,26
5,31,37
5,32,38
5,35,34
6,0,35
6,1,10
6,3,2
6,5,4
6,6,36
6,38,7
6,39,8
6,9,18
6,15,11
6,12,19
6,16,13
6,14,29
6,23,17
6,20,21
6,22,28
6,24,37
6,33,25
6,26,30
6,27,32
6,31,34
7,0,1
7,2,10
7,5,3
7,4,35
7,9,6
7,7,36
7,38,8
7,11,29
7,12,15
7,21,13
7,14,23
7,19,16
7,17,18
7,27,20
7,26,22
7,24,28
7,34,25
7,30,32
7,31,33
7,37,39
8,11,0
8,1,8
