0,Heuristic,1,500
Time,Value 
1380,5354
1350,5354
1320,5356
1290,5356
1260,5356
1230,5356
1200,5360
1170,5370
1140,5370
1110,5370
1080,5372
1050,5380
1020,5390
990,5390
960,5390
930,5396
900,5404
870,5420
360,5832
330,5862
300,5924
270,5956
240,6026
210,6102
180,6180
150,6286
120,6384
90,6502
60,6704
30,7002
0,8216
390,5788
420,5772
450,5726
480,5698
510,5648
540,5614
570,5592
600,5572
630,5544
660,5516
690,5496
720,5484
750,5462
780,5438
810,5438
840,5424
Final, 5354

Round,H_team,A_team 
0,0,1
0,2,11
0,3,7
0,5,4
0,15,6
0,8,39
0,21,9
0,13,10
0,24,12
0,14,17
0,26,16
0,18,31
0,25,19
0,27,20
0,22,23
0,28,33
0,29,30
0,32,34
0,35,38
0,37,36
1,35,0
1,1,20
1,2,7
1,3,28
1,4,11
1,30,5
1,18,6
1,13,8
1,23,9
1,15,10
1,14,12
1,25,16
1,17,31
1,29,19
1,21,26
1,22,37
1,34,24
1,39,27
1,33,32
1,38,36
2,30,0
2,1,7
2,2,28
2,8,3
2,33,4
2,15,5
2,10,6
2,26,9
2,11,18
2,12,13
2,14,16
2,17,20
2,27,19
2,34,21
2,22,31
2,23,37
2,36,24
2,38,25
2,32,29
2,39,35
3,31,0
3,27,1
3,37,2
3,3,15
3,32,4
3,16,5
3,6,35
3,7,28
3,10,8
3,9,39
3,11,24
3,12,38
3,13,14
3,19,17
3,18,22
3,20,30
3,33,21
3,29,23
3,34,25
3,26,36
4,0,27
4,28,1
4,2,15
4,3,11
4,37,4
4,5,34
4,6,12
4,7,35
4,8,9
4,10,38
4,13,39
4,14,30
4,18,16
4,17,32
4,19,22
4,20,21
4,23,36
4,24,33
4,29,25
4,31,26
5,0,18
5,1,11
5,5,2
5,3,12
5,4,30
5,6,39
5,7,10
5,8,15
5,9,38
5,17,13
5,22,14
5,21,16
5,19,32
5,20,34
5,23,33
5,24,29
5,25,36
5,26,37
5,35,27
5,28,31
6,5,0
6,1,10
6,8,2
6,34,3
6,4,18
6,17,6
6,38,7
6,9,19
6,11,20
6,39,12
6,16,13
6,23,14
6,15,28
6,21,32
6,22,33
6,31,24
6,25,26
6,30,27
6,29,37
6,36,35
7,0,7
7,26,1
7,2,24
7,29,3
7,4,8
7,38,5
7,9,6
7,10,36
7,11,22
7,12,19
7,18,13
7,25,14
7,15,20
7,16,28
7,21,17
7,27,23
7,31,30
7,32,37
7,33,39
7,35,34
8,0,29
8,30,1
8,2,3
8,20,4
8,33,5
8,6,8
8,34,7
8,14,9
8,10,22
8,11,21
8,12,36
8,13,19
8,16,15
8,17,26
8,27,18
8,23,28
8,37,24
8,35,25
8,31,39
8,32,38
9,3,0
9,14,1
9,2,6
9,17,4
9,35,5
9,7,25
9,8,21
9,9,22
9,24,10
9,15,11
9,12,23
9,13,36
9,20,16
9,28,18
9,19,26
9,34,27
9,39,29
9,30,32
9,37,31
9,33,38
10,11,0
10,1,29
10,30,2
10,39,3
10,15,4
10,5,12
10,6,25
10,7,37
10,18,8
10,9,35
10,26,10
10,13,23
10,14,21
10,22,16
10,24,17
10,19,20
10,32,27
10,28,34
10,38,31
