0,Heuristic,1,5000
Time,Value 
7230,5450
7200,5456
7170,5456
7140,5456
7110,5464
7080,5466
7050,5466
7020,5466
6990,5466
6960,5466
6930,5466
6900,5466
6870,5466
6840,5466
6810,5476
6780,5476
6750,5476
6720,5476
6690,5486
6660,5486
6630,5498
6600,5498
6570,5498
6540,5498
6510,5500
6480,5500
6450,5500
6420,5508
6390,5512
6360,5520
6330,5520
6300,5520
6270,5522
6240,5522
6210,5522
6180,5522
6150,5524
6120,5524
6090,5524
6060,5524
6030,5534
6000,5542
5970,5542
5940,5550
5910,5552
5880,5552
5850,5556
5820,5556
5790,5558
5760,5564
5730,5566
5700,5566
5670,5570
5640,5570
5610,5570
5580,5570
5550,5570
5520,5576
5490,5576
5460,5582
5430,5582
5400,5582
5370,5582
5340,5604
5310,5604
5280,5604
5250,5604
5220,5604
5190,5612
5160,5614
5130,5614
5100,5614
5070,5614
5040,5620
5010,5620
4980,5620
4950,5634
4920,5634
4890,5634
4860,5634
4830,5642
4800,5650
4770,5656
4740,5656
4710,5656
4680,5656
4650,5664
4620,5666
4590,5666
4560,5666
4530,5680
4500,5680
4470,5690
4440,5690
4410,5696
4380,5696
4350,5708
4320,5708
4290,5708
4260,5708
4230,5708
4200,5708
4170,5720
4140,5726
4110,5736
4080,5736
4050,5736
4020,5740
3990,5740
3960,5740
3930,5740
3900,5748
3870,5748
3840,5764
3810,5776
1740,6160
1710,6160
1680,6172
1650,6176
1620,6192
1590,6196
1560,6206
1530,6206
1500,6230
1470,6230
1440,6242
1410,6242
1380,6242
1350,6266
1320,6284
1290,6284
1260,6306
1230,6316
1200,6328
1170,6340
1140,6360
1110,6360
1080,6370
1050,6396
1020,6422
990,6436
960,6446
930,6464
900,6472
870,6476
360,6884
330,6902
300,6950
270,6986
240,7028
210,7082
180,7148
150,7206
120,7288
90,7380
60,7522
30,7748
0,8538
390,6848
420,6810
450,6780
480,6746
510,6724
540,6700
570,6674
600,6654
630,6638
660,6616
690,6586
720,6562
750,6554
780,6542
810,6530
840,6502
1770,6146
1800,6138
1830,6106
1860,6106
1890,6106
1920,6098
1950,6086
1980,6082
2010,6082
2040,6066
2070,6066
2100,6046
2130,6046
2160,6022
2190,6022
2220,6022
2250,6022
2280,6018
2310,6012
2340,6004
2370,6002
2400,6002
2430,5984
2460,5984
2490,5958
2520,5958
2550,5946
2580,5946
2610,5946
2640,5942
2670,5940
2700,5930
2730,5930
2760,5920
2790,5920
2820,5920
2850,5914
2880,5882
2910,5882
2940,5882
2970,5882
3000,5882
3030,5882
3060,5880
3090,5880
3120,5870
3150,5856
3180,5856
3210,5856
3240,5854
3270,5840
3300,5838
3330,5838
3360,5832
3390,5824
3420,5824
3450,5816
3480,5812
3510,5812
3540,5800
3570,5794
3600,5794
3630,5790
3660,5778
3690,5778
3720,5778
3750,5776
3780,5776
Final, 5450

Round,H_team,A_team 
0,4,0
0,7,1
0,33,2
0,3,37
0,39,5
0,14,6
0,31,8
0,20,9
0,11,10
0,12,25
0,19,13
0,18,15
0,17,16
0,22,21
0,24,23
0,26,32
0,35,27
0,28,34
0,29,30
0,36,38
1,12,0
1,5,1
1,32,2
1,4,3
1,13,6
1,7,33
1,35,8
1,18,9
1,10,37
1,11,25
1,14,28
1,27,15
1,16,19
1,26,17
1,22,20
1,21,34
1,29,23
1,30,24
1,31,38
1,36,39
2,10,0
2,1,39
2,6,2
2,3,28
2,4,11
2,5,37
2,36,7
2,8,33
2,14,9
2,12,35
2,13,25
2,26,15
2,16,21
2,27,17
2,23,18
2,19,22
2,31,20
2,24,34
2,29,38
2,32,30
3,0,29
3,1,28
3,2,11
3,3,16
3,9,4
3,6,5
3,21,7
3,13,8
3,10,35
3,22,12
3,15,14
3,32,17
3,20,18
3,19,26
3,30,23
3,33,24
3,25,36
3,37,27
