0,Heuristic,1,50
Time,Value 
0,66005
Final, 66005

Round,H_team,A_team 
0,4,0
0,1,2
0,3,12
0,5,9
0,10,6
0,7,14
0,11,8
0,15,13
1,0,5
1,4,1
1,2,12
1,9,3
1,6,7
1,8,14
1,13,10
1,11,15
2,0,1
2,6,2
2,7,3
2,4,5
2,8,15
2,9,12
2,10,14
2,11,13
3,0,2
3,6,1
3,5,3
3,14,4
3,7,9
3,8,13
3,15,10
3,12,11
4,15,0
4,1,9
4,2,7
4,3,6
4,13,4
4,5,8
4,12,10
4,14,11
5,13,0
5,1,7
5,2,9
5,3,8
5,15,4
5,6,5
5,11,10
5,14,12
6,10,0
6,1,5
6,2,3
6,4,6
6,8,7
6,9,11
6,12,15
6,13,14
7,0,6
7,3,1
7,5,2
7,10,4
7,7,11
7,9,8
7,12,13
7,14,15
