0,Heuristic,1,50
Time,Value 
30,282
0,292
Final, 281

Round,H_team,A_team 
0,0,7
0,4,1
0,23,2
0,3,18
0,5,13
0,6,25
0,14,8
0,21,9
0,10,26
0,24,11
0,19,12
0,29,15
0,39,16
0,17,33
0,20,22
0,36,27
0,31,28
0,30,34
0,32,35
0,37,38
1,0,25
1,37,1
1,3,2
1,4,7
1,5,34
1,6,35
1,10,8
1,23,9
1,36,11
1,29,12
1,21,13
1,14,26
1,17,15
1,20,16
1,30,18
1,19,33
1,24,22
1,31,27
1,39,28
1,32,38
2,6,0
2,25,1
2,21,2
2,34,3
2,18,4
2,5,9
2,38,7
2,8,12
2,13,10
2,29,11
2,14,39
2,32,15
2,22,16
2,36,17
2,27,19
2,20,33
2,23,37
2,28,24
2,26,35
2,31,30
3,15,0
3,1,3
3,2,31
3,28,4
3,33,5
3,7,6
3,8,32
3,9,39
3,25,10
3,11,17
3,12,20
3,13,14
3,16,19
3,18,23
3,22,21
3,38,24
3,26,30
3,27,29
3,34,37
3,35,36
4,0,23
4,1,10
4,2,6
4,3,13
4,37,4
4,7,5
4,8,21
4,9,20
4,11,22
4,12,26
4,33,14
4,15,31
4,16,27
4,25,17
4,18,34
4,19,29
4,24,30
4,28,32
4,35,38
4,39,36
5,0,20
5,1,5
5,2,38
5,3,8
5,4,12
5,6,19
5,7,16
5,9,18
5,10,21
5,11,13
5,14,32
5,35,15
5,17,29
5,39,22
5,30,23
5,24,26
5,36,25
5,33,27
5,37,28
5,31,34
6,0,2
6,31,1
6,3,28
6,4,38
6,5,12
6,6,11
6,25,7
6,23,8
6,10,9
6,20,13
6,14,22
6,36,15
6,17,16
6,37,18
6,21,19
6,24,35
6,29,26
6,30,27
6,32,34
6,39,33
7,21,0
7,23,1
7,25,2
7,26,3
7,4,31
7,5,14
7,13,6
7,15,7
7,22,8
7,12,9
7,10,37
7,32,11
7,16,33
7,17,39
7,38,18
7,20,19
7,27,24
7,30,28
7,29,36
7,34,35
8,8,0
8,1,29
8,2,32
8,9,3
8,34,4
8,16,5
8,28,6
8,7,10
8,11,23
8,12,21
8,13,17
8,27,14
8,15,30
8,18,31
8,19,39
8,26,20
8,22,36
8,33,24
8,38,25
8,35,37
9,1,0
9,2,20
9,11,3
9,16,4
9,8,5
9,38,6
9,7,37
9,9,17
9,15,10
9,12,25
9,13,39
9,19,14
9,18,24
9,26,21
9,22,31
9,28,23
9,27,32
9,33,29
9,35,30
9,34,36
