0,Heuristic,1,50
Time,Value 
30,17286
0,19980
Final, 17178

Round,H_team,A_team 
0,0,1
0,2,6
0,3,7
0,4,5
0,8,9
0,13,10
0,14,11
0,12,16
0,15,22
0,19,17
0,24,18
0,21,20
0,25,23
0,27,26
0,28,30
0,32,29
0,33,31
0,36,34
0,35,38
0,37,39
1,0,7
1,1,14
1,3,2
1,4,6
1,9,5
1,8,12
1,10,16
1,13,11
1,17,15
1,21,18
1,19,22
1,23,20
1,25,24
1,28,26
1,31,27
1,35,29
1,30,38
1,32,33
1,34,37
1,36,39
2,0,4
2,1,7
2,2,14
2,3,12
2,6,5
2,13,8
2,9,10
2,11,16
2,20,15
2,18,17
2,21,19
2,22,23
2,26,24
2,28,25
2,30,27
2,29,38
2,31,34
2,32,36
2,33,37
2,39,35
3,5,0
3,1,4
3,2,12
3,6,3
3,7,9
3,11,8
3,10,14
3,16,13
3,18,15
3,17,20
3,23,19
3,24,21
3,26,22
3,27,25
3,34,28
3,29,36
3,33,30
3,38,31
3,39,32
3,37,35
4,6,0
4,11,1
4,2,4
4,9,3
4,5,7
4,10,8
4,12,17
4,15,13
4,14,18
4,16,20
4,26,19
4,27,21
4,25,22
4,24,23
4,33,28
4,29,39
4,34,30
4,37,31
4,38,32
4,36,35
5,0,2
5,5,1
5,8,3
5,4,9
5,7,6
5,10,11
5,12,13
5,14,17
5,19,15
5,16,18
5,20,24
5,28,21
5,22,27
5,23,26
5,25,29
5,30,39
5,35,31
5,34,32
5,36,33
5,37,38
6,13,0
6,6,1
6,2,9
6,3,5
6,4,10
6,7,8
6,12,11
6,14,15
6,17,16
6,18,25
6,19,24
6,20,22
6,21,26
6,23,27
6,29,28
6,36,30
6,31,39
6,32,37
6,38,33
6,35,34
7,11,0
7,1,9
7,7,2
7,4,3
7,5,10
7,6,8
7,15,12
7,13,14
7,16,23
7,22,17
7,18,19
7,20,26
7,21,25
7,24,27
7,28,32
7,29,37
7,35,30
7,31,36
7,39,33
7,38,34
8,9,0
8,3,1
8,5,2
8,8,4
8,11,6
8,10,7
8,14,12
8,18,13
8,15,16
8,17,23
8,19,20
8,22,21
8,24,28
8,26,25
8,27,29
8,30,37
8,31,32
8,33,35
8,39,34
8,38,36
9,0,3
9,1,2
9,7,4
9,8,5
9,9,6
9,12,10
9,15,11
9,17,13
9,16,14
9,20,18
9,25,19
9,23,21
9,22,24
9,26,29
9,27,28
9,30,31
9,32,35
9,34,33
9,37,36
9,39,38
