0,Heuristic,1,10
Time,Value 
30,280
0,289
Final, 280

Round,H_team,A_team 
0,0,35
0,19,1
0,2,16
0,31,3
0,38,4
0,5,14
0,6,21
0,7,9
0,8,17
0,23,10
0,12,11
0,26,13
0,15,30
0,18,25
0,20,32
0,37,22
0,28,24
0,33,27
0,34,29
0,39,36
1,0,1
1,2,4
1,5,3
1,6,36
1,7,10
1,8,11
1,38,9
1,12,16
1,39,13
1,18,14
1,15,35
1,23,17
1,19,21
1,20,22
1,31,24
1,26,25
1,34,27
1,28,29
1,37,30
1,33,32
2,0,2
2,3,1
2,6,4
2,16,5
2,12,7
2,9,8
2,15,10
2,11,13
2,20,14
2,18,17
2,23,19
2,25,21
2,27,22
2,29,24
2,30,26
2,31,28
2,34,32
2,33,36
2,35,37
2,38,39
3,3,0
3,1,38
3,27,2
3,4,37
3,29,5
3,35,6
3,30,7
3,10,8
3,9,12
3,11,23
3,13,28
3,14,26
3,21,15
3,16,20
3,17,34
3,24,18
3,36,19
3,22,33
3,25,31
3,32,39
4,4,0
4,1,2
4,35,3
4,13,5
4,10,6
4,7,38
4,14,8
4,9,16
4,21,11
4,19,12
4,22,15
4,17,33
4,28,18
4,25,20
4,27,23
4,24,37
4,32,26
4,30,29
4,36,31
4,39,34
5,7,0
5,37,1
5,2,31
5,36,3
5,26,4
5,5,6
5,8,23
5,14,9
5,10,30
5,17,11
5,12,20
5,13,32
5,15,27
5,22,16
5,18,33
5,19,34
5,28,21
5,24,25
5,38,29
5,39,35
6,0,13
6,39,1
6,2,3
6,12,4
6,5,36
6,6,11
6,7,14
6,8,21
6,15,9
6,18,10
6,23,16
6,19,17
6,20,24
6,26,22
6,28,25
6,31,27
6,33,29
6,34,30
6,37,32
6,38,35
7,0,9
7,1,7
7,2,10
7,3,12
7,4,13
7,5,15
7,6,14
7,8,18
7,11,24
7,16,19
7,20,17
7,21,30
7,34,22
7,23,28
7,37,25
7,26,35
7,32,27
7,29,36
7,31,38
7,33,39
8,11,0
8,1,26
8,14,2
8,3,34
8,4,8
8,9,5
8,29,6
8,36,7
8,10,19
8,13,12
8,32,15
8,16,37
8,17,39
8,21,18
8,27,20
8,22,28
8,30,23
8,24,38
8,25,33
8,35,31
9,10,0
9,1,12
9,36,2
9,3,38
9,4,7
9,11,5
9,9,6
9,16,8
9,13,34
9,14,15
9,17,37
9,29,18
9,30,19
9,21,20
9,22,31
9,25,23
9,24,26
9,27,39
9,32,28
9,35,33
