0,Heuristic,1,10
Time,Value 
30,67228
0,81960
Final, 66684

Round,H_team,A_team 
0,0,14
0,1,2
0,3,17
0,4,13
0,5,7
0,30,6
0,8,16
0,12,9
0,10,11
0,15,23
0,18,19
0,21,20
0,22,38
0,29,24
0,25,35
0,26,31
0,36,27
0,28,34
0,33,32
0,39,37
1,0,1
1,2,31
1,33,3
1,10,4
1,5,15
1,37,6
1,7,16
1,8,14
1,9,17
1,12,11
1,20,13
1,18,34
1,22,19
1,21,38
1,23,35
1,28,24
1,25,39
1,29,26
1,30,27
1,32,36
2,19,0
2,1,5
2,7,2
2,37,3
2,4,15
2,11,6
2,8,17
2,9,31
2,10,18
2,14,12
2,13,16
2,20,34
2,21,24
2,25,22
2,23,28
2,26,39
2,33,27
2,29,30
2,32,38
2,35,36
3,17,0
3,6,1
3,5,2
3,13,3
3,4,7
3,15,8
3,11,9
3,16,10
3,12,18
3,19,14
3,36,20
3,30,21
3,27,22
3,37,23
3,24,32
3,31,25
3,26,33
3,28,39
3,34,29
3,38,35
4,15,0
4,11,1
4,2,13
4,3,7
4,5,4
4,14,6
4,18,8
4,19,9
4,17,10
4,12,16
4,38,20
4,27,21
4,22,26
4,31,23
4,24,33
4,32,25
4,28,37
4,36,29
4,34,30
4,39,35
5,0,13
5,7,1
5,2,12
5,5,3
5,4,19
5,6,15
5,21,8
5,18,9
5,10,22
5,16,11
5,14,17
5,35,20
5,30,23
5,24,34
5,25,33
5,26,28
5,31,27
5,39,29
5,32,37
5,38,36
6,0,10
6,1,13
6,9,2
6,3,15
6,4,12
6,11,5
6,7,6
6,8,19
6,16,14
6,17,18
6,20,22
6,21,34
6,23,26
6,25,24
6,27,32
6,28,31
6,29,38
6,35,30
6,33,37
6,39,36
7,0,9
7,1,12
7,2,4
7,11,3
7,16,5
7,6,8
7,14,7
7,10,15
7,13,17
7,18,26
7,19,34
7,20,33
7,22,21
7,23,25
7,24,35
7,29,27
7,28,32
7,37,30
7,31,36
7,38,39
8,4,0
8,1,9
8,2,18
8,12,3
8,17,5
8,6,13
8,7,10
8,8,11
8,15,14
8,20,16
8,36,19
8,31,21
8,22,33
8,23,29
8,27,24
8,28,25
8,26,35
8,39,30
8,34,32
8,37,38
9,0,2
9,8,1
9,3,18
9,14,4
9,5,10
9,6,9
9,7,13
9,11,17
9,12,33
9,16,15
9,39,19
9,32,20
9,26,21
9,22,37
9,24,23
9,34,25
9,27,28
9,29,35
9,30,36
9,38,31
10,16,0
10,1,18
10,2,6
10,3,10
10,9,4
10,12,5
10,24,7
10,8,13
10,32,11
10,14,36
10,15,17
10,35,19
10,31,20
10,21,37
10,30,22
10,23,27
10,25,26
10,28,29
10,33,38
10,34,39
11,24,0
11,14,1
11,15,2
11,3,4
11,5,38
11,6,28
11,27,7
11,9,8
11,10,12
11,33,11
11,13,25
11,18,16
11,17,39
11,19,21
11,30,20
11,35,22
11,23,36
11,26,34
11,29,32
11,31,37
12,18,0
12,15,1
12,17,2
12,9,3
12,4,38
12,5,14
12,6,12
12,8,7
12,10,28
12,13,11
12,19,16
12,20,25
12,21,39
12,36,22
12,23,32
12,26,24
12,27,34
12,29,33
12,31,30
12,37,35
13,0,6
13,4,1
13,16,2
13,3,14
13,5,8
13,7,12
13,10,9
13,11,15
13,18,13
13,19,17
13,20,29
13,21,28
13,22,23
13,24,30
13,25,27
13,26,32
13,35,31
13,39,33
13,38,34
13,36,37
14,7,0
14,1,3
14,2,14
14,4,8
14,6,5
14,9,15
14,13,10
14,11,18
14,12,29
14,16,17
14,20,19
14,35,21
14,22,24
14,23,39
14,38,25
14,27,26
14,28,30
14,32,31
14,36,33
14,34,37
15,11,0
15,1,23
15,8,2
15,3,16
15,6,4
15,9,5
15,17,7
15,14,10
15,13,12
15,15,18
15,24,19
15,27,20
15,32,21
15,22,39
15,37,25
15,30,26
15,38,28
15,29,31
15,33,35
15,34,36
16,5,0
16,1,16
16,2,23
16,6,3
16,4,11
16,21,7
16,10,8
16,13,9
16,12,17
16,14,18
16,15,19
16,26,20
16,34,22
16,24,39
16,30,25
16,27,38
16,36,28
16,29,37
16,31,33
16,35,32
17,0,3
17,19,1
17,2,11
17,17,4
17,18,5
17,10,6
17,15,7
17,8,12
17,9,16
17,14,13
17,28,20
17,23,21
17,32,22
17,36,24
17,25,29
17,37,26
17,35,27
17,30,38
17,39,31
17,33,34
18,0,12
18,17,1
18,2,10
18,3,8
18,18,4
18,19,5
18,16,6
18,7,11
18,9,14
18,13,15
18,20,23
18,21,29
18,31,22
18,37,24
18,25,36
18,38,26
18,39,27
18,33,28
18,32,30
18,34,35
19,0,8
19,1,10
19,3,2
19,16,4
19,13,5
19,17,6
19,7,9
19,11,14
19,12,15
19,20,18
19,19,23
19,25,21
19,22,29
19,38,24
19,36,26
19,37,27
19,35,28
19,33,30
19,34,31
19,39,32
