0,Heuristic,1,1
Time,Value 
30,794
0,890
Final, 794

Round,H_team,A_team 
0,34,0
0,1,39
0,2,3
0,4,7
0,6,5
0,8,13
0,9,10
0,11,12
0,18,14
0,20,15
0,19,16
0,17,21
0,22,24
0,23,25
0,27,26
0,33,28
0,30,29
0,31,32
0,35,37
0,36,38
1,35,0
1,1,4
1,37,2
1,3,7
1,5,10
1,6,13
1,12,8
1,9,11
1,17,14
1,18,15
1,20,16
1,19,25
1,21,24
1,23,22
1,26,30
1,29,27
1,36,28
1,34,31
1,33,32
1,38,39
2,0,4
2,1,3
2,38,2
2,5,7
2,11,6
2,10,8
2,12,9
2,13,15
2,16,14
2,17,18
2,19,23
2,22,20
2,21,25
2,24,26
2,27,30
2,32,28
2,29,33
2,35,31
2,39,34
2,36,37
3,37,0
3,7,1
3,2,34
3,39,3
3,4,38
3,8,5
3,10,6
3,14,9
3,16,11
3,13,12
3,15,19
3,22,17
3,18,21
3,20,23
3,24,29
3,25,26
3,27,35
3,28,30
3,33,31
3,32,36
4,39,0
4,5,1
4,4,2
4,3,38
4,7,6
4,9,8
4,12,10
4,15,11
4,14,13
4,16,21
4,23,17
4,22,18
4,19,20
4,25,24
4,26,29
4,28,27
4,30,35
4,31,36
4,34,32
4,37,33
5,0,38
5,6,1
5,7,2
5,8,3
5,4,39
5,5,9
5,14,10
5,13,11
5,12,16
5,15,21
5,20,17
5,23,18
5,26,19
5,25,22
5,28,24
5,27,31
5,29,35
5,30,34
5,37,32
5,36,33
6,2,0
6,1,37
6,10,3
6,9,4
6,5,39
6,6,8
6,11,7
6,12,14
6,13,16
6,17,15
6,20,18
6,21,19
6,26,22
6,27,23
6,30,24
6,29,25
6,31,28
6,38,32
6,35,33
6,36,34
7,0,5
7,38,1
7,2,39
7,3,6
7,8,4
7,10,7
7,9,13
7,11,14
7,17,12
7,15,16
7,18,19
7,21,20
7,22,27
7,24,23
7,28,25
7,31,26
7,32,29
7,33,30
7,37,34
7,35,36
8,0,36
8,1,2
8,3,5
8,4,6
8,7,9
8,8,11
8,10,13
8,18,12
8,14,15
8,16,17
8,19,22
8,25,20
8,23,21
8,24,27
8,28,26
8,31,29
8,32,30
8,33,38
8,34,35
8,39,37
9,0,1
9,2,5
9,3,4
9,6,9
9,7,8
9,11,10
9,15,12
9,13,17
9,14,19
9,16,18
9,24,20
9,21,22
9,26,23
9,25,27
9,29,28
9,30,31
9,32,35
9,34,33
9,39,36
9,38,37
