0,Heuristic,1,1
Time,Value 
30,67250
0,77824
Final, 66920

Round,H_team,A_team 
0,1,0
0,2,8
0,35,3
0,4,19
0,6,5
0,7,13
0,9,14
0,10,11
0,16,12
0,18,15
0,17,25
0,29,20
0,22,21
0,33,23
0,26,24
0,27,28
0,30,34
0,31,36
0,37,32
0,38,39
1,0,13
1,1,19
1,12,2
1,37,3
1,16,4
1,5,15
1,6,10
1,14,7
1,9,8
1,11,17
1,18,25
1,22,20
1,21,26
1,31,23
1,30,24
1,38,27
1,29,28
1,34,32
1,39,33
1,35,36
2,0,15
2,1,5
2,20,2
2,39,3
2,14,4
2,6,19
2,16,7
2,8,12
2,18,9
2,10,17
2,13,11
2,33,21
2,34,22
2,24,23
2,29,25
2,26,28
2,37,27
2,36,30
2,32,31
2,35,38
3,8,0
3,3,1
3,17,2
3,4,6
3,5,10
3,15,7
3,9,12
3,11,31
3,13,16
3,14,18
3,19,29
3,23,20
3,32,21
3,33,22
3,25,24
3,26,35
3,36,27
3,28,34
3,39,30
3,38,37
4,19,0
4,1,13
4,2,5
4,3,4
4,6,9
4,7,10
4,8,18
4,11,16
4,12,31
4,15,14
4,20,17
4,21,29
4,32,22
4,23,34
4,24,35
4,25,33
4,27,26
4,28,39
4,38,30
4,37,36
5,37,0
5,12,1
5,15,2
5,9,3
5,4,13
5,5,7
5,6,33
5,11,8
5,10,18
5,14,16
5,24,17
5,21,19
5,20,34
5,22,29
5,27,23
5,25,35
5,30,26
5,36,28
5,31,39
5,38,32
6,0,6
6,18,1
6,2,13
6,16,3
6,4,7
6,5,11
6,14,8
6,9,10
6,12,15
6,19,17
6,20,25
6,23,21
6,22,24
6,26,33
6,30,27
6,35,28
6,29,39
6,31,37
6,36,32
6,34,38
7,0,14
7,7,1
7,2,6
7,10,3
7,4,11
7,9,5
7,17,8
7,18,12
7,13,19
7,15,16
7,21,20
7,25,22
7,23,37
7,24,36
7,26,38
7,31,27
7,32,28
7,30,29
7,33,35
7,39,34
8,5,0
8,1,16
8,2,14
8,3,6
8,10,4
8,12,7
8,8,13
8,17,9
8,11,18
8,21,15
8,19,36
8,32,20
8,27,22
8,35,23
8,24,38
8,34,25
8,39,26
8,28,30
8,29,31
8,37,33
9,18,0
9,1,2
9,3,14
9,4,15
9,5,12
9,6,13
9,7,11
9,10,8
9,19,9
9,16,17
9,30,20
9,39,21
9,28,22
9,36,23
9,24,31
9,32,25
9,37,26
9,27,29
9,38,33
9,35,34
10,17,0
10,14,1
10,2,36
10,3,15
10,4,12
10,13,5
10,6,11
10,9,7
10,8,28
10,19,10
10,18,16
10,20,24
10,34,21
10,22,39
10,38,23
10,25,37
10,31,26
10,33,27
10,29,32
10,30,35
11,0,2
11,15,1
11,8,3
11,4,36
11,17,5
11,7,6
11,13,9
11,16,10
11,11,28
11,12,14
11,18,19
11,20,39
11,31,21
11,22,38
11,23,25
11,24,37
11,26,32
11,34,27
11,29,35
11,30,33
12,0,16
12,1,11
12,2,4
12,3,7
12,8,5
12,6,12
12,15,9
12,14,10
12,17,13
12,23,18
12,19,20
12,21,38
12,22,30
12,24,39
12,25,36
12,26,29
12,35,27
12,28,37
12,31,34
12,33,32
13,0,11
13,32,1
13,2,16
13,3,12
13,5,4
13,6,8
13,7,17
13,20,9
13,10,15
13,13,14
13,27,18
13,19,30
13,37,21
13,36,22
13,23,29
13,33,24
13,39,25
13,26,34
13,28,38
13,35,31
14,10,0
14,34,1
14,2,11
14,5,3
14,9,4
14,17,6
14,8,7
14,12,20
14,13,15
14,14,26
14,16,30
14,28,18
14,19,23
14,36,21
14,37,22
14,29,24
14,38,25
14,27,32
14,31,33
14,39,35
15,12,0
15,10,1
15,3,2
15,4,26
15,39,5
15,18,6
15,7,20
15,8,16
15,11,9
15,21,13
15,17,14
15,15,19
15,35,22
15,23,32
15,27,24
15,25,28
15,38,29
15,30,31
15,33,36
15,34,37
16,3,0
16,1,8
16,2,26
16,4,20
16,33,5
16,14,6
16,7,19
16,9,16
16,22,10
16,12,11
16,18,13
16,15,17
16,21,27
16,23,28
16,24,32
16,25,30
16,34,29
16,31,38
16,35,37
16,36,39
17,0,7
17,6,1
17,9,2
17,3,18
17,8,4
17,16,5
17,13,10
17,11,15
17,17,12
17,14,19
17,20,38
17,24,21
17,26,22
17,23,30
17,27,25
17,28,31
17,36,29
17,32,35
17,33,34
17,37,39
18,0,9
18,1,4
18,7,2
18,13,3
18,5,18
18,16,6
18,15,8
18,12,10
18,11,14
18,27,17
18,19,38
18,20,31
18,21,35
18,22,23
18,28,24
18,25,26
18,29,33
18,30,37
18,32,39
18,36,34
19,0,4
19,1,9
19,10,2
19,11,3
19,5,14
19,15,6
19,7,18
19,21,8
19,13,12
19,16,19
19,22,17
19,20,35
19,26,23
19,34,24
19,25,31
19,39,27
19,28,33
19,29,37
19,32,30
19,38,36
