0,Heuristic,1,5000
Time,Value 
7230,6368
7200,6376
7170,6378
7140,6378
7110,6378
7080,6378
7050,6378
7020,6378
6990,6378
6960,6378
6930,6378
6900,6378
6870,6378
6840,6384
6810,6388
6780,6388
6750,6388
6720,6392
6690,6392
6660,6392
6630,6392
6600,6400
6570,6408
6540,6408
6510,6408
6480,6408
6450,6408
6420,6408
6390,6408
6360,6416
6330,6418
6300,6418
6270,6422
6240,6422
6210,6426
6180,6426
6150,6428
6120,6428
6090,6428
6060,6430
6030,6430
6000,6430
5970,6430
5940,6436
5910,6436
5880,6436
5850,6436
5820,6436
5790,6436
5760,6450
5730,6450
5700,6450
5670,6450
5640,6454
5610,6454
5580,6454
5550,6460
5520,6460
5490,6460
5460,6466
5430,6466
5400,6470
5370,6470
5340,6470
5310,6474
5280,6476
5250,6476
5220,6476
5190,6490
5160,6490
5130,6490
5100,6490
5070,6492
5040,6502
5010,6506
4980,6508
4950,6508
4920,6508
4890,6516
4860,6520
4830,6522
4800,6526
4770,6538
4740,6540
4710,6540
4680,6544
4650,6544
4620,6556
4590,6560
4560,6564
4530,6570
4500,6570
4470,6570
4440,6570
4410,6580
4380,6582
4350,6582
4320,6582
4290,6590
4260,6590
4230,6590
4200,6592
4170,6598
4140,6606
4110,6606
4080,6610
4050,6610
4020,6610
3990,6610
3960,6618
3930,6636
3900,6642
3870,6646
3840,6646
3810,6646
1740,7128
1710,7140
1680,7142
1650,7164
1620,7174
1590,7174
1560,7204
1530,7222
1500,7228
1470,7244
1440,7270
1410,7290
1380,7302
1350,7316
1320,7346
1290,7346
1260,7362
1230,7374
1200,7410
1170,7420
1140,7434
1110,7440
1080,7470
1050,7494
1020,7518
990,7518
960,7558
930,7588
900,7628
870,7646
360,8400
330,8502
300,8594
270,8676
240,8778
210,8924
180,9042
150,9210
120,9384
90,9598
60,9930
30,10334
0,11560
390,8348
420,8290
450,8224
480,8154
510,8104
540,8048
570,7998
600,7968
630,7908
660,7884
690,7842
720,7808
750,7760
780,7740
810,7716
840,7684
1770,7122
1800,7114
1830,7096
1860,7086
1890,7080
1920,7066
1950,7044
1980,7034
2010,7034
2040,7034
2070,7030
2100,7018
2130,7000
2160,6974
2190,6974
2220,6962
2250,6962
2280,6954
2310,6950
2340,6946
2370,6934
2400,6924
2430,6912
2460,6906
2490,6884
2520,6884
2550,6884
2580,6880
2610,6880
2640,6864
2670,6864
2700,6846
2730,6838
2760,6832
2790,6826
2820,6812
2850,6802
2880,6802
2910,6796
2940,6794
2970,6776
3000,6776
3030,6766
3060,6758
3090,6754
3120,6752
3150,6724
3180,6724
3210,6720
3240,6720
3270,6714
3300,6714
3330,6704
3360,6696
3390,6696
3420,6686
3450,6686
3480,6686
3510,6684
3540,6682
3570,6680
3600,6658
3630,6658
3660,6658
3690,6654
3720,6654
3750,6650
3780,6650
Final, 6368

Round,H_team,A_team 
0,0,31
0,1,3
0,25,2
0,17,4
0,5,38
0,11,6
0,9,7
0,8,14
0,37,10
