0,Heuristic,1,1
Time,Value 
30,855
0,912
Final, 847

Round,H_team,A_team 
0,21,0
0,1,28
0,5,2
0,3,7
0,4,8
0,34,6
0,9,24
0,10,13
0,23,11
0,38,12
0,14,19
0,15,33
0,16,17
0,26,18
0,25,20
0,22,39
0,36,27
0,37,29
0,30,35
0,31,32
1,38,0
1,1,13
1,9,2
1,3,39
1,4,19
1,5,11
1,10,6
1,36,7
1,25,8
1,12,17
1,14,33
1,21,15
1,16,35
1,23,18
1,20,32
1,22,28
1,30,24
1,34,26
1,37,27
1,31,29
2,0,5
2,1,17
2,38,2
2,3,11
2,4,23
2,16,6
2,7,21
2,27,8
2,12,9
2,36,10
2,13,25
2,24,14
2,22,15
2,20,18
2,32,19
2,30,26
2,29,28
2,31,35
2,34,33
2,37,39
3,0,23
3,15,1
3,2,37
3,24,3
3,18,4
3,35,5
3,6,14
3,7,26
3,8,9
3,33,10
3,11,38
3,12,22
3,32,13
3,21,16
3,17,30
3,19,34
3,20,31
3,28,25
3,39,27
3,29,36
4,0,22
4,6,1
4,2,34
4,8,3
4,10,4
4,5,14
4,7,24
4,18,9
4,11,16
4,32,12
4,13,36
4,15,27
4,17,31
4,19,20
4,23,21
4,25,35
4,26,37
4,28,38
4,33,29
4,39,30
5,16,0
5,5,1
5,2,22
5,13,3
5,21,4
5,17,6
5,10,7
5,8,20
5,9,29
5,11,24
5,28,12
5,14,37
5,15,31
5,18,34
5,19,27
5,23,30
5,25,32
5,26,39
5,33,35
5,36,38
6,3,0
6,1,39
6,21,2
6,4,12
6,30,5
6,36,6
6,27,7
6,34,8
6,9,20
6,25,10
6,13,11
6,14,17
6,23,15
6,16,32
6,29,18
6,26,19
6,22,33
6,37,24
6,31,28
6,38,35
7,9,0
7,1,11
7,35,2
7,3,25
7,4,5
7,6,29
7,30,7
7,14,8
7,15,10
7,12,16
7,20,13
7,17,19
7,38,18
7,31,21
7,24,22
7,32,23
7,27,26
7,34,28
7,37,33
7,39,36
8,0,10
8,1,14
8,26,2
8,3,22
8,4,15
8,24,5
8,6,28
8,7,11
8,17,8
8,31,9
8,12,23
8,30,13
8,27,16
8,39,18
8,19,21
8,20,29
8,34,25
8,37,32
8,38,33
8,35,36
9,0,4
9,10,1
9,2,16
9,28,3
9,5,37
9,6,13
9,7,9
9,8,15
9,11,25
9,12,21
9,14,34
9,17,27
9,18,36
9,19,30
9,20,22
9,23,29
9,24,35
9,26,38
9,39,31
9,33,32
10,0,34
10,7,1
10,10,2
10,33,3
10,29,4
10,18,5
10,8,6
10,9,15
10,11,20
10,19,12
10,13,38
10,14,32
10,16,31
10,26,17
10,21,24
10,22,37
10,23,27
10,25,30
10,36,28
10,35,39
11,35,0
11,27,1
11,14,2
11,37,3
11,16,4
11,29,5
11,15,6
11,8,7
11,25,9
11,10,38
11,21,11
11,13,12
11,18,17
11,23,19
11,33,20
11,22,31
11,24,39
11,36,26
11,32,28
11,34,30
12,0,7
12,1,18
12,2,12
12,3,5
12,4,36
12,6,20
12,11,8
12,9,14
12,29,10
12,13,19
12,15,16
12,35,17
12,25,21
12,30,22
12,37,23
12,24,26
12,27,28
12,31,33
12,32,39
12,38,34
13,39,0
13,1,23
13,2,13
13,3,35
13,4,14
13,5,16
13,6,25
13,38,7
13,32,8
13,9,26
13,20,10
13,11,33
13,12,18
13,37,15
13,17,21
13,28,19
13,22,29
13,27,24
13,30,36
13,31,34
14,12,0
14,1,20
14,2,23
14,38,3
14,4,34
14,5,21
14,6,9
14,7,29
14,8,37
14,18,10
14,11,32
14,22,13
14,30,14
14,15,36
14,16,39
14,17,33
14,19,24
14,26,25
14,31,27
14,28,35
